locus_tag	ftype	length_bp	gene	EC_number	COG	product
FBNFPFMN_01560	CDS	1464	sufB		COG0719	FeS cluster assembly protein SufB
FBNFPFMN_01561	CDS	333			COG0316	Protein
FBNFPFMN_01562	CDS	402				hypothetical protein
FBNFPFMN_01563	CDS	546				hypothetical protein
FBNFPFMN_01564	CDS	483				hypothetical protein
FBNFPFMN_01565	CDS	468				hypothetical protein
FBNFPFMN_01566	CDS	1122	hemW		COG0635	Heme chaperone HemW
FBNFPFMN_01567	CDS	1011				hypothetical protein
FBNFPFMN_01568	CDS	1176				hypothetical protein
FBNFPFMN_01569	CDS	1116		2.3.1.-	COG3424	Alpha-pyrone synthesis polyketide synthase-like Pks18
FBNFPFMN_01570	CDS	2523				hypothetical protein
FBNFPFMN_01571	CDS	1239	scmP_2	3.5.1.-	COG1473	N-acetylcysteine deacetylase
FBNFPFMN_01572	CDS	2157				hypothetical protein
FBNFPFMN_01573	CDS	1665				hypothetical protein
FBNFPFMN_01574	CDS	954	yrbG		COG0530	Inner membrane protein YrbG
FBNFPFMN_01575	CDS	804				hypothetical protein
FBNFPFMN_01576	CDS	345				hypothetical protein
FBNFPFMN_01577	CDS	267				hypothetical protein
FBNFPFMN_01578	CDS	381				hypothetical protein
FBNFPFMN_01579	CDS	138				hypothetical protein
FBNFPFMN_01580	CDS	1497				hypothetical protein
FBNFPFMN_01581	CDS	1296				hypothetical protein
FBNFPFMN_01582	CDS	2295	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FBNFPFMN_01583	CDS	888	panC	6.3.2.1	COG0414	Pantothenate synthetase
FBNFPFMN_01584	CDS	441	panD	4.1.1.11		Aspartate 1-decarboxylase
FBNFPFMN_01585	CDS	855	mmgB	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
FBNFPFMN_01586	CDS	963			COG1702	PhoH-like protein
FBNFPFMN_01587	CDS	858	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
FBNFPFMN_01588	CDS	2076	surA_1	5.2.1.8		Chaperone SurA
FBNFPFMN_01589	CDS	912	mtfA			Protein MtfA
FBNFPFMN_01590	CDS	1242	kynU	3.7.1.3		Kynureninase
FBNFPFMN_01591	CDS	261	rpmA		COG0211	50S ribosomal protein L27
FBNFPFMN_01592	CDS	408				hypothetical protein
FBNFPFMN_01593	CDS	663	ycgM		COG0179	putative protein YcgM
FBNFPFMN_01594	CDS	606				hypothetical protein
FBNFPFMN_01595	CDS	1047	ltaA	4.1.2.49		L-allo-threonine aldolase
FBNFPFMN_01596	CDS	495	greA		COG0782	Transcription elongation factor GreA
FBNFPFMN_01597	CDS	882	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
FBNFPFMN_01598	CDS	318	lapA			Lipopolysaccharide assembly protein A
FBNFPFMN_01599	CDS	1101				hypothetical protein
FBNFPFMN_01600	CDS	624				hypothetical protein
FBNFPFMN_01601	CDS	678				hypothetical protein
FBNFPFMN_01602	CDS	924	crtM	2.5.1.96		4,4'-diapophytoene synthase
FBNFPFMN_01603	CDS	867				hypothetical protein
FBNFPFMN_01604	CDS	687				putative protein
FBNFPFMN_01605	CDS	558	dcd	3.5.4.13	COG0717	dCTP deaminase
FBNFPFMN_01606	CDS	291				hypothetical protein
FBNFPFMN_01607	CDS	939	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
FBNFPFMN_01608	CDS	831	zupT_2		COG0428	Zinc transporter ZupT
FBNFPFMN_01609	CDS	348				hypothetical protein
FBNFPFMN_01610	CDS	546				hypothetical protein
FBNFPFMN_01611	CDS	741	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
FBNFPFMN_01612	CDS	933	hel		COG2503	Lipoprotein E
FBNFPFMN_01613	CDS	1692		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
FBNFPFMN_01614	CDS	1674	ppx	3.6.1.11	COG0248	Exopolyphosphatase
FBNFPFMN_01615	CDS	495	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
FBNFPFMN_01616	CDS	306	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
FBNFPFMN_01617	CDS	1998	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
FBNFPFMN_01618	CDS	1635	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
FBNFPFMN_01619	CDS	291	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
FBNFPFMN_01620	CDS	1500	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
FBNFPFMN_01621	CDS	555				hypothetical protein
FBNFPFMN_01622	CDS	1680	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
FBNFPFMN_01623	CDS	1338				hypothetical protein
FBNFPFMN_01624	CDS	1605				hypothetical protein
FBNFPFMN_01625	CDS	552				hypothetical protein
FBNFPFMN_01626	CDS	2019				hypothetical protein
FBNFPFMN_01627	CDS	1953	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
FBNFPFMN_01628	CDS	1455	alkH	1.2.1.3		Aldehyde dehydrogenase
FBNFPFMN_01629	CDS	627	pncA	3.5.1.19	COG1335	Nicotinamidase
FBNFPFMN_01630	CDS	1590				hypothetical protein
FBNFPFMN_01631	CDS	2160	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
FBNFPFMN_01632	CDS	1302	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
FBNFPFMN_01633	CDS	762	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
FBNFPFMN_01634	CDS	1950				hypothetical protein
FBNFPFMN_01635	CDS	1575	glpD	1.1.5.3		Aerobic glycerol-3-phosphate dehydrogenase
FBNFPFMN_01636	CDS	1203				hypothetical protein
FBNFPFMN_01637	CDS	1836				hypothetical protein
FBNFPFMN_01638	CDS	291				hypothetical protein
FBNFPFMN_01639	CDS	795	dasC		COG0395	Diacetylchitobiose uptake system permease protein DasC
FBNFPFMN_01640	CDS	867	sugA		COG1175	Trehalose transport system permease protein SugA
FBNFPFMN_01641	CDS	1119	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
FBNFPFMN_01642	CDS	1116	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
FBNFPFMN_01643	CDS	1581	glpK	2.7.1.30	COG0554	Glycerol kinase
FBNFPFMN_01644	CDS	912	rhaS_2			HTH-type transcriptional activator RhaS
FBNFPFMN_01645	CDS	981	gpsA_1	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
FBNFPFMN_01646	CDS	1071	fbp_1	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
FBNFPFMN_01647	CDS	765				hypothetical protein
FBNFPFMN_01648	CDS	795	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
FBNFPFMN_01649	CDS	1977	leuC_1	4.2.1.33		3-isopropylmalate dehydratase large subunit
FBNFPFMN_01650	CDS	810				hypothetical protein
FBNFPFMN_01651	CDS	1014	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
FBNFPFMN_01652	CDS	690	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
FBNFPFMN_01653	CDS	1035	gpsA_2	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
FBNFPFMN_01654	CDS	651				hypothetical protein
FBNFPFMN_01655	CDS	2334	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
FBNFPFMN_01656	CDS	1932	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
FBNFPFMN_01657	tRNA	77				tRNA-Lys(ctt)
FBNFPFMN_01658	CDS	348				hypothetical protein
FBNFPFMN_01659	CDS	168				hypothetical protein
FBNFPFMN_01660	CDS	615				hypothetical protein
FBNFPFMN_01661	CDS	537				hypothetical protein
FBNFPFMN_01662	CDS	1065				hypothetical protein
FBNFPFMN_01663	CDS	177				hypothetical protein
FBNFPFMN_01664	CDS	723				hypothetical protein
FBNFPFMN_01665	CDS	216				hypothetical protein
FBNFPFMN_01666	CDS	177				hypothetical protein
FBNFPFMN_01667	CDS	783	hdpA_1	3.1.3.-		Dihydroxyacetone phosphatase
FBNFPFMN_01668	CDS	342				hypothetical protein
FBNFPFMN_01669	CDS	513				hypothetical protein
FBNFPFMN_01670	CDS	747	scpB			Segregation and condensation protein B
FBNFPFMN_01671	CDS	750	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
FBNFPFMN_01672	CDS	1527	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
FBNFPFMN_01673	CDS	1059		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
FBNFPFMN_01674	CDS	1320				hypothetical protein
FBNFPFMN_01675	CDS	996	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
FBNFPFMN_01676	CDS	822				Green-light absorbing proteorhodopsin
FBNFPFMN_01677	CDS	705				hypothetical protein
FBNFPFMN_01678	CDS	1533	crtN_2	1.3.8.2		4,4'-diapophytoene desaturase (4,4'-diapolycopene-forming)
FBNFPFMN_01679	CDS	231				hypothetical protein
FBNFPFMN_01680	CDS	639	kynB	3.5.1.9	COG1878	Kynurenine formamidase
FBNFPFMN_01681	CDS	1215				hypothetical protein
FBNFPFMN_01682	CDS	909	xerC_5			Tyrosine recombinase XerC
FBNFPFMN_01683	CDS	1047	xerD_3		COG4974	Tyrosine recombinase XerD
FBNFPFMN_01684	CDS	915				hypothetical protein
FBNFPFMN_01685	CDS	372				hypothetical protein
FBNFPFMN_01686	CDS	1029	tdh_2	1.1.1.103		L-threonine 3-dehydrogenase
FBNFPFMN_01687	CDS	1368	ribBA_2	3.5.4.25		Riboflavin biosynthesis protein RibBA
FBNFPFMN_01688	CDS	846				hypothetical protein
FBNFPFMN_01689	CDS	1041	degA		COG1609	HTH-type transcriptional regulator DegA
FBNFPFMN_01690	CDS	975	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
FBNFPFMN_01691	CDS	840	ramA	3.5.1.100		(R)-stereoselective amidase
FBNFPFMN_01692	CDS	507	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
FBNFPFMN_01693	CDS	1359	lolC_2		COG4591	Lipoprotein-releasing system transmembrane protein LolC
FBNFPFMN_01694	CDS	1689	rocA	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase
FBNFPFMN_01695	CDS	471				hypothetical protein
FBNFPFMN_01696	CDS	930				hypothetical protein
FBNFPFMN_01697	CDS	2628				hypothetical protein
FBNFPFMN_01698	CDS	1341				hypothetical protein
FBNFPFMN_01699	tRNA	75				tRNA-Pro(ggg)
FBNFPFMN_01700	CDS	1221				hypothetical protein
FBNFPFMN_01701	CDS	780				hypothetical protein
FBNFPFMN_01702	CDS	579	rsmH_2	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
FBNFPFMN_01703	CDS	1083	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
FBNFPFMN_01704	CDS	4842				hypothetical protein
FBNFPFMN_01705	CDS	1989	rnr	3.1.13.1	COG0557	Ribonuclease R
FBNFPFMN_01706	CDS	1263				hypothetical protein
FBNFPFMN_01707	CDS	756				hypothetical protein
FBNFPFMN_01708	CDS	1062	recA		COG0468	Protein RecA
FBNFPFMN_01709	CDS	888				hypothetical protein
FBNFPFMN_01710	CDS	789				hypothetical protein
FBNFPFMN_01711	CDS	2106				hypothetical protein
FBNFPFMN_01712	CDS	384	divK_2			Polar-differentiation response regulator DivK
FBNFPFMN_01713	CDS	381				hypothetical protein
FBNFPFMN_01714	CDS	645				hypothetical protein
FBNFPFMN_01715	CDS	747	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
FBNFPFMN_01716	CDS	1122	dinB	2.7.7.7	COG0389	DNA polymerase IV
FBNFPFMN_01717	CDS	855				hypothetical protein
FBNFPFMN_01718	CDS	222				hypothetical protein
FBNFPFMN_01719	CDS	1125				hypothetical protein
FBNFPFMN_01720	tRNA	91				tRNA-Ser(cga)
FBNFPFMN_01721	CDS	2886	alaS_2	6.1.1.7	COG0013	Alanine--tRNA ligase
FBNFPFMN_01722	CDS	621		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
FBNFPFMN_01723	CDS	912				hypothetical protein
FBNFPFMN_01724	CDS	1191	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
FBNFPFMN_01725	CDS	2106				hypothetical protein
FBNFPFMN_01726	CDS	2598				hypothetical protein
FBNFPFMN_01727	CDS	1347		2.7.1.165	COG2379	D-glycerate 2-kinase
FBNFPFMN_01728	CDS	1041				hypothetical protein
FBNFPFMN_01729	CDS	684	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
FBNFPFMN_01730	CDS	744				hypothetical protein
FBNFPFMN_01731	CDS	972	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
FBNFPFMN_01732	CDS	1440	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
FBNFPFMN_01733	CDS	720	pfs	3.2.2.30	COG0775	Aminodeoxyfutalosine nucleosidase
FBNFPFMN_01734	CDS	2139	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
FBNFPFMN_01735	CDS	366				hypothetical protein
FBNFPFMN_01736	CDS	609	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
FBNFPFMN_01737	CDS	819	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
FBNFPFMN_01738	CDS	657	hisH	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisH
FBNFPFMN_01739	CDS	93				hypothetical protein
FBNFPFMN_01740	CDS	210	scoF		COG1278	Cold shock protein ScoF
FBNFPFMN_01741	CDS	777	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
FBNFPFMN_01742	CDS	807	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
FBNFPFMN_01743	CDS	324				hypothetical protein
FBNFPFMN_01744	CDS	459				hypothetical protein
FBNFPFMN_01745	CDS	540	ytlP	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
FBNFPFMN_01746	CDS	642	lolA			Outer-membrane lipoprotein carrier protein
FBNFPFMN_01747	CDS	1191				hypothetical protein
FBNFPFMN_01748	CDS	945	mdh	1.1.1.37	COG0039	Malate dehydrogenase
FBNFPFMN_01749	CDS	975			COG0053	putative cation efflux system protein
FBNFPFMN_01750	CDS	1164	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
FBNFPFMN_01751	CDS	1002	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
FBNFPFMN_01752	CDS	507				hypothetical protein
FBNFPFMN_01753	CDS	693	msrA_1	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
FBNFPFMN_01754	CDS	1542	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
FBNFPFMN_01755	CDS	423				hypothetical protein
FBNFPFMN_01756	CDS	261				hypothetical protein
FBNFPFMN_01757	CDS	1902	uvrC		COG0322	UvrABC system protein C
FBNFPFMN_01758	CDS	333				hypothetical protein
FBNFPFMN_01759	CDS	630				hypothetical protein
FBNFPFMN_01760	CDS	750				hypothetical protein
FBNFPFMN_01761	CDS	237				hypothetical protein
FBNFPFMN_01762	tRNA	97				tRNA-Gln(ctg)
FBNFPFMN_01763	CDS	1728				hypothetical protein
FBNFPFMN_01764	CDS	207				hypothetical protein
FBNFPFMN_01765	CDS	837				hypothetical protein
FBNFPFMN_01766	CDS	738	tolQ_1			Tol-Pal system protein TolQ
FBNFPFMN_01767	CDS	408	tolR			Tol-Pal system protein TolR
FBNFPFMN_01768	CDS	1551	comM		COG0606	Competence protein ComM
FBNFPFMN_01769	CDS	570				hypothetical protein
FBNFPFMN_01770	CDS	750				hypothetical protein
FBNFPFMN_01771	CDS	201				hypothetical protein
FBNFPFMN_01772	CDS	645	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
FBNFPFMN_01773	CDS	570				hypothetical protein
FBNFPFMN_01774	CDS	2622	actP	7.2.2.9		Copper-transporting P-type ATPase
FBNFPFMN_01775	CDS	354				hypothetical protein
FBNFPFMN_01776	CDS	687				hypothetical protein
FBNFPFMN_01777	CDS	1158				hypothetical protein
FBNFPFMN_01778	CDS	948	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
FBNFPFMN_01779	CDS	465				hypothetical protein
FBNFPFMN_01780	CDS	246				hypothetical protein
FBNFPFMN_01781	CDS	1974	gshA	6.3.2.2		Glutamate--cysteine ligase
FBNFPFMN_01782	CDS	1767	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
FBNFPFMN_01783	CDS	792				hypothetical protein
FBNFPFMN_01784	CDS	1197				hypothetical protein
FBNFPFMN_01785	CDS	1419	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
FBNFPFMN_01786	CDS	225				hypothetical protein
FBNFPFMN_01787	CDS	198				hypothetical protein
FBNFPFMN_01788	CDS	1650				hypothetical protein
FBNFPFMN_01789	CDS	552	dnaJ_2			Chaperone protein DnaJ
FBNFPFMN_01790	CDS	2712	mutS		COG0249	DNA mismatch repair protein MutS
FBNFPFMN_01791	CDS	690				hypothetical protein
FBNFPFMN_01792	CDS	423				hypothetical protein
FBNFPFMN_01793	CDS	678				hypothetical protein
FBNFPFMN_01794	CDS	945	nadK	2.7.1.23	COG0061	NAD kinase
FBNFPFMN_01795	tRNA	75				tRNA-Phe(gaa)
FBNFPFMN_01796	CDS	1410	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
FBNFPFMN_01797	CDS	1560				hypothetical protein
FBNFPFMN_01798	CDS	240				hypothetical protein
FBNFPFMN_01799	CDS	1095	gldA	1.1.1.6		Glycerol dehydrogenase
FBNFPFMN_01800	CDS	300				hypothetical protein
FBNFPFMN_01801	CDS	1113				hypothetical protein
FBNFPFMN_01802	CDS	1125	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
FBNFPFMN_01803	CDS	738	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
FBNFPFMN_01804	CDS	2757				hypothetical protein
FBNFPFMN_01805	CDS	1140	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
FBNFPFMN_01806	CDS	477	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
FBNFPFMN_01807	CDS	2076		3.4.21.50		Protease 1
FBNFPFMN_01808	CDS	1239	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
FBNFPFMN_01809	CDS	465	smpB		COG0691	SsrA-binding protein
FBNFPFMN_01810	CDS	816	mqnA	4.2.1.151		Chorismate dehydratase
FBNFPFMN_01811	CDS	357	rplS		COG0335	50S ribosomal protein L19
FBNFPFMN_01812	CDS	726	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
FBNFPFMN_01813	CDS	597	rimM			Ribosome maturation factor RimM
FBNFPFMN_01814	CDS	618				hypothetical protein
FBNFPFMN_01815	CDS	1386	ffh		COG0541	Signal recognition particle protein
FBNFPFMN_01816	CDS	579	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
FBNFPFMN_01817	CDS	672				hypothetical protein
FBNFPFMN_01818	CDS	1320				hypothetical protein
FBNFPFMN_01819	CDS	1314		3.4.24.-	COG0612	putative zinc protease
FBNFPFMN_01820	CDS	2781	polA	2.7.7.7	COG0258	DNA polymerase I
FBNFPFMN_01821	CDS	678	gph_1	3.1.3.18		Phosphoglycolate phosphatase
FBNFPFMN_01822	CDS	2811	rcsC_19	2.7.13.3		Sensor histidine kinase RcsC
FBNFPFMN_01823	CDS	654	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
FBNFPFMN_01824	CDS	1587	purH		COG0138	Bifunctional purine biosynthesis protein PurH
FBNFPFMN_01825	CDS	1008	mreB			Cell shape-determining protein MreB
FBNFPFMN_01826	CDS	822				hypothetical protein
FBNFPFMN_01827	CDS	564	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
FBNFPFMN_01828	CDS	1110				hypothetical protein
FBNFPFMN_01829	CDS	1446	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
FBNFPFMN_01830	CDS	366				hypothetical protein
FBNFPFMN_01831	CDS	852				hypothetical protein
FBNFPFMN_01832	CDS	657	caiE			Carnitine operon protein CaiE
FBNFPFMN_01833	CDS	1008				hypothetical protein
FBNFPFMN_01834	tRNA	74				tRNA-Thr(tgt)
FBNFPFMN_01835	CDS	660				hypothetical protein
FBNFPFMN_01836	CDS	474	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
FBNFPFMN_01837	CDS	753	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
FBNFPFMN_01838	CDS	1050	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
FBNFPFMN_01839	CDS	957				hypothetical protein
FBNFPFMN_01840	CDS	1713	QRSL1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
FBNFPFMN_01841	CDS	1611				hypothetical protein
FBNFPFMN_01842	CDS	603				hypothetical protein
FBNFPFMN_01843	CDS	435				hypothetical protein
FBNFPFMN_01844	CDS	840	cysP		COG0306	Sulfate permease CysP
FBNFPFMN_01845	CDS	1656	prfC		COG4108	Peptide chain release factor 3
FBNFPFMN_01846	CDS	444				hypothetical protein
FBNFPFMN_01847	CDS	1275				hypothetical protein
FBNFPFMN_01848	CDS	543				hypothetical protein
FBNFPFMN_01849	CDS	1239				hypothetical protein
FBNFPFMN_01850	CDS	1509	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
FBNFPFMN_01851	CDS	480				hypothetical protein
FBNFPFMN_01852	CDS	1035	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
FBNFPFMN_01853	CDS	603	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
FBNFPFMN_01854	CDS	1035	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
FBNFPFMN_01855	CDS	813	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
FBNFPFMN_01856	CDS	666	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
FBNFPFMN_01857	CDS	1221	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
FBNFPFMN_01858	CDS	840	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
FBNFPFMN_01859	CDS	1149				hypothetical protein
FBNFPFMN_01860	CDS	375				hypothetical protein
FBNFPFMN_01861	CDS	1950	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
FBNFPFMN_01862	CDS	1044				hypothetical protein
FBNFPFMN_01863	CDS	945				hypothetical protein
FBNFPFMN_01864	CDS	426				hypothetical protein
FBNFPFMN_01865	CDS	1023	icd_1	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
FBNFPFMN_01866	CDS	462				hypothetical protein
FBNFPFMN_01867	CDS	609				hypothetical protein
FBNFPFMN_01868	CDS	282				hypothetical protein
FBNFPFMN_01869	CDS	747	tolQ_2			Tol-Pal system protein TolQ
FBNFPFMN_01870	CDS	1731	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
FBNFPFMN_01871	CDS	1968				hypothetical protein
FBNFPFMN_01872	CDS	1992	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
FBNFPFMN_01873	CDS	1848	menF_2	5.4.4.2		Isochorismate synthase MenF
FBNFPFMN_01874	CDS	1023	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
FBNFPFMN_01875	CDS	1257	nemA	1.3.1.-	COG1902	N-ethylmaleimide reductase
FBNFPFMN_01876	CDS	774	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
FBNFPFMN_01877	CDS	210				hypothetical protein
FBNFPFMN_01878	CDS	3510	icmF		COG1703	Fused isobutyryl-CoA mutase
FBNFPFMN_01879	CDS	786				hypothetical protein
FBNFPFMN_01880	CDS	492	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
FBNFPFMN_01881	CDS	1569	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
FBNFPFMN_01882	CDS	357	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
FBNFPFMN_01883	CDS	435	mrpB		COG2111	Na(+)/H(+) antiporter subunit B
FBNFPFMN_01884	CDS	2385	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
FBNFPFMN_01885	CDS	405				hypothetical protein
FBNFPFMN_01886	CDS	312				hypothetical protein
FBNFPFMN_01887	CDS	288				hypothetical protein
FBNFPFMN_01888	CDS	561				hypothetical protein
FBNFPFMN_01889	CDS	348				hypothetical protein
FBNFPFMN_01890	CDS	270				hypothetical protein
FBNFPFMN_01891	CDS	2307				hypothetical protein
FBNFPFMN_01892	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
FBNFPFMN_01893	CDS	870				hypothetical protein
FBNFPFMN_01894	CDS	654				hypothetical protein
FBNFPFMN_01895	CDS	873				hypothetical protein
FBNFPFMN_01896	CDS	1314				hypothetical protein
FBNFPFMN_01897	CDS	525	sigE		COG1595	ECF RNA polymerase sigma factor SigE
FBNFPFMN_01898	CDS	1422	tpl	4.1.99.2	COG3033	Tyrosine phenol-lyase
FBNFPFMN_01899	CDS	1089	ansA	3.5.1.1	COG0252	L-asparaginase 1
FBNFPFMN_01900	CDS	588	hpt	2.4.2.8	COG0634	Hypoxanthine-guanine phosphoribosyltransferase
FBNFPFMN_01901	CDS	1407	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
FBNFPFMN_01902	CDS	1986	mutL			DNA mismatch repair protein MutL
FBNFPFMN_01903	CDS	201				hypothetical protein
FBNFPFMN_01904	CDS	819				hypothetical protein
FBNFPFMN_01905	CDS	396				hypothetical protein
FBNFPFMN_01906	CDS	1005				hypothetical protein
FBNFPFMN_01907	tRNA	75				tRNA-Arg(ccg)
FBNFPFMN_01908	CDS	354				hypothetical protein
FBNFPFMN_01909	CDS	1713				hypothetical protein
FBNFPFMN_01910	CDS	765				hypothetical protein
FBNFPFMN_01911	CDS	1431	yeeO_1		COG0534	putative FMN/FAD exporter YeeO
FBNFPFMN_01912	CDS	1350	sasA_7	2.7.-.-		Adaptive-response sensory-kinase SasA
FBNFPFMN_01913	CDS	1425	zraR		COG2204	Transcriptional regulatory protein ZraR
FBNFPFMN_01914	CDS	1374	yknX		COG0845	Putative efflux system component YknX
FBNFPFMN_01915	CDS	2379				hypothetical protein
FBNFPFMN_01916	CDS	705	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
FBNFPFMN_01917	CDS	2433				hypothetical protein
FBNFPFMN_01918	CDS	810				hypothetical protein
FBNFPFMN_01919	CDS	273				hypothetical protein
FBNFPFMN_01920	CDS	525	yfkM	3.2.-.-	COG0693	General stress protein 18
FBNFPFMN_01921	CDS	618	sodA	1.15.1.1		Superoxide dismutase [Mn]
FBNFPFMN_01922	CDS	291				hypothetical protein
FBNFPFMN_01923	CDS	1065				hypothetical protein
FBNFPFMN_01924	CDS	1059				hypothetical protein
