locus_tag	ftype	length_bp	gene	EC_number	COG	product
KFBDFGIE_01542	CDS	1035	gpsA_2	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
KFBDFGIE_01543	CDS	651				hypothetical protein
KFBDFGIE_01544	CDS	2334	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
KFBDFGIE_01545	CDS	1932	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
KFBDFGIE_01546	tRNA	77				tRNA-Lys(ctt)
KFBDFGIE_01547	CDS	348				hypothetical protein
KFBDFGIE_01548	CDS	177				hypothetical protein
KFBDFGIE_01549	CDS	783	hdpA_1	3.1.3.-		Dihydroxyacetone phosphatase
KFBDFGIE_01550	CDS	342				hypothetical protein
KFBDFGIE_01551	CDS	513				hypothetical protein
KFBDFGIE_01552	CDS	747	scpB			Segregation and condensation protein B
KFBDFGIE_01553	CDS	750	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
KFBDFGIE_01554	CDS	1527	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
KFBDFGIE_01555	CDS	1059		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
KFBDFGIE_01556	CDS	1320				hypothetical protein
KFBDFGIE_01557	CDS	996	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
KFBDFGIE_01558	CDS	822				Green-light absorbing proteorhodopsin
KFBDFGIE_01559	CDS	705				hypothetical protein
KFBDFGIE_01560	CDS	1533	crtN_2	1.3.8.2		4,4'-diapophytoene desaturase (4,4'-diapolycopene-forming)
KFBDFGIE_01561	CDS	231				hypothetical protein
KFBDFGIE_01562	CDS	639	kynB	3.5.1.9	COG1878	Kynurenine formamidase
KFBDFGIE_01563	CDS	1215				hypothetical protein
KFBDFGIE_01564	CDS	909	xerC_3			Tyrosine recombinase XerC
KFBDFGIE_01565	CDS	1083	xerD		COG4974	Tyrosine recombinase XerD
KFBDFGIE_01566	CDS	915				hypothetical protein
KFBDFGIE_01567	CDS	372				hypothetical protein
KFBDFGIE_01568	CDS	1029	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
KFBDFGIE_01569	CDS	1368	ribBA_2	3.5.4.25		Riboflavin biosynthesis protein RibBA
KFBDFGIE_01570	CDS	846				hypothetical protein
KFBDFGIE_01571	CDS	1041	degA		COG1609	HTH-type transcriptional regulator DegA
KFBDFGIE_01572	CDS	975	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
KFBDFGIE_01573	CDS	840	ramA	3.5.1.100		(R)-stereoselective amidase
KFBDFGIE_01574	CDS	501	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
KFBDFGIE_01575	CDS	1251	lolC_2		COG4591	Lipoprotein-releasing system transmembrane protein LolC
KFBDFGIE_01576	CDS	1689	rocA	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase
KFBDFGIE_01577	CDS	471				hypothetical protein
KFBDFGIE_01578	CDS	930				hypothetical protein
KFBDFGIE_01579	CDS	2628				hypothetical protein
KFBDFGIE_01580	CDS	1341				hypothetical protein
KFBDFGIE_01581	tRNA	75				tRNA-Pro(ggg)
KFBDFGIE_01582	CDS	1221				hypothetical protein
KFBDFGIE_01583	CDS	780				hypothetical protein
KFBDFGIE_01584	CDS	579	rsmH_2	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
KFBDFGIE_01585	CDS	1083	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
KFBDFGIE_01586	CDS	4842				hypothetical protein
KFBDFGIE_01587	CDS	1989	rnr	3.1.13.1	COG0557	Ribonuclease R
KFBDFGIE_01588	CDS	1335				hypothetical protein
KFBDFGIE_01589	CDS	756				hypothetical protein
KFBDFGIE_01590	CDS	1062	recA		COG0468	Protein RecA
KFBDFGIE_01591	CDS	909				hypothetical protein
KFBDFGIE_01592	CDS	789				hypothetical protein
KFBDFGIE_01593	CDS	2106				hypothetical protein
KFBDFGIE_01594	CDS	384	divK_2			Polar-differentiation response regulator DivK
KFBDFGIE_01595	CDS	381				hypothetical protein
KFBDFGIE_01596	CDS	645				hypothetical protein
KFBDFGIE_01597	CDS	747	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
KFBDFGIE_01598	CDS	1122	dinB	2.7.7.7	COG0389	DNA polymerase IV
KFBDFGIE_01599	CDS	855				hypothetical protein
KFBDFGIE_01600	CDS	216				hypothetical protein
KFBDFGIE_01601	CDS	669				hypothetical protein
KFBDFGIE_01602	CDS	1008				hypothetical protein
KFBDFGIE_01603	tRNA	91				tRNA-Ser(cga)
KFBDFGIE_01604	CDS	2886	alaS_2	6.1.1.7	COG0013	Alanine--tRNA ligase
KFBDFGIE_01605	CDS	621		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
KFBDFGIE_01606	CDS	912				hypothetical protein
KFBDFGIE_01607	CDS	1191	atoB	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
KFBDFGIE_01608	CDS	2106				hypothetical protein
KFBDFGIE_01609	CDS	2598				hypothetical protein
KFBDFGIE_01610	CDS	5688				hypothetical protein
KFBDFGIE_01611	CDS	2715	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
KFBDFGIE_01612	CDS	1356		2.7.1.165	COG2379	D-glycerate 2-kinase
KFBDFGIE_01613	CDS	1032				hypothetical protein
KFBDFGIE_01614	CDS	684	thiE_2	2.5.1.3		Thiamine-phosphate synthase
KFBDFGIE_01615	CDS	744				hypothetical protein
KFBDFGIE_01616	CDS	972	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
KFBDFGIE_01617	CDS	1440	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
KFBDFGIE_01618	CDS	720	pfs	3.2.2.30	COG0775	Aminodeoxyfutalosine nucleosidase
KFBDFGIE_01619	CDS	2142	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
KFBDFGIE_01620	CDS	366				hypothetical protein
KFBDFGIE_01621	CDS	609	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
KFBDFGIE_01622	CDS	819	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
KFBDFGIE_01623	CDS	657	hisH	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisH
KFBDFGIE_01624	CDS	93				hypothetical protein
KFBDFGIE_01625	CDS	210	scoF		COG1278	Cold shock protein ScoF
KFBDFGIE_01626	CDS	777	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
KFBDFGIE_01627	CDS	807	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
KFBDFGIE_01628	CDS	324				hypothetical protein
KFBDFGIE_01629	CDS	459				hypothetical protein
KFBDFGIE_01630	CDS	540	ytlP	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
KFBDFGIE_01631	CDS	642	lolA			Outer-membrane lipoprotein carrier protein
KFBDFGIE_01632	CDS	1191				hypothetical protein
KFBDFGIE_01633	CDS	945	mdh	1.1.1.37	COG0039	Malate dehydrogenase
KFBDFGIE_01634	CDS	975			COG0053	putative cation efflux system protein
KFBDFGIE_01635	CDS	1164	rutD_1	3.5.1.-		Putative aminoacrylate hydrolase RutD
KFBDFGIE_01636	CDS	1002	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
KFBDFGIE_01637	CDS	507				hypothetical protein
KFBDFGIE_01638	CDS	693	msrA_2	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
KFBDFGIE_01639	CDS	1542	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
KFBDFGIE_01640	CDS	423				hypothetical protein
KFBDFGIE_01641	CDS	252				hypothetical protein
KFBDFGIE_01642	CDS	1902	uvrC		COG0322	UvrABC system protein C
KFBDFGIE_01643	CDS	333				hypothetical protein
KFBDFGIE_01644	CDS	630				hypothetical protein
KFBDFGIE_01645	CDS	750				hypothetical protein
KFBDFGIE_01646	CDS	237				hypothetical protein
KFBDFGIE_01647	tRNA	97				tRNA-Gln(ctg)
KFBDFGIE_01648	CDS	1728				hypothetical protein
KFBDFGIE_01649	CDS	207				hypothetical protein
KFBDFGIE_01650	CDS	837				hypothetical protein
KFBDFGIE_01651	CDS	738	tolQ_1			Tol-Pal system protein TolQ
KFBDFGIE_01652	CDS	408	tolR			Tol-Pal system protein TolR
KFBDFGIE_01653	CDS	285				hypothetical protein
KFBDFGIE_01654	CDS	1551	comM		COG0606	Competence protein ComM
KFBDFGIE_01655	CDS	570				hypothetical protein
KFBDFGIE_01656	CDS	750				hypothetical protein
KFBDFGIE_01657	CDS	201				hypothetical protein
KFBDFGIE_01658	CDS	645	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
KFBDFGIE_01659	CDS	573				hypothetical protein
KFBDFGIE_01660	CDS	2622	actP	7.2.2.9		Copper-transporting P-type ATPase
KFBDFGIE_01661	CDS	354				hypothetical protein
KFBDFGIE_01662	CDS	741				hypothetical protein
KFBDFGIE_01663	CDS	1158				hypothetical protein
KFBDFGIE_01664	CDS	948	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
KFBDFGIE_01665	CDS	465				hypothetical protein
KFBDFGIE_01666	CDS	246				hypothetical protein
KFBDFGIE_01667	CDS	1974	gshA	6.3.2.2		Glutamate--cysteine ligase
KFBDFGIE_01668	CDS	1722	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
KFBDFGIE_01669	CDS	792				hypothetical protein
KFBDFGIE_01670	CDS	1197				hypothetical protein
KFBDFGIE_01671	CDS	1419	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
KFBDFGIE_01672	CDS	225				hypothetical protein
KFBDFGIE_01673	CDS	198				hypothetical protein
KFBDFGIE_01674	CDS	1650				hypothetical protein
KFBDFGIE_01675	CDS	552	dnaJ_2			Chaperone protein DnaJ
KFBDFGIE_01676	CDS	2712	mutS		COG0249	DNA mismatch repair protein MutS
KFBDFGIE_01677	CDS	699				hypothetical protein
KFBDFGIE_01678	CDS	423				hypothetical protein
KFBDFGIE_01679	CDS	678				hypothetical protein
KFBDFGIE_01680	CDS	945	nadK	2.7.1.23		NAD kinase
KFBDFGIE_01681	tRNA	74				tRNA-Phe(gaa)
KFBDFGIE_01682	CDS	1332				hypothetical protein
KFBDFGIE_01683	CDS	1371				hypothetical protein
KFBDFGIE_01684	CDS	228				hypothetical protein
KFBDFGIE_01685	CDS	753				hypothetical protein
KFBDFGIE_01686	CDS	684	xerC_4			Tyrosine recombinase XerC
KFBDFGIE_01687	CDS	2619				hypothetical protein
KFBDFGIE_01688	CDS	5205	rhlB	3.6.4.13		ATP-dependent RNA helicase RhlB
KFBDFGIE_01689	CDS	480				hypothetical protein
KFBDFGIE_01690	CDS	450				hypothetical protein
KFBDFGIE_01691	CDS	4827				hypothetical protein
KFBDFGIE_01692	CDS	801				hypothetical protein
KFBDFGIE_01693	CDS	363				hypothetical protein
KFBDFGIE_01694	CDS	822				hypothetical protein
KFBDFGIE_01695	CDS	4734				hypothetical protein
KFBDFGIE_01696	CDS	2889	rapA	3.6.4.-		RNA polymerase-associated protein RapA
KFBDFGIE_01697	CDS	1299	xerC_5			Tyrosine recombinase XerC
KFBDFGIE_01698	CDS	1410	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
KFBDFGIE_01699	CDS	1560				hypothetical protein
KFBDFGIE_01700	CDS	240				hypothetical protein
KFBDFGIE_01701	CDS	1095	gldA	1.1.1.6		Glycerol dehydrogenase
KFBDFGIE_01702	CDS	300				hypothetical protein
KFBDFGIE_01703	CDS	1113				hypothetical protein
KFBDFGIE_01704	CDS	1125	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
KFBDFGIE_01705	CDS	738	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
KFBDFGIE_01706	CDS	2745				hypothetical protein
KFBDFGIE_01707	CDS	1140	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
KFBDFGIE_01708	CDS	477	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
KFBDFGIE_01709	CDS	1917				hypothetical protein
KFBDFGIE_01710	CDS	1239	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
KFBDFGIE_01711	CDS	465	smpB		COG0691	SsrA-binding protein
KFBDFGIE_01712	CDS	816	mqnA	4.2.1.151		Chorismate dehydratase
KFBDFGIE_01713	CDS	357	rplS		COG0335	50S ribosomal protein L19
KFBDFGIE_01714	CDS	726	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
KFBDFGIE_01715	CDS	597	rimM			Ribosome maturation factor RimM
KFBDFGIE_01716	CDS	618				hypothetical protein
KFBDFGIE_01717	CDS	1386	ffh		COG0541	Signal recognition particle protein
KFBDFGIE_01718	CDS	579	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
KFBDFGIE_01719	CDS	672				hypothetical protein
KFBDFGIE_01720	CDS	1320				hypothetical protein
KFBDFGIE_01721	CDS	1314		3.4.24.-	COG0612	putative zinc protease
KFBDFGIE_01722	CDS	2781	polA	2.7.7.7	COG0258	DNA polymerase I
KFBDFGIE_01723	CDS	678	gph_1	3.1.3.18		Phosphoglycolate phosphatase
KFBDFGIE_01724	CDS	2811	rcsC_19	2.7.13.3		Sensor histidine kinase RcsC
KFBDFGIE_01725	CDS	654	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
KFBDFGIE_01726	CDS	1587	purH		COG0138	Bifunctional purine biosynthesis protein PurH
KFBDFGIE_01727	CDS	1008	mreB			Cell shape-determining protein MreB
KFBDFGIE_01728	CDS	822				hypothetical protein
KFBDFGIE_01729	CDS	564	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
KFBDFGIE_01730	CDS	1110				hypothetical protein
KFBDFGIE_01731	CDS	1446	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
KFBDFGIE_01732	CDS	366				hypothetical protein
KFBDFGIE_01733	CDS	852				hypothetical protein
KFBDFGIE_01734	CDS	657	caiE			Carnitine operon protein CaiE
KFBDFGIE_01735	CDS	1008				hypothetical protein
KFBDFGIE_01736	tRNA	74				tRNA-Thr(tgt)
KFBDFGIE_01737	CDS	660				hypothetical protein
KFBDFGIE_01738	CDS	474	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
KFBDFGIE_01739	CDS	753	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
KFBDFGIE_01740	CDS	1050	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
KFBDFGIE_01741	CDS	957				hypothetical protein
KFBDFGIE_01742	CDS	1713	QRSL1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
KFBDFGIE_01743	CDS	603				hypothetical protein
KFBDFGIE_01744	CDS	1254				hypothetical protein
KFBDFGIE_01745	CDS	1656	prfC		COG4108	Peptide chain release factor 3
KFBDFGIE_01746	CDS	444				hypothetical protein
KFBDFGIE_01747	CDS	1275				hypothetical protein
KFBDFGIE_01748	CDS	789				hypothetical protein
KFBDFGIE_01749	CDS	1239				hypothetical protein
KFBDFGIE_01750	CDS	1509	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
KFBDFGIE_01751	CDS	480				hypothetical protein
KFBDFGIE_01752	CDS	1035	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
KFBDFGIE_01753	CDS	603	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
KFBDFGIE_01754	CDS	1035	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
KFBDFGIE_01755	CDS	813	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
KFBDFGIE_01756	CDS	666	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
KFBDFGIE_01757	CDS	1221	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
KFBDFGIE_01758	CDS	837	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
KFBDFGIE_01759	CDS	1149				hypothetical protein
KFBDFGIE_01760	CDS	375				hypothetical protein
KFBDFGIE_01761	CDS	1950	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
KFBDFGIE_01762	CDS	1044				hypothetical protein
KFBDFGIE_01763	CDS	945				hypothetical protein
KFBDFGIE_01764	CDS	426				hypothetical protein
KFBDFGIE_01765	CDS	1023	icd_1	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
KFBDFGIE_01766	CDS	462				hypothetical protein
KFBDFGIE_01767	CDS	609				hypothetical protein
KFBDFGIE_01768	CDS	282				hypothetical protein
KFBDFGIE_01769	CDS	747	tolQ_2			Tol-Pal system protein TolQ
KFBDFGIE_01770	CDS	1731	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
KFBDFGIE_01771	CDS	1968				hypothetical protein
KFBDFGIE_01772	CDS	1992	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
KFBDFGIE_01773	CDS	1848	menF_2	5.4.4.2		Isochorismate synthase MenF
KFBDFGIE_01774	CDS	1023	tdh_2	1.1.1.103		L-threonine 3-dehydrogenase
KFBDFGIE_01775	CDS	1257	nemA	1.3.1.-	COG1902	N-ethylmaleimide reductase
KFBDFGIE_01776	CDS	774	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
KFBDFGIE_01777	CDS	210				hypothetical protein
KFBDFGIE_01778	CDS	3510	icmF		COG1703	Fused isobutyryl-CoA mutase
KFBDFGIE_01779	CDS	786				hypothetical protein
KFBDFGIE_01780	CDS	492	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
KFBDFGIE_01781	CDS	1569	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
KFBDFGIE_01782	CDS	357	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
KFBDFGIE_01783	CDS	435	mrpB		COG2111	Na(+)/H(+) antiporter subunit B
KFBDFGIE_01784	CDS	2385	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
KFBDFGIE_01785	CDS	405				hypothetical protein
KFBDFGIE_01786	CDS	312				hypothetical protein
KFBDFGIE_01787	CDS	288				hypothetical protein
KFBDFGIE_01788	CDS	561				hypothetical protein
KFBDFGIE_01789	CDS	348				hypothetical protein
KFBDFGIE_01790	CDS	270				hypothetical protein
KFBDFGIE_01791	CDS	2307				hypothetical protein
KFBDFGIE_01792	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
KFBDFGIE_01793	CDS	870				hypothetical protein
KFBDFGIE_01794	CDS	654				hypothetical protein
KFBDFGIE_01795	CDS	873				hypothetical protein
KFBDFGIE_01796	CDS	1314				hypothetical protein
KFBDFGIE_01797	CDS	525	sigE		COG1595	ECF RNA polymerase sigma factor SigE
KFBDFGIE_01798	CDS	1422	tpl	4.1.99.2	COG3033	Tyrosine phenol-lyase
KFBDFGIE_01799	CDS	1089	ansA	3.5.1.1	COG0252	L-asparaginase 1
KFBDFGIE_01800	CDS	588	hpt	2.4.2.8	COG0634	Hypoxanthine-guanine phosphoribosyltransferase
KFBDFGIE_01801	CDS	1407	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
KFBDFGIE_01802	CDS	1995	mutL			DNA mismatch repair protein MutL
KFBDFGIE_01803	CDS	201				hypothetical protein
KFBDFGIE_01804	CDS	819				hypothetical protein
KFBDFGIE_01805	CDS	396				hypothetical protein
KFBDFGIE_01806	CDS	1005				hypothetical protein
KFBDFGIE_01807	tRNA	75				tRNA-Arg(ccg)
KFBDFGIE_01808	CDS	771				hypothetical protein
KFBDFGIE_01809	CDS	1479	yeeO_1		COG0534	putative FMN/FAD exporter YeeO
KFBDFGIE_01810	CDS	222				hypothetical protein
KFBDFGIE_01811	CDS	525	yfkM	3.2.-.-	COG0693	General stress protein 18
KFBDFGIE_01812	CDS	105				hypothetical protein
KFBDFGIE_01813	CDS	618	sodA	1.15.1.1		Superoxide dismutase [Mn]
KFBDFGIE_01814	CDS	291				hypothetical protein
KFBDFGIE_01815	CDS	1065				hypothetical protein
KFBDFGIE_01816	CDS	1059				hypothetical protein
KFBDFGIE_01817	CDS	216	csp			Cold shock protein
KFBDFGIE_01818	CDS	1305				hypothetical protein
KFBDFGIE_01819	CDS	2337				hypothetical protein
KFBDFGIE_01820	CDS	960				hypothetical protein
KFBDFGIE_01821	CDS	192				hypothetical protein
KFBDFGIE_01822	CDS	744	argB_1	2.7.2.8		Acetylglutamate kinase
KFBDFGIE_01823	CDS	2112	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
KFBDFGIE_01824	CDS	861	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
KFBDFGIE_01825	CDS	387				hypothetical protein
KFBDFGIE_01826	CDS	930			COG0589	Universal stress protein/MSMEI_3859
KFBDFGIE_01827	CDS	912				hypothetical protein
KFBDFGIE_01828	CDS	273				hypothetical protein
KFBDFGIE_01829	CDS	1680				hypothetical protein
KFBDFGIE_01830	CDS	1272	mdtG			Multidrug resistance protein MdtG
KFBDFGIE_01831	CDS	1317	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
KFBDFGIE_01832	CDS	573				hypothetical protein
KFBDFGIE_01833	CDS	1344	hemH_1	4.99.1.1		Ferrochelatase
KFBDFGIE_01834	CDS	984	hemF	1.3.3.3		Oxygen-dependent coproporphyrinogen-III oxidase
KFBDFGIE_01835	CDS	699	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
KFBDFGIE_01836	CDS	1029	ord	1.4.1.26		2,4-diaminopentanoate dehydrogenase
KFBDFGIE_01837	CDS	930	thrA_4		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
KFBDFGIE_01838	CDS	999				hypothetical protein
KFBDFGIE_01839	CDS	546	spmB			Spore maturation protein B
KFBDFGIE_01840	CDS	1554	dacC	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacC
KFBDFGIE_01841	CDS	1509	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
KFBDFGIE_01842	CDS	513				hypothetical protein
KFBDFGIE_01843	CDS	234				hypothetical protein
KFBDFGIE_01844	CDS	489				hypothetical protein
KFBDFGIE_01845	CDS	222				hypothetical protein
KFBDFGIE_01846	CDS	1389				hypothetical protein
KFBDFGIE_01847	CDS	1353	gltP		COG1301	Proton/glutamate-aspartate symporter
KFBDFGIE_01848	CDS	1452				hypothetical protein
KFBDFGIE_01849	CDS	4347	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
KFBDFGIE_01850	CDS	216				hypothetical protein
KFBDFGIE_01851	CDS	3864	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
KFBDFGIE_01852	CDS	384	rplL		COG0222	50S ribosomal protein L7/L12
KFBDFGIE_01853	CDS	537	rplJ		COG0244	50S ribosomal protein L10
KFBDFGIE_01854	CDS	714	rplA			50S ribosomal protein L1
KFBDFGIE_01855	CDS	441	rplK		COG0080	50S ribosomal protein L11
KFBDFGIE_01856	CDS	558	nusG		COG0250	Transcription termination/antitermination protein NusG
KFBDFGIE_01857	CDS	186	secE			Protein translocase subunit SecE
KFBDFGIE_01858	tRNA	76				tRNA-Trp(cca)
KFBDFGIE_01859	CDS	1191	tufA_2		COG0050	Elongation factor Tu-A
KFBDFGIE_01860	CDS	1785				hypothetical protein
KFBDFGIE_01861	CDS	312				hypothetical protein
KFBDFGIE_01862	CDS	243				hypothetical protein
KFBDFGIE_01863	CDS	1608				hypothetical protein
KFBDFGIE_01864	CDS	126				hypothetical protein
KFBDFGIE_01865	CDS	822	scpA		COG1354	Segregation and condensation protein A
KFBDFGIE_01866	CDS	1014	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
KFBDFGIE_01867	CDS	2139	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
KFBDFGIE_01868	CDS	267	rpsO			30S ribosomal protein S15
KFBDFGIE_01869	CDS	936	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
KFBDFGIE_01870	CDS	399	rbfA		COG0858	30S ribosome-binding factor
KFBDFGIE_01871	CDS	3093	infB			Translation initiation factor IF-2
KFBDFGIE_01872	CDS	1641	nusA			Transcription termination/antitermination protein NusA
KFBDFGIE_01873	CDS	468	rimP			Ribosome maturation factor RimP
KFBDFGIE_01874	CDS	1050	prfB			Peptide chain release factor 2
KFBDFGIE_01875	CDS	1203	dapX	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
KFBDFGIE_01876	CDS	1488	aldHT	1.2.1.5		Aldehyde dehydrogenase, thermostable
KFBDFGIE_01877	CDS	309				hypothetical protein
KFBDFGIE_01878	CDS	351				hypothetical protein
KFBDFGIE_01879	CDS	738				hypothetical protein
KFBDFGIE_01880	CDS	1422		1.1.1.38		NAD-dependent malic enzyme
KFBDFGIE_01881	CDS	2616	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
KFBDFGIE_01882	CDS	684	cmk	2.7.4.25		Cytidylate kinase
KFBDFGIE_01883	CDS	615				hypothetical protein
KFBDFGIE_01884	CDS	564	trmH_2	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
KFBDFGIE_01885	CDS	2022	bhbA	5.4.99.2		Methylmalonyl-CoA mutase
KFBDFGIE_01886	CDS	2154	mutB	5.4.99.2	COG1884	Methylmalonyl-CoA mutase large subunit
KFBDFGIE_01887	CDS	1038		3.6.-.-	COG1703	putative GTPase
KFBDFGIE_01888	CDS	501				hypothetical protein
KFBDFGIE_01889	CDS	2367	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
KFBDFGIE_01890	CDS	1467	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
KFBDFGIE_01891	CDS	2001	surA_2	5.2.1.8		Chaperone SurA
KFBDFGIE_01892	CDS	870				hypothetical protein
KFBDFGIE_01893	CDS	1395	surA_3	5.2.1.8		Chaperone SurA
KFBDFGIE_01894	CDS	996	ravA	3.6.3.-		ATPase RavA
KFBDFGIE_01895	CDS	771	fpr	1.18.1.2	COG1018	Ferredoxin--NADP reductase
KFBDFGIE_01896	CDS	567				hypothetical protein
KFBDFGIE_01897	CDS	804				hypothetical protein
KFBDFGIE_01898	CDS	405				hypothetical protein
KFBDFGIE_01899	CDS	1407	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
KFBDFGIE_01900	CDS	3426	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
KFBDFGIE_01901	CDS	3093	rexB	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
KFBDFGIE_01902	CDS	492				hypothetical protein
KFBDFGIE_01903	CDS	300				hypothetical protein
KFBDFGIE_01904	CDS	1392				hypothetical protein
KFBDFGIE_01905	CDS	321				hypothetical protein
KFBDFGIE_01906	CDS	528				hypothetical protein
KFBDFGIE_01907	CDS	3597				hypothetical protein
KFBDFGIE_01908	tRNA	73				tRNA-Met(cat)
KFBDFGIE_01909	tRNA	74				tRNA-Thr(ggt)
KFBDFGIE_01910	tRNA	73				tRNA-Gly(tcc)
KFBDFGIE_01911	tRNA	85				tRNA-Tyr(gta)
KFBDFGIE_01912	CDS	1053				hypothetical protein
KFBDFGIE_01913	CDS	405	msrB_1	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
