locus_tag	ftype	length_bp	gene	EC_number	COG	product
NHIKOAIL_01586	CDS	555				hypothetical protein
NHIKOAIL_01587	CDS	1680	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
NHIKOAIL_01588	CDS	1338				hypothetical protein
NHIKOAIL_01589	CDS	1605				hypothetical protein
NHIKOAIL_01590	CDS	549				hypothetical protein
NHIKOAIL_01591	CDS	2019				hypothetical protein
NHIKOAIL_01592	CDS	1953	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
NHIKOAIL_01593	CDS	1455	alkH	1.2.1.3		Aldehyde dehydrogenase
NHIKOAIL_01594	CDS	627	pncA	3.5.1.19	COG1335	Nicotinamidase
NHIKOAIL_01595	CDS	1590			COG0645	putative protein
NHIKOAIL_01596	CDS	2160	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
NHIKOAIL_01597	CDS	1302	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
NHIKOAIL_01598	CDS	762	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
NHIKOAIL_01599	CDS	1950				hypothetical protein
NHIKOAIL_01600	CDS	1575	glpD	1.1.5.3		Aerobic glycerol-3-phosphate dehydrogenase
NHIKOAIL_01601	CDS	1212				hypothetical protein
NHIKOAIL_01602	CDS	1836				hypothetical protein
NHIKOAIL_01603	CDS	291				hypothetical protein
NHIKOAIL_01604	CDS	795	dasC		COG0395	Diacetylchitobiose uptake system permease protein DasC
NHIKOAIL_01605	CDS	867	sugA		COG1175	Trehalose transport system permease protein SugA
NHIKOAIL_01606	CDS	1119	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
NHIKOAIL_01607	CDS	1116	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
NHIKOAIL_01608	CDS	1581	glpK	2.7.1.30	COG0554	Glycerol kinase
NHIKOAIL_01609	CDS	912	rhaS_2			HTH-type transcriptional activator RhaS
NHIKOAIL_01610	CDS	981	gpsA_1	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
NHIKOAIL_01611	CDS	1071	fbp_1	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
NHIKOAIL_01612	CDS	765				hypothetical protein
NHIKOAIL_01613	CDS	795	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
NHIKOAIL_01614	CDS	1977	leuC_1	4.2.1.33		3-isopropylmalate dehydratase large subunit
NHIKOAIL_01615	CDS	810				hypothetical protein
NHIKOAIL_01616	CDS	1014	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
NHIKOAIL_01617	CDS	690	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
NHIKOAIL_01618	CDS	1035	gpsA_2	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
NHIKOAIL_01619	CDS	651				hypothetical protein
NHIKOAIL_01620	CDS	2334	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
NHIKOAIL_01621	CDS	1932	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
NHIKOAIL_01622	tRNA	77				tRNA-Lys(ctt)
NHIKOAIL_01623	CDS	348				hypothetical protein
NHIKOAIL_01624	CDS	168				hypothetical protein
NHIKOAIL_01625	CDS	615				hypothetical protein
NHIKOAIL_01626	CDS	537				hypothetical protein
NHIKOAIL_01627	CDS	1065				hypothetical protein
NHIKOAIL_01628	CDS	177				hypothetical protein
NHIKOAIL_01629	CDS	186				hypothetical protein
NHIKOAIL_01630	CDS	1155				hypothetical protein
NHIKOAIL_01631	CDS	177				hypothetical protein
NHIKOAIL_01632	CDS	783	hdpA_1	3.1.3.-		Dihydroxyacetone phosphatase
NHIKOAIL_01633	CDS	342				hypothetical protein
NHIKOAIL_01634	CDS	513				hypothetical protein
NHIKOAIL_01635	CDS	747	scpB			Segregation and condensation protein B
NHIKOAIL_01636	CDS	750	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
NHIKOAIL_01637	CDS	1527	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
NHIKOAIL_01638	CDS	1059		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
NHIKOAIL_01639	CDS	1320				hypothetical protein
NHIKOAIL_01640	CDS	996	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
NHIKOAIL_01641	CDS	822				Green-light absorbing proteorhodopsin
NHIKOAIL_01642	CDS	705				hypothetical protein
NHIKOAIL_01643	CDS	1533	crtN_2	1.3.8.2		4,4'-diapophytoene desaturase (4,4'-diapolycopene-forming)
NHIKOAIL_01644	CDS	231				hypothetical protein
NHIKOAIL_01645	CDS	639	kynB	3.5.1.9	COG1878	Kynurenine formamidase
NHIKOAIL_01646	CDS	1215				hypothetical protein
NHIKOAIL_01647	CDS	909	xerC_3			Tyrosine recombinase XerC
NHIKOAIL_01648	CDS	1047	xerD		COG4974	Tyrosine recombinase XerD
NHIKOAIL_01649	CDS	915				hypothetical protein
NHIKOAIL_01650	CDS	372				hypothetical protein
NHIKOAIL_01651	CDS	1029	tdh_2	1.1.1.103		L-threonine 3-dehydrogenase
NHIKOAIL_01652	CDS	1368	ribBA_2	3.5.4.25		Riboflavin biosynthesis protein RibBA
NHIKOAIL_01653	CDS	846				hypothetical protein
NHIKOAIL_01654	CDS	1041	degA		COG1609	HTH-type transcriptional regulator DegA
NHIKOAIL_01655	CDS	975	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
NHIKOAIL_01656	CDS	840	ramA	3.5.1.100		(R)-stereoselective amidase
NHIKOAIL_01657	CDS	501	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
NHIKOAIL_01658	CDS	1251	lolC_2		COG4591	Lipoprotein-releasing system transmembrane protein LolC
NHIKOAIL_01659	CDS	1689	rocA	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase
NHIKOAIL_01660	CDS	471				hypothetical protein
NHIKOAIL_01661	CDS	930				hypothetical protein
NHIKOAIL_01662	CDS	2628				hypothetical protein
NHIKOAIL_01663	CDS	1335				hypothetical protein
NHIKOAIL_01664	tRNA	75				tRNA-Pro(ggg)
NHIKOAIL_01665	CDS	1221				hypothetical protein
NHIKOAIL_01666	CDS	780				hypothetical protein
NHIKOAIL_01667	CDS	579	rsmH_2	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
NHIKOAIL_01668	CDS	1083	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
NHIKOAIL_01669	CDS	4842				hypothetical protein
NHIKOAIL_01670	CDS	2229	rnr	3.1.13.1	COG0557	Ribonuclease R
NHIKOAIL_01671	CDS	1335				hypothetical protein
NHIKOAIL_01672	CDS	756				hypothetical protein
NHIKOAIL_01673	CDS	1062	recA		COG0468	Protein RecA
NHIKOAIL_01674	CDS	909				hypothetical protein
NHIKOAIL_01675	CDS	789				hypothetical protein
NHIKOAIL_01676	CDS	2106				hypothetical protein
NHIKOAIL_01677	CDS	384	divK_2			Polar-differentiation response regulator DivK
NHIKOAIL_01678	CDS	381				hypothetical protein
NHIKOAIL_01679	CDS	645				hypothetical protein
NHIKOAIL_01680	CDS	747	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
NHIKOAIL_01681	CDS	1122	dinB	2.7.7.7	COG0389	DNA polymerase IV
NHIKOAIL_01682	CDS	855				hypothetical protein
NHIKOAIL_01683	CDS	222				hypothetical protein
NHIKOAIL_01684	CDS	1125				hypothetical protein
NHIKOAIL_01685	tRNA	91				tRNA-Ser(cga)
NHIKOAIL_01686	CDS	2886	alaS_2	6.1.1.7	COG0013	Alanine--tRNA ligase
NHIKOAIL_01687	CDS	621		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
NHIKOAIL_01688	CDS	912				hypothetical protein
NHIKOAIL_01689	CDS	1191	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
NHIKOAIL_01690	CDS	2106				hypothetical protein
NHIKOAIL_01691	CDS	2598				hypothetical protein
NHIKOAIL_01692	CDS	5694				hypothetical protein
NHIKOAIL_01693	CDS	2424	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
NHIKOAIL_01694	CDS	1356		2.7.1.165	COG2379	D-glycerate 2-kinase
NHIKOAIL_01695	CDS	1044				hypothetical protein
NHIKOAIL_01696	CDS	684	thiE_2	2.5.1.3		Thiamine-phosphate synthase
NHIKOAIL_01697	CDS	744				hypothetical protein
NHIKOAIL_01698	CDS	972	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
NHIKOAIL_01699	CDS	1440	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
NHIKOAIL_01700	CDS	720	pfs	3.2.2.30	COG0775	Aminodeoxyfutalosine nucleosidase
NHIKOAIL_01701	CDS	2139	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
NHIKOAIL_01702	CDS	366				hypothetical protein
NHIKOAIL_01703	CDS	609	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
NHIKOAIL_01704	CDS	819	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
NHIKOAIL_01705	CDS	657	hisH	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisH
NHIKOAIL_01706	CDS	93				hypothetical protein
NHIKOAIL_01707	CDS	210	scoF		COG1278	Cold shock protein ScoF
NHIKOAIL_01708	CDS	783	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
NHIKOAIL_01709	CDS	807	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
NHIKOAIL_01710	CDS	324				hypothetical protein
NHIKOAIL_01711	CDS	459				hypothetical protein
NHIKOAIL_01712	CDS	540	ytlP	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
NHIKOAIL_01713	CDS	642	lolA			Outer-membrane lipoprotein carrier protein
NHIKOAIL_01714	CDS	1191				hypothetical protein
NHIKOAIL_01715	CDS	945	mdh	1.1.1.37	COG0039	Malate dehydrogenase
NHIKOAIL_01716	CDS	975			COG0053	putative cation efflux system protein
NHIKOAIL_01717	CDS	1164	rutD_1	3.5.1.-		Putative aminoacrylate hydrolase RutD
NHIKOAIL_01718	CDS	1002	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
NHIKOAIL_01719	CDS	507				hypothetical protein
NHIKOAIL_01720	CDS	693	msrA_1	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
NHIKOAIL_01721	CDS	1545	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
NHIKOAIL_01722	CDS	423				hypothetical protein
NHIKOAIL_01723	CDS	261				hypothetical protein
NHIKOAIL_01724	CDS	1902	uvrC		COG0322	UvrABC system protein C
NHIKOAIL_01725	CDS	333				hypothetical protein
NHIKOAIL_01726	CDS	630				hypothetical protein
NHIKOAIL_01727	CDS	750				hypothetical protein
NHIKOAIL_01728	CDS	237				hypothetical protein
NHIKOAIL_01729	tRNA	97				tRNA-Gln(ctg)
NHIKOAIL_01730	CDS	1728				hypothetical protein
NHIKOAIL_01731	CDS	207				hypothetical protein
NHIKOAIL_01732	CDS	837				hypothetical protein
NHIKOAIL_01733	CDS	738	tolQ_1			Tol-Pal system protein TolQ
NHIKOAIL_01734	CDS	408	tolR			Tol-Pal system protein TolR
NHIKOAIL_01735	CDS	285				hypothetical protein
NHIKOAIL_01736	CDS	1551	comM		COG0606	Competence protein ComM
NHIKOAIL_01737	CDS	570				hypothetical protein
NHIKOAIL_01738	CDS	744				hypothetical protein
NHIKOAIL_01739	CDS	645	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
NHIKOAIL_01740	CDS	570				hypothetical protein
NHIKOAIL_01741	CDS	2622	actP	7.2.2.9		Copper-transporting P-type ATPase
NHIKOAIL_01742	CDS	354				hypothetical protein
NHIKOAIL_01743	CDS	741				hypothetical protein
NHIKOAIL_01744	CDS	1158				hypothetical protein
NHIKOAIL_01745	CDS	948	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
NHIKOAIL_01746	CDS	465				hypothetical protein
NHIKOAIL_01747	CDS	246				hypothetical protein
NHIKOAIL_01748	CDS	1974	gshA	6.3.2.2		Glutamate--cysteine ligase
NHIKOAIL_01749	CDS	1722	lapB			Lipopolysaccharide assembly protein B
NHIKOAIL_01750	CDS	792				hypothetical protein
NHIKOAIL_01751	CDS	1197				hypothetical protein
NHIKOAIL_01752	CDS	1419	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
NHIKOAIL_01753	CDS	1680				hypothetical protein
NHIKOAIL_01754	CDS	225				hypothetical protein
NHIKOAIL_01755	CDS	198				hypothetical protein
NHIKOAIL_01756	CDS	1650				hypothetical protein
NHIKOAIL_01757	CDS	552	dnaJ_2			Chaperone protein DnaJ
NHIKOAIL_01758	CDS	2712	mutS		COG0249	DNA mismatch repair protein MutS
NHIKOAIL_01759	CDS	690				hypothetical protein
NHIKOAIL_01760	CDS	423				hypothetical protein
NHIKOAIL_01761	CDS	678				hypothetical protein
NHIKOAIL_01762	CDS	945	nadK	2.7.1.23	COG0061	NAD kinase
NHIKOAIL_01763	tRNA	75				tRNA-Phe(gaa)
NHIKOAIL_01764	CDS	1407	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
NHIKOAIL_01765	CDS	1560				hypothetical protein
NHIKOAIL_01766	CDS	240				hypothetical protein
NHIKOAIL_01767	CDS	1095	gldA	1.1.1.6		Glycerol dehydrogenase
NHIKOAIL_01768	CDS	300				hypothetical protein
NHIKOAIL_01769	CDS	1113				hypothetical protein
NHIKOAIL_01770	CDS	1125	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
NHIKOAIL_01771	CDS	738	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
NHIKOAIL_01772	CDS	2757				hypothetical protein
NHIKOAIL_01773	CDS	1140	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
NHIKOAIL_01774	CDS	477	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
NHIKOAIL_01775	CDS	2076				hypothetical protein
NHIKOAIL_01776	CDS	1239	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
NHIKOAIL_01777	CDS	465	smpB		COG0691	SsrA-binding protein
NHIKOAIL_01778	CDS	816	mqnA	4.2.1.151		Chorismate dehydratase
NHIKOAIL_01779	CDS	357	rplS		COG0335	50S ribosomal protein L19
NHIKOAIL_01780	CDS	726	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
NHIKOAIL_01781	CDS	597	rimM			Ribosome maturation factor RimM
NHIKOAIL_01782	CDS	618				hypothetical protein
NHIKOAIL_01783	CDS	1386	ffh		COG0541	Signal recognition particle protein
NHIKOAIL_01784	CDS	579	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
NHIKOAIL_01785	CDS	672				hypothetical protein
NHIKOAIL_01786	CDS	1320				hypothetical protein
NHIKOAIL_01787	CDS	1314		3.4.24.-	COG0612	putative zinc protease
NHIKOAIL_01788	CDS	2781	polA	2.7.7.7	COG0258	DNA polymerase I
NHIKOAIL_01789	CDS	678	gph_1	3.1.3.18		Phosphoglycolate phosphatase
NHIKOAIL_01790	CDS	2811	rcsC_19	2.7.13.3		Sensor histidine kinase RcsC
NHIKOAIL_01791	CDS	654	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
NHIKOAIL_01792	CDS	1587	purH		COG0138	Bifunctional purine biosynthesis protein PurH
NHIKOAIL_01793	CDS	1008	mreB			Cell shape-determining protein MreB
NHIKOAIL_01794	CDS	822				hypothetical protein
NHIKOAIL_01795	CDS	564	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
NHIKOAIL_01796	CDS	1110				hypothetical protein
NHIKOAIL_01797	CDS	1446	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
NHIKOAIL_01798	CDS	366				hypothetical protein
NHIKOAIL_01799	CDS	852				hypothetical protein
NHIKOAIL_01800	CDS	657	caiE			Carnitine operon protein CaiE
NHIKOAIL_01801	CDS	1008				hypothetical protein
NHIKOAIL_01802	CDS	1488	sdcS			Sodium-dependent dicarboxylate transporter SdcS
NHIKOAIL_01803	tRNA	74				tRNA-Thr(tgt)
NHIKOAIL_01804	CDS	660				hypothetical protein
NHIKOAIL_01805	CDS	474	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
NHIKOAIL_01806	CDS	753	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
NHIKOAIL_01807	CDS	1050	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
NHIKOAIL_01808	CDS	957				hypothetical protein
NHIKOAIL_01809	CDS	1713	QRSL1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
NHIKOAIL_01810	CDS	603				hypothetical protein
NHIKOAIL_01811	CDS	1254				hypothetical protein
NHIKOAIL_01812	CDS	1656	prfC		COG4108	Peptide chain release factor 3
NHIKOAIL_01813	CDS	444				hypothetical protein
NHIKOAIL_01814	CDS	1275				hypothetical protein
NHIKOAIL_01815	CDS	789				hypothetical protein
NHIKOAIL_01816	CDS	1239				hypothetical protein
NHIKOAIL_01817	CDS	1509	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
NHIKOAIL_01818	CDS	480				hypothetical protein
NHIKOAIL_01819	CDS	1035	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
NHIKOAIL_01820	CDS	603	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
NHIKOAIL_01821	CDS	1035	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
NHIKOAIL_01822	CDS	813	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
NHIKOAIL_01823	CDS	666	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
NHIKOAIL_01824	CDS	1221	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
NHIKOAIL_01825	CDS	837	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
NHIKOAIL_01826	CDS	1149				hypothetical protein
NHIKOAIL_01827	CDS	375				hypothetical protein
NHIKOAIL_01828	CDS	1950	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
NHIKOAIL_01829	CDS	1044				hypothetical protein
NHIKOAIL_01830	CDS	945				hypothetical protein
NHIKOAIL_01831	CDS	426				hypothetical protein
NHIKOAIL_01832	CDS	1023	icd_1	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
NHIKOAIL_01833	CDS	462				hypothetical protein
NHIKOAIL_01834	CDS	609				hypothetical protein
NHIKOAIL_01835	CDS	282				hypothetical protein
NHIKOAIL_01836	CDS	747	tolQ_2			Tol-Pal system protein TolQ
NHIKOAIL_01837	CDS	1677	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
NHIKOAIL_01838	CDS	1968				hypothetical protein
NHIKOAIL_01839	CDS	1992	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
NHIKOAIL_01840	CDS	1848	menF_2	5.4.4.2		Isochorismate synthase MenF
NHIKOAIL_01841	CDS	1023	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
NHIKOAIL_01842	CDS	1257	nemA	1.3.1.-	COG1902	N-ethylmaleimide reductase
NHIKOAIL_01843	CDS	774	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
NHIKOAIL_01844	CDS	210				hypothetical protein
NHIKOAIL_01845	CDS	3510	icmF		COG1703	Fused isobutyryl-CoA mutase
NHIKOAIL_01846	CDS	786				hypothetical protein
NHIKOAIL_01847	CDS	492	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
NHIKOAIL_01848	CDS	1569	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
NHIKOAIL_01849	CDS	357	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
NHIKOAIL_01850	CDS	435	mrpB		COG2111	Na(+)/H(+) antiporter subunit B
NHIKOAIL_01851	CDS	2385	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
NHIKOAIL_01852	CDS	405				hypothetical protein
NHIKOAIL_01853	CDS	312				hypothetical protein
NHIKOAIL_01854	CDS	288				hypothetical protein
NHIKOAIL_01855	CDS	561				hypothetical protein
NHIKOAIL_01856	CDS	348				hypothetical protein
NHIKOAIL_01857	CDS	270				hypothetical protein
NHIKOAIL_01858	CDS	2307				hypothetical protein
NHIKOAIL_01859	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
NHIKOAIL_01860	CDS	870				hypothetical protein
NHIKOAIL_01861	CDS	654				hypothetical protein
NHIKOAIL_01862	CDS	939				hypothetical protein
NHIKOAIL_01863	CDS	1314				hypothetical protein
NHIKOAIL_01864	CDS	525	sigE		COG1595	ECF RNA polymerase sigma factor SigE
NHIKOAIL_01865	CDS	1422	tpl	4.1.99.2	COG3033	Tyrosine phenol-lyase
NHIKOAIL_01866	CDS	1089	ansA	3.5.1.1	COG0252	L-asparaginase 1
NHIKOAIL_01867	CDS	588	hpt	2.4.2.8	COG0634	Hypoxanthine-guanine phosphoribosyltransferase
NHIKOAIL_01868	CDS	1407	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
NHIKOAIL_01869	CDS	1986	mutL			DNA mismatch repair protein MutL
NHIKOAIL_01870	CDS	201				hypothetical protein
NHIKOAIL_01871	CDS	819				hypothetical protein
NHIKOAIL_01872	CDS	396				hypothetical protein
NHIKOAIL_01873	CDS	1005				hypothetical protein
NHIKOAIL_01874	tRNA	75				tRNA-Arg(ccg)
NHIKOAIL_01875	CDS	354				hypothetical protein
NHIKOAIL_01876	CDS	1713				hypothetical protein
NHIKOAIL_01877	CDS	765				hypothetical protein
NHIKOAIL_01878	CDS	1431	yeeO_1		COG0534	putative FMN/FAD exporter YeeO
NHIKOAIL_01879	CDS	222				hypothetical protein
NHIKOAIL_01880	CDS	525	yfkM	3.2.-.-	COG0693	General stress protein 18
NHIKOAIL_01881	CDS	105				hypothetical protein
NHIKOAIL_01882	CDS	618	sodA	1.15.1.1		Superoxide dismutase [Mn]
NHIKOAIL_01883	CDS	303				hypothetical protein
NHIKOAIL_01884	CDS	1065				hypothetical protein
NHIKOAIL_01885	CDS	1059				hypothetical protein
NHIKOAIL_01886	CDS	216	csp			Cold shock protein
NHIKOAIL_01887	CDS	1305				hypothetical protein
NHIKOAIL_01888	CDS	2337				hypothetical protein
NHIKOAIL_01889	CDS	960				hypothetical protein
NHIKOAIL_01890	CDS	192				hypothetical protein
NHIKOAIL_01891	CDS	744	argB_1	2.7.2.8		Acetylglutamate kinase
NHIKOAIL_01892	CDS	2112	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
NHIKOAIL_01893	CDS	861	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
NHIKOAIL_01894	CDS	387				hypothetical protein
NHIKOAIL_01895	CDS	930				hypothetical protein
NHIKOAIL_01896	CDS	912				hypothetical protein
NHIKOAIL_01897	CDS	273				hypothetical protein
NHIKOAIL_01898	CDS	1680				hypothetical protein
NHIKOAIL_01899	CDS	1272	mdtG			Multidrug resistance protein MdtG
NHIKOAIL_01900	CDS	1317	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
NHIKOAIL_01901	CDS	573				hypothetical protein
NHIKOAIL_01902	CDS	1344	hemH_1	4.99.1.1		Ferrochelatase
NHIKOAIL_01903	CDS	984	hemF	1.3.3.3		Oxygen-dependent coproporphyrinogen-III oxidase
NHIKOAIL_01904	CDS	699	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
NHIKOAIL_01905	CDS	1029	ord	1.4.1.26		2,4-diaminopentanoate dehydrogenase
NHIKOAIL_01906	CDS	930	thrA_4		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
NHIKOAIL_01907	CDS	999				hypothetical protein
NHIKOAIL_01908	CDS	546	spmB			Spore maturation protein B
NHIKOAIL_01909	CDS	1554	dacC	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacC
NHIKOAIL_01910	CDS	1509	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
NHIKOAIL_01911	CDS	513				hypothetical protein
NHIKOAIL_01912	CDS	234				hypothetical protein
NHIKOAIL_01913	CDS	489				hypothetical protein
NHIKOAIL_01914	CDS	222				hypothetical protein
NHIKOAIL_01915	CDS	1389				hypothetical protein
NHIKOAIL_01916	CDS	1353	gltP		COG1301	Proton/glutamate-aspartate symporter
NHIKOAIL_01917	CDS	1452				hypothetical protein
NHIKOAIL_01918	CDS	4347	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
NHIKOAIL_01919	CDS	3864	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
NHIKOAIL_01920	CDS	384	rplL		COG0222	50S ribosomal protein L7/L12
NHIKOAIL_01921	CDS	537	rplJ		COG0244	50S ribosomal protein L10
NHIKOAIL_01922	CDS	714	rplA			50S ribosomal protein L1
NHIKOAIL_01923	CDS	441	rplK		COG0080	50S ribosomal protein L11
NHIKOAIL_01924	CDS	558	nusG		COG0250	Transcription termination/antitermination protein NusG
NHIKOAIL_01925	CDS	186	secE			Protein translocase subunit SecE
NHIKOAIL_01926	tRNA	76				tRNA-Trp(cca)
NHIKOAIL_01927	CDS	1191	tufA_2		COG0050	Elongation factor Tu-A
NHIKOAIL_01928	CDS	1785				hypothetical protein
NHIKOAIL_01929	CDS	312				hypothetical protein
NHIKOAIL_01930	CDS	243				hypothetical protein
NHIKOAIL_01931	CDS	1608				hypothetical protein
NHIKOAIL_01932	CDS	126				hypothetical protein
NHIKOAIL_01933	CDS	822	scpA		COG1354	Segregation and condensation protein A
NHIKOAIL_01934	CDS	1014	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
NHIKOAIL_01935	CDS	2139	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
NHIKOAIL_01936	CDS	267	rpsO			30S ribosomal protein S15
NHIKOAIL_01937	CDS	936	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
NHIKOAIL_01938	CDS	399	rbfA		COG0858	30S ribosome-binding factor
NHIKOAIL_01939	CDS	3090	infB			Translation initiation factor IF-2
NHIKOAIL_01940	CDS	1611	nusA			Transcription termination/antitermination protein NusA
NHIKOAIL_01941	CDS	468	rimP			Ribosome maturation factor RimP
NHIKOAIL_01942	CDS	1050	prfB			Peptide chain release factor 2
NHIKOAIL_01943	CDS	1203	dapX	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
NHIKOAIL_01944	CDS	1488	aldHT	1.2.1.5		Aldehyde dehydrogenase, thermostable
NHIKOAIL_01945	CDS	309				hypothetical protein
NHIKOAIL_01946	CDS	351				hypothetical protein
NHIKOAIL_01947	CDS	738				hypothetical protein
NHIKOAIL_01948	CDS	1422		1.1.1.38		NAD-dependent malic enzyme
NHIKOAIL_01949	CDS	2616	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
NHIKOAIL_01950	CDS	684	cmk	2.7.4.25		Cytidylate kinase
NHIKOAIL_01951	CDS	615				hypothetical protein
