locus_tag	ftype	length_bp	gene	EC_number	COG	product
BJLFMBCO_01500	CDS	138				hypothetical protein
BJLFMBCO_01501	CDS	1497				hypothetical protein
BJLFMBCO_01502	CDS	1296				hypothetical protein
BJLFMBCO_01503	CDS	2295	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BJLFMBCO_01504	CDS	888	panC	6.3.2.1	COG0414	Pantothenate synthetase
BJLFMBCO_01505	CDS	429	panD	4.1.1.11		Aspartate 1-decarboxylase
BJLFMBCO_01506	CDS	855	mmgB	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
BJLFMBCO_01507	CDS	963			COG1702	PhoH-like protein
BJLFMBCO_01508	CDS	858	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
BJLFMBCO_01509	CDS	2076	surA_1	5.2.1.8		Chaperone SurA
BJLFMBCO_01510	CDS	912	mtfA			Protein MtfA
BJLFMBCO_01511	CDS	1242	kynU	3.7.1.3		Kynureninase
BJLFMBCO_01512	CDS	261	rpmA		COG0211	50S ribosomal protein L27
BJLFMBCO_01513	CDS	408				hypothetical protein
BJLFMBCO_01514	CDS	663	ycgM		COG0179	putative protein YcgM
BJLFMBCO_01515	CDS	606				hypothetical protein
BJLFMBCO_01516	CDS	1047	ltaA	4.1.2.49		L-allo-threonine aldolase
BJLFMBCO_01517	CDS	480	greA		COG0782	Transcription elongation factor GreA
BJLFMBCO_01518	CDS	882	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
BJLFMBCO_01519	CDS	318	lapA			Lipopolysaccharide assembly protein A
BJLFMBCO_01520	CDS	1101				hypothetical protein
BJLFMBCO_01521	CDS	624				hypothetical protein
BJLFMBCO_01522	CDS	678				hypothetical protein
BJLFMBCO_01523	CDS	924	crtM	2.5.1.96		4,4'-diapophytoene synthase
BJLFMBCO_01524	CDS	867				hypothetical protein
BJLFMBCO_01525	CDS	687				putative protein
BJLFMBCO_01526	CDS	558	dcd	3.5.4.13	COG0717	dCTP deaminase
BJLFMBCO_01527	CDS	291				hypothetical protein
BJLFMBCO_01528	CDS	939	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
BJLFMBCO_01529	CDS	831	zupT_2		COG0428	Zinc transporter ZupT
BJLFMBCO_01530	CDS	348				hypothetical protein
BJLFMBCO_01531	CDS	546				hypothetical protein
BJLFMBCO_01532	CDS	741	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
BJLFMBCO_01533	CDS	933	hel		COG2503	Lipoprotein E
BJLFMBCO_01534	CDS	1692		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
BJLFMBCO_01535	CDS	1674	ppx	3.6.1.11	COG0248	Exopolyphosphatase
BJLFMBCO_01536	CDS	495	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
BJLFMBCO_01537	CDS	306	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
BJLFMBCO_01538	CDS	1998	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
BJLFMBCO_01539	CDS	1635	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
BJLFMBCO_01540	CDS	291	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
BJLFMBCO_01541	CDS	1500	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
BJLFMBCO_01542	CDS	555				hypothetical protein
BJLFMBCO_01543	CDS	1680	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
BJLFMBCO_01544	CDS	1338				hypothetical protein
BJLFMBCO_01545	CDS	1605				hypothetical protein
BJLFMBCO_01546	CDS	546				hypothetical protein
BJLFMBCO_01547	CDS	2013				hypothetical protein
BJLFMBCO_01548	CDS	609				hypothetical protein
BJLFMBCO_01549	CDS	1170	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
BJLFMBCO_01550	CDS	1455	alkH	1.2.1.3		Aldehyde dehydrogenase
BJLFMBCO_01551	CDS	627	pncA	3.5.1.19	COG1335	Nicotinamidase
BJLFMBCO_01552	CDS	1590			COG0645	putative protein
BJLFMBCO_01553	CDS	2160	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
BJLFMBCO_01554	CDS	1302	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
BJLFMBCO_01555	CDS	762	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
BJLFMBCO_01556	CDS	1950				hypothetical protein
BJLFMBCO_01557	CDS	1575	glpD	1.1.5.3		Aerobic glycerol-3-phosphate dehydrogenase
BJLFMBCO_01558	CDS	1212				hypothetical protein
BJLFMBCO_01559	CDS	1836				hypothetical protein
BJLFMBCO_01560	CDS	291				hypothetical protein
BJLFMBCO_01561	CDS	795	dasC		COG0395	Diacetylchitobiose uptake system permease protein DasC
BJLFMBCO_01562	CDS	867	sugA		COG1175	Trehalose transport system permease protein SugA
BJLFMBCO_01563	CDS	1119	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
BJLFMBCO_01564	CDS	1116	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
BJLFMBCO_01565	CDS	1581	glpK	2.7.1.30	COG0554	Glycerol kinase
BJLFMBCO_01566	CDS	912	rhaS			HTH-type transcriptional activator RhaS
BJLFMBCO_01567	CDS	981	gpsA_1	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
BJLFMBCO_01568	CDS	1071	fbp_1	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
BJLFMBCO_01569	CDS	765				hypothetical protein
BJLFMBCO_01570	CDS	795	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
BJLFMBCO_01571	CDS	1977	leuC_1	4.2.1.33		3-isopropylmalate dehydratase large subunit
BJLFMBCO_01572	CDS	810				hypothetical protein
BJLFMBCO_01573	CDS	1014	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
BJLFMBCO_01574	CDS	690	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
BJLFMBCO_01575	CDS	1035	gpsA_2	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
BJLFMBCO_01576	CDS	651				hypothetical protein
BJLFMBCO_01577	CDS	2334	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
BJLFMBCO_01578	CDS	1932	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
BJLFMBCO_01579	tRNA	77				tRNA-Lys(ctt)
BJLFMBCO_01580	CDS	348				hypothetical protein
BJLFMBCO_01581	CDS	168				hypothetical protein
BJLFMBCO_01582	CDS	615				hypothetical protein
BJLFMBCO_01583	CDS	537				hypothetical protein
BJLFMBCO_01584	CDS	1065				hypothetical protein
BJLFMBCO_01585	CDS	1155				hypothetical protein
BJLFMBCO_01586	CDS	177				hypothetical protein
BJLFMBCO_01587	CDS	783	hdpA_1	3.1.3.-		Dihydroxyacetone phosphatase
BJLFMBCO_01588	CDS	342				hypothetical protein
BJLFMBCO_01589	CDS	513				hypothetical protein
BJLFMBCO_01590	CDS	732	scpB			Segregation and condensation protein B
BJLFMBCO_01591	CDS	750	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
BJLFMBCO_01592	CDS	1527	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
BJLFMBCO_01593	CDS	1059		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
BJLFMBCO_01594	CDS	1320				hypothetical protein
BJLFMBCO_01595	CDS	996	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
BJLFMBCO_01596	CDS	822				Green-light absorbing proteorhodopsin
BJLFMBCO_01597	CDS	705				hypothetical protein
BJLFMBCO_01598	CDS	1533	crtN_2	1.3.8.2		4,4'-diapophytoene desaturase (4,4'-diapolycopene-forming)
BJLFMBCO_01599	CDS	231				hypothetical protein
BJLFMBCO_01600	CDS	639	kynB	3.5.1.9	COG1878	Kynurenine formamidase
BJLFMBCO_01601	CDS	1215				hypothetical protein
BJLFMBCO_01602	CDS	909	xerC_3			Tyrosine recombinase XerC
BJLFMBCO_01603	CDS	1047	xerD_3		COG4974	Tyrosine recombinase XerD
BJLFMBCO_01604	CDS	915				hypothetical protein
BJLFMBCO_01605	CDS	372				hypothetical protein
BJLFMBCO_01606	CDS	1029	tdh_2	1.1.1.103		L-threonine 3-dehydrogenase
BJLFMBCO_01607	CDS	1368	ribBA_2	3.5.4.25		Riboflavin biosynthesis protein RibBA
BJLFMBCO_01608	CDS	846				hypothetical protein
BJLFMBCO_01609	CDS	1041	degA		COG1609	HTH-type transcriptional regulator DegA
BJLFMBCO_01610	CDS	975	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
BJLFMBCO_01611	CDS	840	ramA	3.5.1.100		(R)-stereoselective amidase
BJLFMBCO_01612	CDS	501	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
BJLFMBCO_01613	CDS	1359	lolC_2		COG4591	Lipoprotein-releasing system transmembrane protein LolC
BJLFMBCO_01614	CDS	1689	rocA	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase
BJLFMBCO_01615	CDS	471				hypothetical protein
BJLFMBCO_01616	CDS	930				hypothetical protein
BJLFMBCO_01617	CDS	2628				hypothetical protein
BJLFMBCO_01618	CDS	1335				hypothetical protein
BJLFMBCO_01619	tRNA	75				tRNA-Pro(ggg)
BJLFMBCO_01620	CDS	1221				hypothetical protein
BJLFMBCO_01621	CDS	780				hypothetical protein
BJLFMBCO_01622	CDS	579	rsmH_2	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
BJLFMBCO_01623	CDS	1083	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
BJLFMBCO_01624	CDS	4842				hypothetical protein
BJLFMBCO_01625	CDS	1989	rnr	3.1.13.1	COG0557	Ribonuclease R
BJLFMBCO_01626	CDS	1335				hypothetical protein
BJLFMBCO_01627	CDS	756				hypothetical protein
BJLFMBCO_01628	CDS	1062	recA		COG0468	Protein RecA
BJLFMBCO_01629	CDS	909				hypothetical protein
BJLFMBCO_01630	CDS	789				hypothetical protein
BJLFMBCO_01631	CDS	2106				hypothetical protein
BJLFMBCO_01632	CDS	384	divK			Polar-differentiation response regulator DivK
BJLFMBCO_01633	CDS	381				hypothetical protein
BJLFMBCO_01634	CDS	645				hypothetical protein
BJLFMBCO_01635	CDS	747	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
BJLFMBCO_01636	CDS	1122	dinB	2.7.7.7	COG0389	DNA polymerase IV
BJLFMBCO_01637	CDS	855				hypothetical protein
BJLFMBCO_01638	CDS	222				hypothetical protein
BJLFMBCO_01639	CDS	666				hypothetical protein
BJLFMBCO_01640	CDS	300				hypothetical protein
BJLFMBCO_01641	tRNA	91				tRNA-Ser(cga)
BJLFMBCO_01642	CDS	2886	alaS_2	6.1.1.7	COG0013	Alanine--tRNA ligase
BJLFMBCO_01643	CDS	621		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
BJLFMBCO_01644	CDS	912				hypothetical protein
BJLFMBCO_01645	CDS	1191	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
BJLFMBCO_01646	CDS	2106				hypothetical protein
BJLFMBCO_01647	CDS	2598				hypothetical protein
BJLFMBCO_01648	CDS	1347		2.7.1.165	COG2379	D-glycerate 2-kinase
BJLFMBCO_01649	CDS	1044				hypothetical protein
BJLFMBCO_01650	CDS	684	thiE_2	2.5.1.3		Thiamine-phosphate synthase
BJLFMBCO_01651	CDS	744				hypothetical protein
BJLFMBCO_01652	CDS	972	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
BJLFMBCO_01653	CDS	1440	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
BJLFMBCO_01654	CDS	207	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
BJLFMBCO_01655	CDS	1611				hypothetical protein
BJLFMBCO_01656	CDS	522	pfs	3.2.2.30	COG0775	Aminodeoxyfutalosine nucleosidase
BJLFMBCO_01657	CDS	2142	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
BJLFMBCO_01658	CDS	366				hypothetical protein
BJLFMBCO_01659	CDS	609	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
BJLFMBCO_01660	CDS	819	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
BJLFMBCO_01661	CDS	657	hisH	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisH
BJLFMBCO_01662	CDS	129				hypothetical protein
BJLFMBCO_01663	CDS	210	scoF		COG1278	Cold shock protein ScoF
BJLFMBCO_01664	CDS	777	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
BJLFMBCO_01665	CDS	807	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
BJLFMBCO_01666	CDS	324				hypothetical protein
BJLFMBCO_01667	CDS	459				hypothetical protein
BJLFMBCO_01668	CDS	540	ytlP	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
BJLFMBCO_01669	CDS	642	lolA			Outer-membrane lipoprotein carrier protein
BJLFMBCO_01670	CDS	1191				hypothetical protein
BJLFMBCO_01671	CDS	945	mdh	1.1.1.37	COG0039	Malate dehydrogenase
BJLFMBCO_01672	CDS	975			COG0053	putative cation efflux system protein
BJLFMBCO_01673	CDS	1164	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
BJLFMBCO_01674	CDS	1002	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
BJLFMBCO_01675	CDS	507				hypothetical protein
BJLFMBCO_01676	CDS	693	msrA_1	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
BJLFMBCO_01677	CDS	1542	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
BJLFMBCO_01678	CDS	423				hypothetical protein
BJLFMBCO_01679	CDS	261				hypothetical protein
BJLFMBCO_01680	CDS	1902	uvrC		COG0322	UvrABC system protein C
BJLFMBCO_01681	CDS	333				hypothetical protein
BJLFMBCO_01682	CDS	630				hypothetical protein
BJLFMBCO_01683	CDS	750				hypothetical protein
BJLFMBCO_01684	CDS	237				hypothetical protein
BJLFMBCO_01685	CDS	3012	cpoB_2			Cell division coordinator CpoB
BJLFMBCO_01686	CDS	1728				hypothetical protein
BJLFMBCO_01687	CDS	207				hypothetical protein
BJLFMBCO_01688	CDS	837				hypothetical protein
BJLFMBCO_01689	CDS	738	tolQ_1			Tol-Pal system protein TolQ
BJLFMBCO_01690	CDS	408	tolR			Tol-Pal system protein TolR
BJLFMBCO_01691	CDS	1551	comM		COG0606	Competence protein ComM
BJLFMBCO_01692	CDS	570				hypothetical protein
BJLFMBCO_01693	CDS	750				hypothetical protein
BJLFMBCO_01694	CDS	645	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
BJLFMBCO_01695	CDS	570				hypothetical protein
BJLFMBCO_01696	CDS	2622	actP	7.2.2.9		Copper-transporting P-type ATPase
BJLFMBCO_01697	CDS	354				hypothetical protein
BJLFMBCO_01698	CDS	687				hypothetical protein
BJLFMBCO_01699	CDS	1158				hypothetical protein
BJLFMBCO_01700	CDS	948	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
BJLFMBCO_01701	CDS	465				hypothetical protein
BJLFMBCO_01702	CDS	246				hypothetical protein
BJLFMBCO_01703	CDS	1974	gshA	6.3.2.2		Glutamate--cysteine ligase
BJLFMBCO_01704	CDS	1722	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
BJLFMBCO_01705	CDS	792				hypothetical protein
BJLFMBCO_01706	CDS	1197				hypothetical protein
BJLFMBCO_01707	CDS	1419	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
BJLFMBCO_01708	CDS	225				hypothetical protein
BJLFMBCO_01709	CDS	198				hypothetical protein
BJLFMBCO_01710	CDS	1710				hypothetical protein
BJLFMBCO_01711	CDS	552	dnaJ_2			Chaperone protein DnaJ
BJLFMBCO_01712	CDS	2712	mutS		COG0249	DNA mismatch repair protein MutS
BJLFMBCO_01713	CDS	690				hypothetical protein
BJLFMBCO_01714	CDS	423				hypothetical protein
BJLFMBCO_01715	CDS	678				hypothetical protein
BJLFMBCO_01716	CDS	945	nadK	2.7.1.23	COG0061	NAD kinase
BJLFMBCO_01717	tRNA	75				tRNA-Phe(gaa)
BJLFMBCO_01718	CDS	1410	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
BJLFMBCO_01719	CDS	1560				hypothetical protein
BJLFMBCO_01720	CDS	240				hypothetical protein
BJLFMBCO_01721	CDS	1095	gldA	1.1.1.6		Glycerol dehydrogenase
BJLFMBCO_01722	CDS	300				hypothetical protein
BJLFMBCO_01723	CDS	1113				hypothetical protein
BJLFMBCO_01724	CDS	1125	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
BJLFMBCO_01725	CDS	738	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
BJLFMBCO_01726	CDS	2742				hypothetical protein
BJLFMBCO_01727	CDS	1140	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
BJLFMBCO_01728	CDS	639	purE	5.4.99.18		N5-carboxyaminoimidazole ribonucleotide mutase
BJLFMBCO_01729	CDS	1935				hypothetical protein
BJLFMBCO_01730	CDS	1239	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
BJLFMBCO_01731	CDS	465	smpB		COG0691	SsrA-binding protein
BJLFMBCO_01732	CDS	816	mqnA	4.2.1.151		Chorismate dehydratase
BJLFMBCO_01733	CDS	357	rplS		COG0335	50S ribosomal protein L19
BJLFMBCO_01734	CDS	726	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
BJLFMBCO_01735	CDS	597	rimM			Ribosome maturation factor RimM
BJLFMBCO_01736	CDS	618				hypothetical protein
BJLFMBCO_01737	CDS	1386	ffh		COG0541	Signal recognition particle protein
BJLFMBCO_01738	CDS	579		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
BJLFMBCO_01739	CDS	672				hypothetical protein
BJLFMBCO_01740	CDS	1320				hypothetical protein
BJLFMBCO_01741	CDS	1314		3.4.24.-	COG0612	putative zinc protease
BJLFMBCO_01742	CDS	2781	polA	2.7.7.7	COG0258	DNA polymerase I
BJLFMBCO_01743	CDS	678	gph_1	3.1.3.18		Phosphoglycolate phosphatase
BJLFMBCO_01744	CDS	2811	rcsC_17	2.7.13.3		Sensor histidine kinase RcsC
BJLFMBCO_01745	CDS	654	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
BJLFMBCO_01746	CDS	1587	purH		COG0138	Bifunctional purine biosynthesis protein PurH
BJLFMBCO_01747	CDS	1008	mreB			Cell shape-determining protein MreB
BJLFMBCO_01748	CDS	822				hypothetical protein
BJLFMBCO_01749	CDS	564	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
BJLFMBCO_01750	CDS	1110				hypothetical protein
BJLFMBCO_01751	CDS	1446	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
BJLFMBCO_01752	CDS	366				hypothetical protein
BJLFMBCO_01753	CDS	852				hypothetical protein
BJLFMBCO_01754	CDS	657	caiE			Carnitine operon protein CaiE
BJLFMBCO_01755	CDS	1008				hypothetical protein
BJLFMBCO_01756	tRNA	74				tRNA-Thr(tgt)
BJLFMBCO_01757	CDS	660				hypothetical protein
BJLFMBCO_01758	CDS	474	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
BJLFMBCO_01759	CDS	753	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
BJLFMBCO_01760	CDS	1050	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
BJLFMBCO_01761	CDS	957				hypothetical protein
BJLFMBCO_01762	CDS	1713	QRSL1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
BJLFMBCO_01763	CDS	603				hypothetical protein
BJLFMBCO_01764	CDS	1254				hypothetical protein
BJLFMBCO_01765	CDS	1656	prfC		COG4108	Peptide chain release factor 3
BJLFMBCO_01766	CDS	444				hypothetical protein
BJLFMBCO_01767	CDS	1275				hypothetical protein
BJLFMBCO_01768	CDS	789				hypothetical protein
BJLFMBCO_01769	CDS	1224				hypothetical protein
BJLFMBCO_01770	CDS	1509	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
BJLFMBCO_01771	CDS	480				hypothetical protein
BJLFMBCO_01772	CDS	1035	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
BJLFMBCO_01773	CDS	603	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
BJLFMBCO_01774	CDS	1035	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
BJLFMBCO_01775	CDS	813	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
BJLFMBCO_01776	CDS	666	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
BJLFMBCO_01777	CDS	1221	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
BJLFMBCO_01778	CDS	837	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
BJLFMBCO_01779	CDS	1149				hypothetical protein
BJLFMBCO_01780	CDS	375				hypothetical protein
BJLFMBCO_01781	CDS	1950	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
BJLFMBCO_01782	CDS	1044				hypothetical protein
BJLFMBCO_01783	CDS	945				hypothetical protein
BJLFMBCO_01784	CDS	426				hypothetical protein
BJLFMBCO_01785	CDS	1023	icd_1	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
BJLFMBCO_01786	CDS	462				hypothetical protein
BJLFMBCO_01787	CDS	609				hypothetical protein
BJLFMBCO_01788	CDS	282				hypothetical protein
BJLFMBCO_01789	CDS	747	tolQ_2			Tol-Pal system protein TolQ
BJLFMBCO_01790	CDS	1677	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
BJLFMBCO_01791	CDS	1968				hypothetical protein
BJLFMBCO_01792	CDS	1992	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
BJLFMBCO_01793	CDS	1848	menF_2	5.4.4.2		Isochorismate synthase MenF
BJLFMBCO_01794	CDS	1023	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
BJLFMBCO_01795	CDS	1257	nemA	1.3.1.-	COG1902	N-ethylmaleimide reductase
BJLFMBCO_01796	CDS	774	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
BJLFMBCO_01797	CDS	210				hypothetical protein
BJLFMBCO_01798	CDS	3510	icmF		COG1703	Fused isobutyryl-CoA mutase
BJLFMBCO_01799	CDS	786				hypothetical protein
BJLFMBCO_01800	CDS	492	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
BJLFMBCO_01801	CDS	1569	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
BJLFMBCO_01802	CDS	357	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
BJLFMBCO_01803	CDS	435	mrpB		COG2111	Na(+)/H(+) antiporter subunit B
BJLFMBCO_01804	CDS	2385	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
BJLFMBCO_01805	CDS	405				hypothetical protein
BJLFMBCO_01806	CDS	312				hypothetical protein
BJLFMBCO_01807	CDS	288				hypothetical protein
BJLFMBCO_01808	CDS	561				hypothetical protein
BJLFMBCO_01809	CDS	348				hypothetical protein
BJLFMBCO_01810	CDS	270				hypothetical protein
BJLFMBCO_01811	CDS	2307				hypothetical protein
BJLFMBCO_01812	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
BJLFMBCO_01813	CDS	870				hypothetical protein
BJLFMBCO_01814	CDS	654				hypothetical protein
BJLFMBCO_01815	CDS	939				hypothetical protein
BJLFMBCO_01816	CDS	1314				hypothetical protein
BJLFMBCO_01817	CDS	525	sigE		COG1595	ECF RNA polymerase sigma factor SigE
BJLFMBCO_01818	CDS	1422	tpl	4.1.99.2	COG3033	Tyrosine phenol-lyase
BJLFMBCO_01819	CDS	1089	ansA	3.5.1.1	COG0252	L-asparaginase 1
BJLFMBCO_01820	CDS	588	hpt	2.4.2.8	COG0634	Hypoxanthine-guanine phosphoribosyltransferase
BJLFMBCO_01821	CDS	1407	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
BJLFMBCO_01822	CDS	1995	mutL			DNA mismatch repair protein MutL
BJLFMBCO_01823	CDS	201				hypothetical protein
BJLFMBCO_01824	CDS	819				hypothetical protein
BJLFMBCO_01825	CDS	411				hypothetical protein
BJLFMBCO_01826	CDS	1005				hypothetical protein
BJLFMBCO_01827	tRNA	75				tRNA-Arg(ccg)
BJLFMBCO_01828	CDS	354				hypothetical protein
BJLFMBCO_01829	CDS	1713				hypothetical protein
BJLFMBCO_01830	CDS	765				hypothetical protein
BJLFMBCO_01831	CDS	1479	yeeO_1		COG0534	putative FMN/FAD exporter YeeO
BJLFMBCO_01832	CDS	222				hypothetical protein
BJLFMBCO_01833	CDS	525	yfkM	3.2.-.-	COG0693	General stress protein 18
BJLFMBCO_01834	CDS	618	sodA	1.15.1.1		Superoxide dismutase [Mn]
BJLFMBCO_01835	CDS	291				hypothetical protein
BJLFMBCO_01836	CDS	1065				hypothetical protein
BJLFMBCO_01837	CDS	1059				hypothetical protein
BJLFMBCO_01838	CDS	216	csp			Cold shock protein
BJLFMBCO_01839	CDS	1305				hypothetical protein
BJLFMBCO_01840	CDS	2337				hypothetical protein
BJLFMBCO_01841	CDS	960				hypothetical protein
BJLFMBCO_01842	CDS	192				hypothetical protein
BJLFMBCO_01843	CDS	729	argB_1	2.7.2.8		Acetylglutamate kinase
BJLFMBCO_01844	CDS	2112	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
BJLFMBCO_01845	CDS	861	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
BJLFMBCO_01846	CDS	387				hypothetical protein
BJLFMBCO_01847	CDS	930			COG0589	Universal stress protein/MSMEI_3859
BJLFMBCO_01848	CDS	912				hypothetical protein
BJLFMBCO_01849	CDS	273				hypothetical protein
BJLFMBCO_01850	CDS	1272	mdtG			Multidrug resistance protein MdtG
BJLFMBCO_01851	CDS	1317	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
BJLFMBCO_01852	CDS	573				hypothetical protein
BJLFMBCO_01853	CDS	1344	hemH_1	4.99.1.1		Ferrochelatase
BJLFMBCO_01854	CDS	984	hemF	1.3.3.3		Oxygen-dependent coproporphyrinogen-III oxidase
BJLFMBCO_01855	CDS	699	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
BJLFMBCO_01856	CDS	1029	ord	1.4.1.26		2,4-diaminopentanoate dehydrogenase
BJLFMBCO_01857	CDS	930	thrA_4		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
BJLFMBCO_01858	CDS	999				hypothetical protein
BJLFMBCO_01859	CDS	546	spmB			Spore maturation protein B
BJLFMBCO_01860	CDS	1554	dacC	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacC
