locus_tag	ftype	length_bp	gene	EC_number	COG	product
DFALBHKG_01540	CDS	1500	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
DFALBHKG_01541	CDS	555				hypothetical protein
DFALBHKG_01542	CDS	1680	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
DFALBHKG_01543	CDS	1338				hypothetical protein
DFALBHKG_01544	CDS	1605				hypothetical protein
DFALBHKG_01545	CDS	549				hypothetical protein
DFALBHKG_01546	CDS	2019				hypothetical protein
DFALBHKG_01547	CDS	1953	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
DFALBHKG_01548	CDS	1455	alkH	1.2.1.3		Aldehyde dehydrogenase
DFALBHKG_01549	CDS	627	pncA	3.5.1.19	COG1335	Nicotinamidase
DFALBHKG_01550	CDS	1590				hypothetical protein
DFALBHKG_01551	CDS	2160	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
DFALBHKG_01552	CDS	1302	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
DFALBHKG_01553	CDS	762	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
DFALBHKG_01554	CDS	1941				hypothetical protein
DFALBHKG_01555	CDS	1575	glpD	1.1.5.3		Aerobic glycerol-3-phosphate dehydrogenase
DFALBHKG_01556	CDS	1206				hypothetical protein
DFALBHKG_01557	CDS	1836				hypothetical protein
DFALBHKG_01558	CDS	291				hypothetical protein
DFALBHKG_01559	CDS	795	dasC		COG0395	Diacetylchitobiose uptake system permease protein DasC
DFALBHKG_01560	CDS	867	sugA		COG1175	Trehalose transport system permease protein SugA
DFALBHKG_01561	CDS	1119	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
DFALBHKG_01562	CDS	1116	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
DFALBHKG_01563	CDS	1581	glpK	2.7.1.30	COG0554	Glycerol kinase
DFALBHKG_01564	CDS	912	rhaS			HTH-type transcriptional activator RhaS
DFALBHKG_01565	CDS	981	gpsA_1	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
DFALBHKG_01566	CDS	1071	fbp_1	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
DFALBHKG_01567	CDS	765				hypothetical protein
DFALBHKG_01568	CDS	795	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
DFALBHKG_01569	CDS	1977	leuC_1	4.2.1.33		3-isopropylmalate dehydratase large subunit
DFALBHKG_01570	CDS	810				hypothetical protein
DFALBHKG_01571	CDS	1014	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
DFALBHKG_01572	CDS	690	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
DFALBHKG_01573	CDS	1035	gpsA_2	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
DFALBHKG_01574	CDS	651				hypothetical protein
DFALBHKG_01575	CDS	2334	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
DFALBHKG_01576	CDS	1932	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
DFALBHKG_01577	tRNA	77				tRNA-Lys(ctt)
DFALBHKG_01578	CDS	348				hypothetical protein
DFALBHKG_01579	CDS	177				hypothetical protein
DFALBHKG_01580	CDS	783	hdpA_1	3.1.3.-		Dihydroxyacetone phosphatase
DFALBHKG_01581	CDS	342				hypothetical protein
DFALBHKG_01582	CDS	513				hypothetical protein
DFALBHKG_01583	CDS	732	scpB			Segregation and condensation protein B
DFALBHKG_01584	CDS	750	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
DFALBHKG_01585	CDS	1527	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
DFALBHKG_01586	CDS	1059		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
DFALBHKG_01587	CDS	1320				hypothetical protein
DFALBHKG_01588	CDS	996	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
DFALBHKG_01589	CDS	822				Green-light absorbing proteorhodopsin
DFALBHKG_01590	CDS	705				hypothetical protein
DFALBHKG_01591	CDS	1533	crtN_2	1.3.8.2		4,4'-diapophytoene desaturase (4,4'-diapolycopene-forming)
DFALBHKG_01592	CDS	231				hypothetical protein
DFALBHKG_01593	CDS	639	kynB	3.5.1.9	COG1878	Kynurenine formamidase
DFALBHKG_01594	CDS	1215				hypothetical protein
DFALBHKG_01595	CDS	909	xerC_4			Tyrosine recombinase XerC
DFALBHKG_01596	CDS	1047	xerD		COG4974	Tyrosine recombinase XerD
DFALBHKG_01597	CDS	915				hypothetical protein
DFALBHKG_01598	CDS	372				hypothetical protein
DFALBHKG_01599	CDS	1029	tdh_2	1.1.1.103		L-threonine 3-dehydrogenase
DFALBHKG_01600	CDS	1368	ribBA_2	3.5.4.25		Riboflavin biosynthesis protein RibBA
DFALBHKG_01601	CDS	846				hypothetical protein
DFALBHKG_01602	CDS	1041	degA		COG1609	HTH-type transcriptional regulator DegA
DFALBHKG_01603	CDS	975	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
DFALBHKG_01604	CDS	840	ramA	3.5.1.100		(R)-stereoselective amidase
DFALBHKG_01605	CDS	501	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
DFALBHKG_01606	CDS	1251	lolC_2		COG4591	Lipoprotein-releasing system transmembrane protein LolC
DFALBHKG_01607	CDS	1689	rocA	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase
DFALBHKG_01608	CDS	471				hypothetical protein
DFALBHKG_01609	CDS	930				hypothetical protein
DFALBHKG_01610	CDS	2628				hypothetical protein
DFALBHKG_01611	CDS	1314				hypothetical protein
DFALBHKG_01612	tRNA	75				tRNA-Pro(ggg)
DFALBHKG_01613	CDS	1221				hypothetical protein
DFALBHKG_01614	CDS	792				hypothetical protein
DFALBHKG_01615	CDS	579	rsmH_2	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
DFALBHKG_01616	CDS	1083	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
DFALBHKG_01617	CDS	4842				hypothetical protein
DFALBHKG_01618	CDS	1989	rnr	3.1.13.1	COG0557	Ribonuclease R
DFALBHKG_01619	CDS	1263				hypothetical protein
DFALBHKG_01620	CDS	756				hypothetical protein
DFALBHKG_01621	CDS	1062	recA		COG0468	Protein RecA
DFALBHKG_01622	CDS	888				hypothetical protein
DFALBHKG_01623	CDS	789				hypothetical protein
DFALBHKG_01624	CDS	2106				hypothetical protein
DFALBHKG_01625	CDS	384	divK_2			Polar-differentiation response regulator DivK
DFALBHKG_01626	CDS	381				hypothetical protein
DFALBHKG_01627	CDS	645				hypothetical protein
DFALBHKG_01628	CDS	747	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
DFALBHKG_01629	CDS	1122	dinB	2.7.7.7	COG0389	DNA polymerase IV
DFALBHKG_01630	CDS	855				hypothetical protein
DFALBHKG_01631	CDS	222				hypothetical protein
DFALBHKG_01632	CDS	669				hypothetical protein
DFALBHKG_01633	CDS	1125				hypothetical protein
DFALBHKG_01634	tRNA	91				tRNA-Ser(cga)
DFALBHKG_01635	CDS	2886	alaS_2	6.1.1.7	COG0013	Alanine--tRNA ligase
DFALBHKG_01636	CDS	621		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
DFALBHKG_01637	CDS	912				hypothetical protein
DFALBHKG_01638	CDS	1191	atoB	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
DFALBHKG_01639	CDS	2106				hypothetical protein
DFALBHKG_01640	CDS	2598				hypothetical protein
DFALBHKG_01641	CDS	5709				hypothetical protein
DFALBHKG_01642	CDS	2751	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
DFALBHKG_01643	CDS	1356		2.7.1.165	COG2379	D-glycerate 2-kinase
DFALBHKG_01644	CDS	1032				hypothetical protein
DFALBHKG_01645	CDS	684	thiE_2	2.5.1.3		Thiamine-phosphate synthase
DFALBHKG_01646	CDS	744				hypothetical protein
DFALBHKG_01647	CDS	972	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
DFALBHKG_01648	CDS	1440	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
DFALBHKG_01649	CDS	720	pfs	3.2.2.30	COG0775	Aminodeoxyfutalosine nucleosidase
DFALBHKG_01650	CDS	1032				hypothetical protein
DFALBHKG_01651	CDS	2142	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
DFALBHKG_01652	CDS	366				hypothetical protein
DFALBHKG_01653	CDS	609	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
DFALBHKG_01654	CDS	819	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
DFALBHKG_01655	CDS	777	hisH	3.5.1.2		Imidazole glycerol phosphate synthase subunit HisH
DFALBHKG_01656	CDS	1119	xerC_5			Tyrosine recombinase XerC
DFALBHKG_01657	CDS	471				hypothetical protein
DFALBHKG_01658	CDS	3180				hypothetical protein
DFALBHKG_01659	CDS	1122				hypothetical protein
DFALBHKG_01660	CDS	1965	radA_1			DNA repair protein RadA
DFALBHKG_01661	CDS	93				hypothetical protein
DFALBHKG_01662	CDS	210	scoF		COG1278	Cold shock protein ScoF
DFALBHKG_01663	CDS	777	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
DFALBHKG_01664	CDS	807	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
DFALBHKG_01665	CDS	324				hypothetical protein
DFALBHKG_01666	CDS	459				hypothetical protein
DFALBHKG_01667	CDS	540	ytlP	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
DFALBHKG_01668	CDS	642	lolA			Outer-membrane lipoprotein carrier protein
DFALBHKG_01669	CDS	1191				hypothetical protein
DFALBHKG_01670	CDS	945	mdh	1.1.1.37	COG0039	Malate dehydrogenase
DFALBHKG_01671	CDS	975			COG0053	putative cation efflux system protein
DFALBHKG_01672	CDS	1164	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
DFALBHKG_01673	CDS	1002	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
DFALBHKG_01674	CDS	507				hypothetical protein
DFALBHKG_01675	CDS	693	msrA_1	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
DFALBHKG_01676	CDS	1545	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
DFALBHKG_01677	CDS	423				hypothetical protein
DFALBHKG_01678	CDS	261				hypothetical protein
DFALBHKG_01679	CDS	1902	uvrC		COG0322	UvrABC system protein C
DFALBHKG_01680	CDS	333				hypothetical protein
DFALBHKG_01681	CDS	630				hypothetical protein
DFALBHKG_01682	CDS	750				hypothetical protein
DFALBHKG_01683	CDS	237				hypothetical protein
DFALBHKG_01684	tRNA	97				tRNA-Gln(ctg)
DFALBHKG_01685	CDS	1728				hypothetical protein
DFALBHKG_01686	CDS	207				hypothetical protein
DFALBHKG_01687	CDS	837				hypothetical protein
DFALBHKG_01688	CDS	738	tolQ_1			Tol-Pal system protein TolQ
DFALBHKG_01689	CDS	408	tolR			Tol-Pal system protein TolR
DFALBHKG_01690	CDS	285				hypothetical protein
DFALBHKG_01691	CDS	1551	comM		COG0606	Competence protein ComM
DFALBHKG_01692	CDS	390			COG3039	IS5 family transposase ISDge16
DFALBHKG_01693	CDS	597				hypothetical protein
DFALBHKG_01694	CDS	564				hypothetical protein
DFALBHKG_01695	CDS	750				hypothetical protein
DFALBHKG_01696	CDS	90				hypothetical protein
DFALBHKG_01697	CDS	645	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
DFALBHKG_01698	CDS	570				hypothetical protein
DFALBHKG_01699	CDS	2622	actP	7.2.2.9		Copper-transporting P-type ATPase
DFALBHKG_01700	CDS	354				hypothetical protein
DFALBHKG_01701	CDS	687				hypothetical protein
DFALBHKG_01702	CDS	1158				hypothetical protein
DFALBHKG_01703	CDS	948	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
DFALBHKG_01704	CDS	465				hypothetical protein
DFALBHKG_01705	CDS	246				hypothetical protein
DFALBHKG_01706	CDS	1974	gshA	6.3.2.2		Glutamate--cysteine ligase
DFALBHKG_01707	CDS	1722	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
DFALBHKG_01708	CDS	792				hypothetical protein
DFALBHKG_01709	CDS	1197				hypothetical protein
DFALBHKG_01710	CDS	1419	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
DFALBHKG_01711	CDS	198				hypothetical protein
DFALBHKG_01712	CDS	1650				hypothetical protein
DFALBHKG_01713	CDS	552	dnaJ_2			Chaperone protein DnaJ
DFALBHKG_01714	CDS	2727	mutS		COG0249	DNA mismatch repair protein MutS
DFALBHKG_01715	CDS	690				hypothetical protein
DFALBHKG_01716	CDS	423				hypothetical protein
DFALBHKG_01717	CDS	678				hypothetical protein
DFALBHKG_01718	CDS	945	nadK	2.7.1.23	COG0061	NAD kinase
DFALBHKG_01719	tRNA	75				tRNA-Phe(gaa)
DFALBHKG_01720	CDS	1410	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
DFALBHKG_01721	CDS	1560				hypothetical protein
DFALBHKG_01722	CDS	240				hypothetical protein
DFALBHKG_01723	CDS	1095	gldA	1.1.1.6		Glycerol dehydrogenase
DFALBHKG_01724	CDS	300				hypothetical protein
DFALBHKG_01725	CDS	1113				hypothetical protein
DFALBHKG_01726	CDS	1125	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
DFALBHKG_01727	CDS	738	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
DFALBHKG_01728	CDS	2736				hypothetical protein
DFALBHKG_01729	CDS	1140	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
DFALBHKG_01730	CDS	477	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
DFALBHKG_01731	CDS	1917				hypothetical protein
DFALBHKG_01732	CDS	1239	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
DFALBHKG_01733	CDS	465	smpB		COG0691	SsrA-binding protein
DFALBHKG_01734	CDS	816	mqnA	4.2.1.151		Chorismate dehydratase
DFALBHKG_01735	CDS	357	rplS		COG0335	50S ribosomal protein L19
DFALBHKG_01736	CDS	726	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
DFALBHKG_01737	CDS	597	rimM			Ribosome maturation factor RimM
DFALBHKG_01738	CDS	609				hypothetical protein
DFALBHKG_01739	CDS	1386	ffh		COG0541	Signal recognition particle protein
DFALBHKG_01740	CDS	579		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
DFALBHKG_01741	CDS	672				hypothetical protein
DFALBHKG_01742	CDS	1320				hypothetical protein
DFALBHKG_01743	CDS	1314		3.4.24.-	COG0612	putative zinc protease
DFALBHKG_01744	CDS	2781	polA	2.7.7.7	COG0258	DNA polymerase I
DFALBHKG_01745	CDS	678	gph_1	3.1.3.18		Phosphoglycolate phosphatase
DFALBHKG_01746	CDS	2367	rcsC_18	2.7.13.3		Sensor histidine kinase RcsC
DFALBHKG_01747	CDS	423				hypothetical protein
DFALBHKG_01748	CDS	654	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
DFALBHKG_01749	CDS	1587	purH		COG0138	Bifunctional purine biosynthesis protein PurH
DFALBHKG_01750	CDS	1008	mreB			Cell shape-determining protein MreB
DFALBHKG_01751	CDS	822				hypothetical protein
DFALBHKG_01752	CDS	615	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
DFALBHKG_01753	CDS	1110				hypothetical protein
DFALBHKG_01754	CDS	1446	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
DFALBHKG_01755	CDS	366				hypothetical protein
DFALBHKG_01756	CDS	852				hypothetical protein
DFALBHKG_01757	CDS	657	caiE			Carnitine operon protein CaiE
DFALBHKG_01758	CDS	1008				hypothetical protein
DFALBHKG_01759	tRNA	74				tRNA-Thr(tgt)
DFALBHKG_01760	CDS	660				hypothetical protein
DFALBHKG_01761	CDS	474	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
DFALBHKG_01762	CDS	753	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
DFALBHKG_01763	CDS	1050	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
DFALBHKG_01764	CDS	957				hypothetical protein
DFALBHKG_01765	CDS	1713	QRSL1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
DFALBHKG_01766	CDS	408				hypothetical protein
DFALBHKG_01767	CDS	1680				hypothetical protein
DFALBHKG_01768	CDS	171				hypothetical protein
DFALBHKG_01769	CDS	1254				hypothetical protein
DFALBHKG_01770	CDS	1656	prfC		COG4108	Peptide chain release factor 3
DFALBHKG_01771	CDS	444				hypothetical protein
DFALBHKG_01772	CDS	1275				hypothetical protein
DFALBHKG_01773	CDS	789				hypothetical protein
DFALBHKG_01774	CDS	1239				hypothetical protein
DFALBHKG_01775	CDS	1509	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
DFALBHKG_01776	CDS	480				hypothetical protein
DFALBHKG_01777	CDS	1035	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
DFALBHKG_01778	CDS	603	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
DFALBHKG_01779	CDS	1035	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
DFALBHKG_01780	CDS	813	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
DFALBHKG_01781	CDS	666	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
DFALBHKG_01782	CDS	1221	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
DFALBHKG_01783	CDS	837	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
DFALBHKG_01784	CDS	1149				hypothetical protein
DFALBHKG_01785	CDS	375				hypothetical protein
DFALBHKG_01786	CDS	1950	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
DFALBHKG_01787	CDS	1044				hypothetical protein
DFALBHKG_01788	CDS	945				hypothetical protein
DFALBHKG_01789	CDS	426				hypothetical protein
DFALBHKG_01790	CDS	1023	icd_1	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
DFALBHKG_01791	CDS	462				hypothetical protein
DFALBHKG_01792	CDS	609				hypothetical protein
DFALBHKG_01793	CDS	282				hypothetical protein
DFALBHKG_01794	CDS	747	tolQ_2			Tol-Pal system protein TolQ
DFALBHKG_01795	CDS	1731	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
DFALBHKG_01796	CDS	1968				hypothetical protein
DFALBHKG_01797	CDS	1992	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
DFALBHKG_01798	CDS	1848	menF_2	5.4.4.2		Isochorismate synthase MenF
DFALBHKG_01799	CDS	1023	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
DFALBHKG_01800	CDS	1257	nemA	1.3.1.-	COG1902	N-ethylmaleimide reductase
DFALBHKG_01801	CDS	774	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
DFALBHKG_01802	CDS	210				hypothetical protein
DFALBHKG_01803	CDS	3510	icmF		COG1703	Fused isobutyryl-CoA mutase
DFALBHKG_01804	CDS	786				hypothetical protein
DFALBHKG_01805	CDS	492	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
DFALBHKG_01806	CDS	1569	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
DFALBHKG_01807	CDS	357	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
DFALBHKG_01808	CDS	435	mrpB		COG2111	Na(+)/H(+) antiporter subunit B
DFALBHKG_01809	CDS	2385	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
DFALBHKG_01810	CDS	405				hypothetical protein
DFALBHKG_01811	CDS	312				hypothetical protein
DFALBHKG_01812	CDS	288				hypothetical protein
DFALBHKG_01813	CDS	561				hypothetical protein
DFALBHKG_01814	CDS	348				hypothetical protein
DFALBHKG_01815	CDS	270				hypothetical protein
DFALBHKG_01816	CDS	2307				hypothetical protein
DFALBHKG_01817	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
DFALBHKG_01818	CDS	870				hypothetical protein
DFALBHKG_01819	CDS	654				hypothetical protein
DFALBHKG_01820	CDS	873				hypothetical protein
DFALBHKG_01821	CDS	1314				hypothetical protein
DFALBHKG_01822	CDS	525	sigE		COG1595	ECF RNA polymerase sigma factor SigE
DFALBHKG_01823	CDS	1419	tpl	4.1.99.2	COG3033	Tyrosine phenol-lyase
DFALBHKG_01824	CDS	1089	ansA	3.5.1.1	COG0252	L-asparaginase 1
DFALBHKG_01825	CDS	588	hpt	2.4.2.8	COG0634	Hypoxanthine-guanine phosphoribosyltransferase
DFALBHKG_01826	CDS	1407	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
DFALBHKG_01827	CDS	1995	mutL			DNA mismatch repair protein MutL
DFALBHKG_01828	CDS	201				hypothetical protein
DFALBHKG_01829	CDS	819				hypothetical protein
DFALBHKG_01830	CDS	396				hypothetical protein
DFALBHKG_01831	CDS	1005				hypothetical protein
DFALBHKG_01832	tRNA	75				tRNA-Arg(ccg)
DFALBHKG_01833	CDS	354				hypothetical protein
DFALBHKG_01834	CDS	1713				hypothetical protein
DFALBHKG_01835	CDS	765				hypothetical protein
DFALBHKG_01836	CDS	1431	yeeO_1		COG0534	putative FMN/FAD exporter YeeO
DFALBHKG_01837	CDS	1350	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
DFALBHKG_01838	CDS	1425	zraR		COG2204	Transcriptional regulatory protein ZraR
DFALBHKG_01839	CDS	1374	yknX		COG0845	Putative efflux system component YknX
DFALBHKG_01840	CDS	2379				hypothetical protein
DFALBHKG_01841	CDS	705	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
DFALBHKG_01842	CDS	2433				hypothetical protein
DFALBHKG_01843	CDS	810				hypothetical protein
DFALBHKG_01844	CDS	273				hypothetical protein
DFALBHKG_01845	CDS	525	yfkM	3.2.-.-	COG0693	General stress protein 18
DFALBHKG_01846	CDS	618	sodA	1.15.1.1		Superoxide dismutase [Mn]
DFALBHKG_01847	CDS	291				hypothetical protein
DFALBHKG_01848	CDS	1065				hypothetical protein
DFALBHKG_01849	CDS	1059				hypothetical protein
DFALBHKG_01850	CDS	216	csp			Cold shock protein
DFALBHKG_01851	CDS	1305				hypothetical protein
DFALBHKG_01852	CDS	2337				hypothetical protein
DFALBHKG_01853	CDS	960				hypothetical protein
DFALBHKG_01854	CDS	192				hypothetical protein
DFALBHKG_01855	CDS	744	argB_1	2.7.2.8		Acetylglutamate kinase
DFALBHKG_01856	CDS	2112	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
DFALBHKG_01857	CDS	861	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
DFALBHKG_01858	CDS	387				hypothetical protein
DFALBHKG_01859	CDS	930				hypothetical protein
DFALBHKG_01860	CDS	912				hypothetical protein
DFALBHKG_01861	CDS	273				hypothetical protein
DFALBHKG_01862	CDS	1272	mdtG			Multidrug resistance protein MdtG
DFALBHKG_01863	CDS	1317	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
DFALBHKG_01864	CDS	573				hypothetical protein
DFALBHKG_01865	CDS	1344	hemH_1	4.99.1.1		Ferrochelatase
DFALBHKG_01866	CDS	984	hemF	1.3.3.3		Oxygen-dependent coproporphyrinogen-III oxidase
DFALBHKG_01867	CDS	699	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
DFALBHKG_01868	CDS	1029	ord	1.4.1.26		2,4-diaminopentanoate dehydrogenase
DFALBHKG_01869	CDS	930	thrA_3		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
DFALBHKG_01870	CDS	999				hypothetical protein
DFALBHKG_01871	CDS	546	spmB			Spore maturation protein B
DFALBHKG_01872	CDS	1554	dacC	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacC
DFALBHKG_01873	CDS	1509	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
DFALBHKG_01874	CDS	513				hypothetical protein
DFALBHKG_01875	CDS	234				hypothetical protein
DFALBHKG_01876	CDS	489				hypothetical protein
DFALBHKG_01877	CDS	222				hypothetical protein
DFALBHKG_01878	CDS	1389				hypothetical protein
DFALBHKG_01879	CDS	1353	gltP		COG1301	Proton/glutamate-aspartate symporter
DFALBHKG_01880	CDS	1452				hypothetical protein
DFALBHKG_01881	CDS	4347	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
DFALBHKG_01882	CDS	3864	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
DFALBHKG_01883	CDS	384	rplL		COG0222	50S ribosomal protein L7/L12
DFALBHKG_01884	CDS	537	rplJ		COG0244	50S ribosomal protein L10
DFALBHKG_01885	CDS	714	rplA			50S ribosomal protein L1
DFALBHKG_01886	CDS	441	rplK		COG0080	50S ribosomal protein L11
DFALBHKG_01887	CDS	558	nusG		COG0250	Transcription termination/antitermination protein NusG
DFALBHKG_01888	CDS	186	secE			Protein translocase subunit SecE
DFALBHKG_01889	tRNA	76				tRNA-Trp(cca)
DFALBHKG_01890	CDS	945	tufA		COG0050	Elongation factor Tu
DFALBHKG_01891	CDS	1785				hypothetical protein
DFALBHKG_01892	CDS	312				hypothetical protein
DFALBHKG_01893	CDS	243				hypothetical protein
DFALBHKG_01894	CDS	1608				hypothetical protein
DFALBHKG_01895	CDS	822	scpA		COG1354	Segregation and condensation protein A
DFALBHKG_01896	CDS	1014	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
DFALBHKG_01897	CDS	2139	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
DFALBHKG_01898	CDS	267	rpsO			30S ribosomal protein S15
DFALBHKG_01899	CDS	936	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
DFALBHKG_01900	CDS	399	rbfA		COG0858	30S ribosome-binding factor
DFALBHKG_01901	CDS	3090	infB			Translation initiation factor IF-2
DFALBHKG_01902	CDS	1611	nusA			Transcription termination/antitermination protein NusA
DFALBHKG_01903	CDS	468	rimP			Ribosome maturation factor RimP
DFALBHKG_01904	CDS	1050	prfB			Peptide chain release factor 2
DFALBHKG_01905	CDS	1203	dapX	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
DFALBHKG_01906	CDS	1488	aldHT	1.2.1.5		Aldehyde dehydrogenase, thermostable
DFALBHKG_01907	CDS	309				hypothetical protein
DFALBHKG_01908	CDS	351				hypothetical protein
DFALBHKG_01909	CDS	738				hypothetical protein
DFALBHKG_01910	CDS	1422		1.1.1.38		NAD-dependent malic enzyme
DFALBHKG_01911	CDS	2631	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
DFALBHKG_01912	CDS	684	cmk	2.7.4.25		Cytidylate kinase
DFALBHKG_01913	CDS	615				hypothetical protein
DFALBHKG_01914	CDS	564	trmH_2	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
