ortologus_row,ATG,GTG,TTG,uniformity,Species,Genes,cog,organism
2571,7.0,0.0,0.0,same,7,7,absent,S_ruber
2572,7.0,0.0,0.0,same,7,7,COG2967,S_ruber
2573,7.0,0.0,0.0,same,7,7,absent,S_ruber
2574,7.0,0.0,0.0,same,7,7,absent,S_ruber
2575,7.0,0.0,0.0,same,7,7,absent,S_ruber
2576,7.0,0.0,0.0,same,7,7,absent,S_ruber
2577,7.0,0.0,0.0,same,7,7,absent,S_ruber
2578,0.0,7.0,0.0,same,7,7,absent,S_ruber
2579,6.0,1.0,0.0,different,7,7,absent,S_ruber
2580,7.0,0.0,0.0,same,7,7,absent,S_ruber
2581,7.0,0.0,0.0,same,7,7,COG1595,S_ruber
2582,6.0,0.0,1.0,different,7,7,absent,S_ruber
2583,7.0,0.0,0.0,same,7,7,absent,S_ruber
2584,7.0,0.0,0.0,same,7,7,absent,S_ruber
2585,7.0,0.0,0.0,same,7,7,absent,S_ruber
2586,7.0,0.0,0.0,same,7,7,absent,S_ruber
2587,7.0,0.0,0.0,same,7,7,absent,S_ruber
2588,7.0,0.0,0.0,same,7,7,absent,S_ruber
2589,6.0,1.0,0.0,different,7,7,absent,S_ruber
2590,7.0,0.0,0.0,same,7,7,absent,S_ruber
2591,7.0,0.0,0.0,same,7,7,COG1385,S_ruber
2592,7.0,0.0,0.0,same,7,7,absent,S_ruber
2593,7.0,0.0,0.0,same,7,7,absent,S_ruber
2600,0.0,6.0,0.0,same,6,6,absent,S_ruber
2601,6.0,0.0,0.0,same,6,6,absent,S_ruber
2602,6.0,0.0,0.0,same,6,6,absent,S_ruber
2603,6.0,0.0,0.0,same,6,6,absent,S_ruber
2604,5.0,1.0,0.0,different,6,6,absent,S_ruber
2605,6.0,0.0,0.0,same,6,6,absent,S_ruber
2606,6.0,0.0,0.0,same,6,6,absent,S_ruber
2607,6.0,0.0,0.0,same,6,6,absent,S_ruber
2608,6.0,0.0,0.0,same,6,6,absent,S_ruber
2609,6.0,0.0,0.0,same,6,6,absent,S_ruber
2610,6.0,0.0,0.0,same,6,6,absent,S_ruber
2611,6.0,0.0,0.0,same,6,6,absent,S_ruber
2612,6.0,0.0,0.0,same,6,6,absent,S_ruber
2613,6.0,0.0,0.0,same,6,6,absent,S_ruber
2614,6.0,0.0,0.0,same,6,6,absent,S_ruber
2615,5.0,1.0,0.0,different,6,6,absent,S_ruber
2616,6.0,0.0,0.0,same,6,6,absent,S_ruber
2617,6.0,0.0,0.0,same,6,6,absent,S_ruber
2618,6.0,0.0,0.0,same,6,6,absent,S_ruber
2619,6.0,0.0,0.0,same,6,6,absent,S_ruber
2620,6.0,0.0,0.0,same,6,6,absent,S_ruber
2621,6.0,0.0,0.0,same,6,6,absent,S_ruber
2622,6.0,0.0,0.0,same,6,6,absent,S_ruber
2623,6.0,0.0,0.0,same,6,6,absent,S_ruber
2624,6.0,0.0,0.0,same,6,6,absent,S_ruber
2625,6.0,0.0,0.0,same,6,6,absent,S_ruber
2626,6.0,0.0,0.0,same,6,6,absent,S_ruber
2627,2.0,0.0,4.0,different,6,6,absent,S_ruber
2628,6.0,0.0,0.0,same,6,6,absent,S_ruber
2629,6.0,0.0,0.0,same,6,6,absent,S_ruber
2630,6.0,0.0,0.0,same,6,6,absent,S_ruber
2631,6.0,0.0,0.0,same,6,6,absent,S_ruber
2632,6.0,0.0,0.0,same,6,6,absent,S_ruber
2633,6.0,0.0,0.0,same,6,6,absent,S_ruber
2634,6.0,0.0,0.0,same,6,6,absent,S_ruber
2635,6.0,0.0,0.0,same,6,6,absent,S_ruber
2636,6.0,0.0,0.0,same,6,6,absent,S_ruber
2637,6.0,0.0,0.0,same,6,6,absent,S_ruber
2638,6.0,0.0,0.0,same,6,6,absent,S_ruber
2639,0.0,6.0,0.0,same,6,6,absent,S_ruber
2640,6.0,0.0,0.0,same,6,6,absent,S_ruber
2641,6.0,0.0,0.0,same,6,6,absent,S_ruber
2642,6.0,0.0,0.0,same,6,6,absent,S_ruber
2643,6.0,0.0,0.0,same,6,6,absent,S_ruber
2644,6.0,0.0,0.0,same,6,6,absent,S_ruber
2645,6.0,0.0,0.0,same,6,6,absent,S_ruber
2646,6.0,0.0,0.0,same,6,6,absent,S_ruber
2647,6.0,0.0,0.0,same,6,6,absent,S_ruber
2648,6.0,0.0,0.0,same,6,6,absent,S_ruber
2649,6.0,0.0,0.0,same,6,6,absent,S_ruber
2650,6.0,0.0,0.0,same,6,6,absent,S_ruber
2651,0.0,6.0,0.0,same,6,6,absent,S_ruber
2652,0.0,6.0,0.0,same,6,6,absent,S_ruber
2653,6.0,0.0,0.0,same,6,6,absent,S_ruber
2654,6.0,0.0,0.0,same,6,6,absent,S_ruber
2655,6.0,0.0,0.0,same,6,6,absent,S_ruber
2656,6.0,0.0,0.0,same,6,6,absent,S_ruber
2657,6.0,0.0,0.0,same,6,6,absent,S_ruber
2658,6.0,0.0,0.0,same,6,6,absent,S_ruber
2659,6.0,0.0,0.0,same,6,6,absent,S_ruber
2660,6.0,0.0,0.0,same,6,6,absent,S_ruber
2661,6.0,0.0,0.0,same,6,6,absent,S_ruber
2662,4.0,2.0,0.0,different,6,6,absent,S_ruber
2663,6.0,0.0,0.0,same,6,6,absent,S_ruber
2664,6.0,0.0,0.0,same,6,6,absent,S_ruber
2665,6.0,0.0,0.0,same,6,6,absent,S_ruber
2666,6.0,0.0,0.0,same,6,6,absent,S_ruber
2677,5.0,0.0,0.0,same,5,5,absent,S_ruber
2678,3.0,2.0,0.0,different,5,5,absent,S_ruber
2679,5.0,0.0,0.0,same,5,5,absent,S_ruber
2680,5.0,0.0,0.0,same,5,5,absent,S_ruber
2681,1.0,4.0,0.0,different,5,5,absent,S_ruber
2682,5.0,0.0,0.0,same,5,5,absent,S_ruber
2683,5.0,0.0,0.0,same,5,5,COG0438,S_ruber
2684,5.0,0.0,0.0,same,5,5,absent,S_ruber
2685,5.0,0.0,0.0,same,5,5,absent,S_ruber
2686,5.0,0.0,0.0,same,5,5,absent,S_ruber
2687,5.0,0.0,0.0,same,5,5,absent,S_ruber
2688,5.0,0.0,0.0,same,5,5,absent,S_ruber
2689,5.0,0.0,0.0,same,5,5,absent,S_ruber
2690,5.0,0.0,0.0,same,5,5,absent,S_ruber
2691,5.0,0.0,0.0,same,5,5,absent,S_ruber
2692,5.0,0.0,0.0,same,5,5,absent,S_ruber
2693,5.0,0.0,0.0,same,5,5,absent,S_ruber
2694,5.0,0.0,0.0,same,5,5,absent,S_ruber
2695,5.0,0.0,0.0,same,5,5,absent,S_ruber
2696,5.0,0.0,0.0,same,5,5,absent,S_ruber
2697,4.0,0.0,1.0,different,5,5,absent,S_ruber
2698,5.0,0.0,0.0,same,5,5,absent,S_ruber
2699,5.0,0.0,0.0,same,5,5,absent,S_ruber
2700,5.0,0.0,0.0,same,5,5,absent,S_ruber
2701,0.0,5.0,0.0,same,5,5,absent,S_ruber
2702,5.0,0.0,0.0,same,5,5,absent,S_ruber
2703,5.0,0.0,0.0,same,5,5,absent,S_ruber
2704,5.0,0.0,0.0,same,5,5,absent,S_ruber
2705,5.0,0.0,0.0,same,5,5,absent,S_ruber
2706,0.0,0.0,5.0,same,5,5,absent,S_ruber
2707,5.0,0.0,0.0,same,5,5,COG3279,S_ruber
2708,1.0,4.0,0.0,different,5,5,absent,S_ruber
2709,5.0,0.0,0.0,same,5,5,absent,S_ruber
2710,5.0,0.0,0.0,same,5,5,absent,S_ruber
2711,5.0,0.0,0.0,same,5,5,COG2067,S_ruber
2712,5.0,0.0,0.0,same,5,5,absent,S_ruber
2713,5.0,0.0,0.0,same,5,5,absent,S_ruber
2714,5.0,0.0,0.0,same,5,5,absent,S_ruber
2715,5.0,0.0,0.0,same,5,5,absent,S_ruber
2716,5.0,0.0,0.0,same,5,5,absent,S_ruber
2717,5.0,0.0,0.0,same,5,5,absent,S_ruber
2718,4.0,0.0,1.0,different,5,5,absent,S_ruber
2719,5.0,0.0,0.0,same,5,5,absent,S_ruber
2720,5.0,0.0,0.0,same,5,5,absent,S_ruber
2721,5.0,0.0,0.0,same,5,5,absent,S_ruber
2722,5.0,0.0,0.0,same,5,5,absent,S_ruber
2723,5.0,0.0,0.0,same,5,5,absent,S_ruber
2724,5.0,0.0,0.0,same,5,5,absent,S_ruber
2725,5.0,0.0,0.0,same,5,5,absent,S_ruber
2726,5.0,0.0,0.0,same,5,5,absent,S_ruber
2727,5.0,0.0,0.0,same,5,5,absent,S_ruber
2728,5.0,0.0,0.0,same,5,5,absent,S_ruber
2729,5.0,0.0,0.0,same,5,5,absent,S_ruber
2730,5.0,0.0,0.0,same,5,5,absent,S_ruber
2731,5.0,0.0,0.0,same,5,5,absent,S_ruber
2732,0.0,0.0,5.0,same,5,5,absent,S_ruber
2733,5.0,0.0,0.0,same,5,5,absent,S_ruber
2734,5.0,0.0,0.0,same,5,5,absent,S_ruber
2735,5.0,0.0,0.0,same,5,5,absent,S_ruber
2736,0.0,5.0,0.0,same,5,5,absent,S_ruber
2737,5.0,0.0,0.0,same,5,5,absent,S_ruber
2738,5.0,0.0,0.0,same,5,5,absent,S_ruber
2739,5.0,0.0,0.0,same,5,5,COG4974,S_ruber
2740,0.0,5.0,0.0,same,5,5,absent,S_ruber
2741,5.0,0.0,0.0,same,5,5,absent,S_ruber
2742,5.0,0.0,0.0,same,5,5,absent,S_ruber
2743,5.0,0.0,0.0,same,5,5,absent,S_ruber
2744,5.0,0.0,0.0,same,5,5,absent,S_ruber
2745,3.0,2.0,0.0,different,5,5,absent,S_ruber
2746,5.0,0.0,0.0,same,5,5,absent,S_ruber
2747,5.0,0.0,0.0,same,5,5,absent,S_ruber
2748,5.0,0.0,0.0,same,5,5,absent,S_ruber
2749,5.0,0.0,0.0,same,5,5,COG2518,S_ruber
2750,5.0,0.0,0.0,same,5,5,absent,S_ruber
2751,5.0,0.0,0.0,same,5,5,absent,S_ruber
2752,5.0,0.0,0.0,same,5,5,absent,S_ruber
2753,0.0,5.0,0.0,same,5,5,absent,S_ruber
2754,5.0,0.0,0.0,same,5,5,absent,S_ruber
2755,0.0,5.0,0.0,same,5,5,absent,S_ruber
2756,5.0,0.0,0.0,same,5,5,absent,S_ruber
2757,5.0,0.0,0.0,same,5,5,absent,S_ruber
2758,5.0,0.0,0.0,same,5,5,absent,S_ruber
2774,4.0,0.0,0.0,same,4,4,absent,S_ruber
2775,4.0,0.0,0.0,same,4,4,absent,S_ruber
2776,4.0,0.0,0.0,same,4,4,COG3279,S_ruber
2777,4.0,0.0,0.0,same,4,4,absent,S_ruber
2778,4.0,0.0,0.0,same,4,4,absent,S_ruber
2779,4.0,0.0,0.0,same,4,4,absent,S_ruber
2780,4.0,0.0,0.0,same,4,4,absent,S_ruber
2781,4.0,0.0,0.0,same,4,4,COG1226,S_ruber
2782,4.0,0.0,0.0,same,4,4,absent,S_ruber
2783,4.0,0.0,0.0,same,4,4,absent,S_ruber
2784,4.0,0.0,0.0,same,4,4,absent,S_ruber
2785,4.0,0.0,0.0,same,4,4,absent,S_ruber
2786,4.0,0.0,0.0,same,4,4,absent,S_ruber
2787,4.0,0.0,0.0,same,4,4,absent,S_ruber
2788,4.0,0.0,0.0,same,4,4,absent,S_ruber
2789,4.0,0.0,0.0,same,4,4,absent,S_ruber
2790,4.0,0.0,0.0,same,4,4,absent,S_ruber
2791,4.0,0.0,0.0,same,4,4,absent,S_ruber
2792,4.0,0.0,0.0,same,4,4,absent,S_ruber
2793,4.0,0.0,0.0,same,4,4,absent,S_ruber
2794,4.0,0.0,0.0,same,4,4,absent,S_ruber
2795,4.0,0.0,0.0,same,4,4,absent,S_ruber
2796,4.0,0.0,0.0,same,4,4,absent,S_ruber
2797,4.0,0.0,0.0,same,4,4,absent,S_ruber
2798,4.0,0.0,0.0,same,4,4,absent,S_ruber
2799,4.0,0.0,0.0,same,4,4,absent,S_ruber
2800,4.0,0.0,0.0,same,4,4,absent,S_ruber
2801,4.0,0.0,0.0,same,4,4,absent,S_ruber
2802,4.0,0.0,0.0,same,4,4,COG0677,S_ruber
2803,4.0,0.0,0.0,same,4,4,absent,S_ruber
2804,4.0,0.0,0.0,same,4,4,absent,S_ruber
2805,4.0,0.0,0.0,same,4,4,absent,S_ruber
2806,4.0,0.0,0.0,same,4,4,absent,S_ruber
2807,4.0,0.0,0.0,same,4,4,absent,S_ruber
2808,4.0,0.0,0.0,same,4,4,absent,S_ruber
2809,4.0,0.0,0.0,same,4,4,absent,S_ruber
2810,4.0,0.0,0.0,same,4,4,absent,S_ruber
2811,4.0,0.0,0.0,same,4,4,absent,S_ruber
2812,4.0,0.0,0.0,same,4,4,absent,S_ruber
2813,4.0,0.0,0.0,same,4,4,absent,S_ruber
2814,4.0,0.0,0.0,same,4,4,absent,S_ruber
2815,4.0,0.0,0.0,same,4,4,absent,S_ruber
2816,2.0,2.0,0.0,different,4,4,absent,S_ruber
2817,4.0,0.0,0.0,same,4,4,absent,S_ruber
2818,4.0,0.0,0.0,same,4,4,COG1472,S_ruber
2819,4.0,0.0,0.0,same,4,4,absent,S_ruber
2820,4.0,0.0,0.0,same,4,4,absent,S_ruber
2821,4.0,0.0,0.0,same,4,4,absent,S_ruber
2822,4.0,0.0,0.0,same,4,4,absent,S_ruber
2823,4.0,0.0,0.0,same,4,4,absent,S_ruber
2824,4.0,0.0,0.0,same,4,4,absent,S_ruber
2825,4.0,0.0,0.0,same,4,4,absent,S_ruber
2826,4.0,0.0,0.0,same,4,4,absent,S_ruber
2827,4.0,0.0,0.0,same,4,4,absent,S_ruber
2828,4.0,0.0,0.0,same,4,4,absent,S_ruber
2829,4.0,0.0,0.0,same,4,4,absent,S_ruber
2830,4.0,0.0,0.0,same,4,4,COG1609,S_ruber
2831,4.0,0.0,0.0,same,4,4,absent,S_ruber
2832,4.0,0.0,0.0,same,4,4,absent,S_ruber
2833,4.0,0.0,0.0,same,4,4,absent,S_ruber
2834,4.0,0.0,0.0,same,4,4,absent,S_ruber
2835,0.0,4.0,0.0,same,4,4,absent,S_ruber
2836,4.0,0.0,0.0,same,4,4,COG0475,S_ruber
2837,4.0,0.0,0.0,same,4,4,absent,S_ruber
2838,2.0,2.0,0.0,different,4,4,absent,S_ruber
2839,4.0,0.0,0.0,same,4,4,COG3695,S_ruber
2840,4.0,0.0,0.0,same,4,4,absent,S_ruber
2841,4.0,0.0,0.0,same,4,4,absent,S_ruber
2842,4.0,0.0,0.0,same,4,4,absent,S_ruber
2843,4.0,0.0,0.0,same,4,4,absent,S_ruber
2844,4.0,0.0,0.0,same,4,4,absent,S_ruber
2845,4.0,0.0,0.0,same,4,4,absent,S_ruber
2846,4.0,0.0,0.0,same,4,4,absent,S_ruber
2847,4.0,0.0,0.0,same,4,4,COG2335,S_ruber
2848,4.0,0.0,0.0,same,4,4,absent,S_ruber
2849,4.0,0.0,0.0,same,4,4,absent,S_ruber
2850,4.0,0.0,0.0,same,4,4,absent,S_ruber
2851,4.0,0.0,0.0,same,4,4,absent,S_ruber
2852,4.0,0.0,0.0,same,4,4,absent,S_ruber
2853,4.0,0.0,0.0,same,4,4,absent,S_ruber
2854,3.0,1.0,0.0,different,4,4,absent,S_ruber
2855,4.0,0.0,0.0,same,4,4,absent,S_ruber
2856,4.0,0.0,0.0,same,4,4,absent,S_ruber
2857,4.0,0.0,0.0,same,4,4,absent,S_ruber
2858,4.0,0.0,0.0,same,4,4,absent,S_ruber
2859,2.0,2.0,0.0,different,4,4,absent,S_ruber
2860,4.0,0.0,0.0,same,4,4,absent,S_ruber
2861,4.0,0.0,0.0,same,4,4,absent,S_ruber
2862,4.0,0.0,0.0,same,4,4,absent,S_ruber
2863,4.0,0.0,0.0,same,4,4,absent,S_ruber
2864,4.0,0.0,0.0,same,4,4,absent,S_ruber
2865,4.0,0.0,0.0,same,4,4,absent,S_ruber
2866,4.0,0.0,0.0,same,4,4,COG1595,S_ruber
2867,4.0,0.0,0.0,same,4,4,absent,S_ruber
2868,4.0,0.0,0.0,same,4,4,absent,S_ruber
2869,4.0,0.0,0.0,same,4,4,absent,S_ruber
2870,4.0,0.0,0.0,same,4,4,absent,S_ruber
2871,4.0,0.0,0.0,same,4,4,absent,S_ruber
2872,4.0,0.0,0.0,same,4,4,absent,S_ruber
2873,4.0,0.0,0.0,same,4,4,absent,S_ruber
2874,0.0,4.0,0.0,same,4,4,absent,S_ruber
2875,4.0,0.0,0.0,same,4,4,absent,S_ruber
2876,4.0,0.0,0.0,same,4,4,absent,S_ruber
2877,4.0,0.0,0.0,same,4,4,absent,S_ruber
2878,4.0,0.0,0.0,same,4,4,COG0745,S_ruber
2879,4.0,0.0,0.0,same,4,4,absent,S_ruber
2880,4.0,0.0,0.0,same,4,4,absent,S_ruber
2881,0.0,4.0,0.0,same,4,4,absent,S_ruber
2882,4.0,0.0,0.0,same,4,4,absent,S_ruber
2883,4.0,0.0,0.0,same,4,4,absent,S_ruber
2884,4.0,0.0,0.0,same,4,4,absent,S_ruber
2885,4.0,0.0,0.0,same,4,4,absent,S_ruber
2886,4.0,0.0,0.0,same,4,4,absent,S_ruber
2887,4.0,0.0,0.0,same,4,4,absent,S_ruber
2888,4.0,0.0,0.0,same,4,4,absent,S_ruber
2889,4.0,0.0,0.0,same,4,4,absent,S_ruber
2890,4.0,0.0,0.0,same,4,4,absent,S_ruber
2891,4.0,0.0,0.0,same,4,4,absent,S_ruber
2892,4.0,0.0,0.0,same,4,4,absent,S_ruber
2893,4.0,0.0,0.0,same,4,4,COG0587,S_ruber
2894,4.0,0.0,0.0,same,4,4,absent,S_ruber
2895,3.0,1.0,0.0,different,4,4,absent,S_ruber
2896,4.0,0.0,0.0,same,4,4,absent,S_ruber
2897,4.0,0.0,0.0,same,4,4,absent,S_ruber
2898,2.0,2.0,0.0,different,4,4,absent,S_ruber
2899,4.0,0.0,0.0,same,4,4,absent,S_ruber
2900,4.0,0.0,0.0,same,4,4,absent,S_ruber
2912,3.0,0.0,0.0,same,3,3,absent,S_ruber
2913,1.0,0.0,2.0,different,3,3,COG0840,S_ruber
2914,3.0,0.0,0.0,same,3,3,absent,S_ruber
2915,3.0,0.0,0.0,same,3,3,absent,S_ruber
2916,3.0,0.0,0.0,same,3,3,absent,S_ruber
2917,3.0,0.0,0.0,same,3,3,absent,S_ruber
2918,2.0,1.0,0.0,different,3,3,absent,S_ruber
2919,3.0,0.0,0.0,same,3,3,COG2230,S_ruber
2920,3.0,0.0,0.0,same,3,3,absent,S_ruber
2921,3.0,0.0,0.0,same,3,3,absent,S_ruber
2922,3.0,0.0,0.0,same,3,3,COG2204,S_ruber
2923,3.0,0.0,0.0,same,3,3,absent,S_ruber
2924,0.0,3.0,0.0,same,3,3,absent,S_ruber
2925,3.0,0.0,0.0,same,3,3,absent,S_ruber
2926,3.0,0.0,0.0,same,3,3,COG0845,S_ruber
2927,3.0,0.0,0.0,same,3,3,absent,S_ruber
2928,3.0,0.0,0.0,same,3,3,absent,S_ruber
2929,3.0,0.0,0.0,same,3,3,absent,S_ruber
2930,3.0,0.0,0.0,same,3,3,absent,S_ruber
2931,0.0,3.0,0.0,same,3,3,COG1349,S_ruber
2932,3.0,0.0,0.0,same,3,3,absent,S_ruber
2933,3.0,0.0,0.0,same,3,3,absent,S_ruber
2934,3.0,0.0,0.0,same,3,3,absent,S_ruber
2935,3.0,0.0,0.0,same,3,3,absent,S_ruber
2936,3.0,0.0,0.0,same,3,3,absent,S_ruber
2937,3.0,0.0,0.0,same,3,3,absent,S_ruber
2938,2.0,1.0,0.0,different,3,3,absent,S_ruber
2939,3.0,0.0,0.0,same,3,3,absent,S_ruber
2940,3.0,0.0,0.0,same,3,3,COG0347,S_ruber
2941,3.0,0.0,0.0,same,3,3,COG2217,S_ruber
2942,3.0,0.0,0.0,same,3,3,absent,S_ruber
2943,3.0,0.0,0.0,same,3,3,absent,S_ruber
2944,3.0,0.0,0.0,same,3,3,absent,S_ruber
2945,3.0,0.0,0.0,same,3,3,absent,S_ruber
2946,3.0,0.0,0.0,same,3,3,COG1937,S_ruber
2947,3.0,0.0,0.0,same,3,3,absent,S_ruber
2948,3.0,0.0,0.0,same,3,3,absent,S_ruber
2949,3.0,0.0,0.0,same,3,3,absent,S_ruber
2950,3.0,0.0,0.0,same,3,3,absent,S_ruber
2951,3.0,0.0,0.0,same,3,3,absent,S_ruber
2952,0.0,3.0,0.0,same,3,3,absent,S_ruber
2953,3.0,0.0,0.0,same,3,3,absent,S_ruber
2954,0.0,3.0,0.0,same,3,3,absent,S_ruber
2955,0.0,3.0,0.0,same,3,3,absent,S_ruber
2956,3.0,0.0,0.0,same,3,3,absent,S_ruber
2957,3.0,0.0,0.0,same,3,3,COG0210,S_ruber
2958,3.0,0.0,0.0,same,3,3,absent,S_ruber
2959,3.0,0.0,0.0,same,3,3,absent,S_ruber
2960,3.0,0.0,0.0,same,3,3,absent,S_ruber
2961,3.0,0.0,0.0,same,3,3,absent,S_ruber
2962,3.0,0.0,0.0,same,3,3,absent,S_ruber
2963,3.0,0.0,0.0,same,3,3,absent,S_ruber
2964,0.0,3.0,0.0,same,3,3,absent,S_ruber
2965,3.0,0.0,0.0,same,3,3,absent,S_ruber
2966,3.0,0.0,0.0,same,3,3,absent,S_ruber
2967,3.0,0.0,0.0,same,3,3,absent,S_ruber
2968,3.0,0.0,0.0,same,3,3,absent,S_ruber
2969,3.0,0.0,0.0,same,3,3,absent,S_ruber
2970,3.0,0.0,0.0,same,3,3,absent,S_ruber
2971,3.0,0.0,0.0,same,3,3,absent,S_ruber
2972,3.0,0.0,0.0,same,3,3,absent,S_ruber
2973,3.0,0.0,0.0,same,3,3,absent,S_ruber
2974,3.0,0.0,0.0,same,3,3,absent,S_ruber
2975,3.0,0.0,0.0,same,3,3,absent,S_ruber
2976,3.0,0.0,0.0,same,3,3,absent,S_ruber
2977,3.0,0.0,0.0,same,3,3,absent,S_ruber
2978,3.0,0.0,0.0,same,3,3,absent,S_ruber
2979,3.0,0.0,0.0,same,3,3,absent,S_ruber
2980,3.0,0.0,0.0,same,3,3,absent,S_ruber
2981,3.0,0.0,0.0,same,3,3,absent,S_ruber
2982,3.0,0.0,0.0,same,3,3,absent,S_ruber
2983,2.0,1.0,0.0,different,3,3,absent,S_ruber
2984,3.0,0.0,0.0,same,3,3,absent,S_ruber
2985,3.0,0.0,0.0,same,3,3,absent,S_ruber
2986,3.0,0.0,0.0,same,3,3,absent,S_ruber
2987,3.0,0.0,0.0,same,3,3,absent,S_ruber
2988,3.0,0.0,0.0,same,3,3,absent,S_ruber
2989,3.0,0.0,0.0,same,3,3,COG2132,S_ruber
2990,3.0,0.0,0.0,same,3,3,absent,S_ruber
2991,3.0,0.0,0.0,same,3,3,COG1136,S_ruber
2992,3.0,0.0,0.0,same,3,3,absent,S_ruber
2993,3.0,0.0,0.0,same,3,3,absent,S_ruber
2994,3.0,0.0,0.0,same,3,3,absent,S_ruber
2995,3.0,0.0,0.0,same,3,3,COG0399,S_ruber
2996,3.0,0.0,0.0,same,3,3,absent,S_ruber
2997,3.0,0.0,0.0,same,3,3,absent,S_ruber
2998,3.0,0.0,0.0,same,3,3,absent,S_ruber
2999,3.0,0.0,0.0,same,3,3,absent,S_ruber
3000,3.0,0.0,0.0,same,3,3,absent,S_ruber
3001,3.0,0.0,0.0,same,3,3,absent,S_ruber
3002,3.0,0.0,0.0,same,3,3,absent,S_ruber
3003,3.0,0.0,0.0,same,3,3,absent,S_ruber
3004,3.0,0.0,0.0,same,3,3,absent,S_ruber
3005,3.0,0.0,0.0,same,3,3,absent,S_ruber
3006,3.0,0.0,0.0,same,3,3,absent,S_ruber
3007,3.0,0.0,0.0,same,3,3,COG2132,S_ruber
3008,3.0,0.0,0.0,same,3,3,absent,S_ruber
3009,3.0,0.0,0.0,same,3,3,absent,S_ruber
3010,3.0,0.0,0.0,same,3,3,COG0438,S_ruber
3011,3.0,0.0,0.0,same,3,3,COG1132,S_ruber
3012,3.0,0.0,0.0,same,3,3,absent,S_ruber
3013,3.0,0.0,0.0,same,3,3,absent,S_ruber
3014,0.0,3.0,0.0,same,3,3,absent,S_ruber
3015,3.0,0.0,0.0,same,3,3,absent,S_ruber
3016,3.0,0.0,0.0,same,3,3,absent,S_ruber
3017,3.0,0.0,0.0,same,3,3,absent,S_ruber
3018,1.0,2.0,0.0,different,3,3,absent,S_ruber
3019,3.0,0.0,0.0,same,3,3,absent,S_ruber
3020,3.0,0.0,0.0,same,3,3,COG3093,S_ruber
3021,3.0,0.0,0.0,same,3,3,absent,S_ruber
3022,3.0,0.0,0.0,same,3,3,absent,S_ruber
3023,3.0,0.0,0.0,same,3,3,absent,S_ruber
3024,3.0,0.0,0.0,same,3,3,absent,S_ruber
3025,3.0,0.0,0.0,same,3,3,absent,S_ruber
3026,3.0,0.0,0.0,same,3,3,absent,S_ruber
3027,3.0,0.0,0.0,same,3,3,COG3696,S_ruber
3028,3.0,0.0,0.0,same,3,3,absent,S_ruber
3029,3.0,0.0,0.0,same,3,3,absent,S_ruber
3030,3.0,0.0,0.0,same,3,3,absent,S_ruber
3031,3.0,0.0,0.0,same,3,3,absent,S_ruber
3032,3.0,0.0,0.0,same,3,3,absent,S_ruber
3033,3.0,0.0,0.0,same,3,3,absent,S_ruber
3034,3.0,0.0,0.0,same,3,3,absent,S_ruber
3035,3.0,0.0,0.0,same,3,3,absent,S_ruber
3036,3.0,0.0,0.0,same,3,3,absent,S_ruber
3037,3.0,0.0,0.0,same,3,3,absent,S_ruber
3038,3.0,0.0,0.0,same,3,3,absent,S_ruber
3039,3.0,0.0,0.0,same,3,3,absent,S_ruber
3040,3.0,0.0,0.0,same,3,3,absent,S_ruber
3041,3.0,0.0,0.0,same,3,3,absent,S_ruber
3042,3.0,0.0,0.0,same,3,3,absent,S_ruber
3043,3.0,0.0,0.0,same,3,3,absent,S_ruber
3044,3.0,0.0,0.0,same,3,3,absent,S_ruber
3045,3.0,0.0,0.0,same,3,3,absent,S_ruber
3046,3.0,0.0,0.0,same,3,3,absent,S_ruber
3047,3.0,0.0,0.0,same,3,3,absent,S_ruber
3048,3.0,0.0,0.0,same,3,3,absent,S_ruber
3049,3.0,0.0,0.0,same,3,3,absent,S_ruber
3050,3.0,0.0,0.0,same,3,3,COG4232,S_ruber
3051,3.0,0.0,0.0,same,3,3,absent,S_ruber
3052,0.0,3.0,0.0,same,3,3,absent,S_ruber
3053,3.0,0.0,0.0,same,3,3,absent,S_ruber
3054,3.0,0.0,0.0,same,3,3,COG0640,S_ruber
3055,3.0,0.0,0.0,same,3,3,absent,S_ruber
3056,3.0,0.0,0.0,same,3,3,absent,S_ruber
3057,3.0,0.0,0.0,same,3,3,absent,S_ruber
3058,3.0,0.0,0.0,same,3,3,absent,S_ruber
3059,3.0,0.0,0.0,same,3,3,absent,S_ruber
3060,0.0,3.0,0.0,same,3,3,COG0389,S_ruber
3061,3.0,0.0,0.0,same,3,3,absent,S_ruber
3062,0.0,3.0,0.0,same,3,3,absent,S_ruber
3063,3.0,0.0,0.0,same,3,3,absent,S_ruber
3064,3.0,0.0,0.0,same,3,3,absent,S_ruber
3065,3.0,0.0,0.0,same,3,3,absent,S_ruber
3066,3.0,0.0,0.0,same,3,3,absent,S_ruber
3067,3.0,0.0,0.0,same,3,3,absent,S_ruber
3068,3.0,0.0,0.0,same,3,3,absent,S_ruber
3069,3.0,0.0,0.0,same,3,3,absent,S_ruber
3070,3.0,0.0,0.0,same,3,3,absent,S_ruber
3071,0.0,3.0,0.0,same,3,3,absent,S_ruber
3072,3.0,0.0,0.0,same,3,3,absent,S_ruber
3073,3.0,0.0,0.0,same,3,3,absent,S_ruber
3074,3.0,0.0,0.0,same,3,3,absent,S_ruber
