locus_tag	ftype	length_bp	gene	EC_number	COG	product
GNNGOPDE_01665	CDS	306	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
GNNGOPDE_01666	CDS	1998	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
GNNGOPDE_01667	CDS	1635	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
GNNGOPDE_01668	CDS	291	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
GNNGOPDE_01669	CDS	1500	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
GNNGOPDE_01670	CDS	555				hypothetical protein
GNNGOPDE_01671	CDS	1680	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
GNNGOPDE_01672	CDS	1338				hypothetical protein
GNNGOPDE_01673	CDS	1605				hypothetical protein
GNNGOPDE_01674	CDS	549				hypothetical protein
GNNGOPDE_01675	CDS	2019				hypothetical protein
GNNGOPDE_01676	CDS	1953	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
GNNGOPDE_01677	CDS	1455	alkH	1.2.1.3		Aldehyde dehydrogenase
GNNGOPDE_01678	CDS	627	pncA	3.5.1.19	COG1335	Nicotinamidase
GNNGOPDE_01679	CDS	1590			COG0645	putative protein
GNNGOPDE_01680	CDS	2160	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
GNNGOPDE_01681	CDS	1302	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
GNNGOPDE_01682	CDS	762	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
GNNGOPDE_01683	CDS	1950				hypothetical protein
GNNGOPDE_01684	CDS	1575	glpD	1.1.5.3		Aerobic glycerol-3-phosphate dehydrogenase
GNNGOPDE_01685	CDS	1212				hypothetical protein
GNNGOPDE_01686	CDS	1836				hypothetical protein
GNNGOPDE_01687	CDS	291				hypothetical protein
GNNGOPDE_01688	CDS	795	dasC		COG0395	Diacetylchitobiose uptake system permease protein DasC
GNNGOPDE_01689	CDS	867	sugA		COG1175	Trehalose transport system permease protein SugA
GNNGOPDE_01690	CDS	1119	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
GNNGOPDE_01691	CDS	1116	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
GNNGOPDE_01692	CDS	1581	glpK	2.7.1.30	COG0554	Glycerol kinase
GNNGOPDE_01693	CDS	912	rhaS_2			HTH-type transcriptional activator RhaS
GNNGOPDE_01694	CDS	981	gpsA_1	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
GNNGOPDE_01695	CDS	1071	fbp_1	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
GNNGOPDE_01696	CDS	765				hypothetical protein
GNNGOPDE_01697	CDS	795	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
GNNGOPDE_01698	CDS	1977	leuC_1	4.2.1.33		3-isopropylmalate dehydratase large subunit
GNNGOPDE_01699	CDS	810				hypothetical protein
GNNGOPDE_01700	CDS	1014	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
GNNGOPDE_01701	CDS	690	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
GNNGOPDE_01702	CDS	1035	gpsA_2	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
GNNGOPDE_01703	CDS	651				hypothetical protein
GNNGOPDE_01704	CDS	2334	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
GNNGOPDE_01705	CDS	1932	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
GNNGOPDE_01706	tRNA	77				tRNA-Lys(ctt)
GNNGOPDE_01707	CDS	348				hypothetical protein
GNNGOPDE_01708	CDS	615				hypothetical protein
GNNGOPDE_01709	CDS	537				hypothetical protein
GNNGOPDE_01710	CDS	1065				hypothetical protein
GNNGOPDE_01711	CDS	177				hypothetical protein
GNNGOPDE_01712	CDS	1155				hypothetical protein
GNNGOPDE_01713	CDS	177				hypothetical protein
GNNGOPDE_01714	CDS	783	hdpA_1	3.1.3.-		Dihydroxyacetone phosphatase
GNNGOPDE_01715	CDS	342				hypothetical protein
GNNGOPDE_01716	CDS	513				hypothetical protein
GNNGOPDE_01717	CDS	747	scpB			Segregation and condensation protein B
GNNGOPDE_01718	CDS	750	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
GNNGOPDE_01719	CDS	1527	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
GNNGOPDE_01720	CDS	1059		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
GNNGOPDE_01721	CDS	1320				hypothetical protein
GNNGOPDE_01722	CDS	996	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
GNNGOPDE_01723	CDS	822				Green-light absorbing proteorhodopsin
GNNGOPDE_01724	CDS	705				hypothetical protein
GNNGOPDE_01725	CDS	1533	crtN_2	1.3.8.2		4,4'-diapophytoene desaturase (4,4'-diapolycopene-forming)
GNNGOPDE_01726	CDS	231				hypothetical protein
GNNGOPDE_01727	CDS	639	kynB	3.5.1.9	COG1878	Kynurenine formamidase
GNNGOPDE_01728	CDS	1215				hypothetical protein
GNNGOPDE_01729	CDS	909	xerC_3			Tyrosine recombinase XerC
GNNGOPDE_01730	CDS	1047	xerD_4		COG4974	Tyrosine recombinase XerD
GNNGOPDE_01731	CDS	915				hypothetical protein
GNNGOPDE_01732	CDS	372				hypothetical protein
GNNGOPDE_01733	CDS	1029	tdh	1.1.1.103		L-threonine 3-dehydrogenase
GNNGOPDE_01734	CDS	1368	ribBA_2	3.5.4.25		Riboflavin biosynthesis protein RibBA
GNNGOPDE_01735	CDS	846				hypothetical protein
GNNGOPDE_01736	CDS	1041	degA		COG1609	HTH-type transcriptional regulator DegA
GNNGOPDE_01737	CDS	975	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
GNNGOPDE_01738	CDS	840	ramA	3.5.1.100		(R)-stereoselective amidase
GNNGOPDE_01739	CDS	501	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
GNNGOPDE_01740	CDS	1251	lolC_2		COG4591	Lipoprotein-releasing system transmembrane protein LolC
GNNGOPDE_01741	CDS	1689	rocA	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase
GNNGOPDE_01742	CDS	471				hypothetical protein
GNNGOPDE_01743	CDS	930				hypothetical protein
GNNGOPDE_01744	CDS	2628				hypothetical protein
GNNGOPDE_01745	CDS	1335				hypothetical protein
GNNGOPDE_01746	tRNA	75				tRNA-Pro(ggg)
GNNGOPDE_01747	CDS	1221				hypothetical protein
GNNGOPDE_01748	CDS	780				hypothetical protein
GNNGOPDE_01749	CDS	579	rsmH_2	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
GNNGOPDE_01750	CDS	1083	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
GNNGOPDE_01751	CDS	4842				hypothetical protein
GNNGOPDE_01752	CDS	2229	rnr	3.1.13.1	COG0557	Ribonuclease R
GNNGOPDE_01753	CDS	1335				hypothetical protein
GNNGOPDE_01754	CDS	756				hypothetical protein
GNNGOPDE_01755	CDS	1062	recA		COG0468	Protein RecA
GNNGOPDE_01756	CDS	909				hypothetical protein
GNNGOPDE_01757	CDS	789				hypothetical protein
GNNGOPDE_01758	CDS	2106				hypothetical protein
GNNGOPDE_01759	CDS	384	divK_2			Polar-differentiation response regulator DivK
GNNGOPDE_01760	CDS	381				hypothetical protein
GNNGOPDE_01761	CDS	645				hypothetical protein
GNNGOPDE_01762	CDS	747	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
GNNGOPDE_01763	CDS	1122	dinB	2.7.7.7	COG0389	DNA polymerase IV
GNNGOPDE_01764	CDS	855				hypothetical protein
GNNGOPDE_01765	CDS	222				hypothetical protein
GNNGOPDE_01766	CDS	1125				hypothetical protein
GNNGOPDE_01767	tRNA	91				tRNA-Ser(cga)
GNNGOPDE_01768	CDS	2886	alaS_2	6.1.1.7	COG0013	Alanine--tRNA ligase
GNNGOPDE_01769	CDS	621		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
GNNGOPDE_01770	CDS	912				hypothetical protein
GNNGOPDE_01771	CDS	1191	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
GNNGOPDE_01772	CDS	2106				hypothetical protein
GNNGOPDE_01773	CDS	2598				hypothetical protein
GNNGOPDE_01774	CDS	5694				hypothetical protein
GNNGOPDE_01775	CDS	2424	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
GNNGOPDE_01776	CDS	1356		2.7.1.165	COG2379	D-glycerate 2-kinase
GNNGOPDE_01777	CDS	1041				hypothetical protein
GNNGOPDE_01778	CDS	684	thiE_2	2.5.1.3		Thiamine-phosphate synthase
GNNGOPDE_01779	CDS	744				hypothetical protein
GNNGOPDE_01780	CDS	972	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
GNNGOPDE_01781	CDS	1440	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
GNNGOPDE_01782	CDS	720	pfs	3.2.2.30	COG0775	Aminodeoxyfutalosine nucleosidase
GNNGOPDE_01783	CDS	537				hypothetical protein
GNNGOPDE_01784	CDS	2142	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
GNNGOPDE_01785	CDS	366				hypothetical protein
GNNGOPDE_01786	CDS	609	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
GNNGOPDE_01787	CDS	819	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
GNNGOPDE_01788	CDS	657	hisH	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisH
GNNGOPDE_01789	CDS	129				hypothetical protein
GNNGOPDE_01790	CDS	210	scoF		COG1278	Cold shock protein ScoF
GNNGOPDE_01791	CDS	777	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
GNNGOPDE_01792	CDS	807	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
GNNGOPDE_01793	CDS	324				hypothetical protein
GNNGOPDE_01794	CDS	459				hypothetical protein
GNNGOPDE_01795	CDS	540	ytlP	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
GNNGOPDE_01796	CDS	642	lolA			Outer-membrane lipoprotein carrier protein
GNNGOPDE_01797	CDS	1191				hypothetical protein
GNNGOPDE_01798	CDS	945	mdh	1.1.1.37	COG0039	Malate dehydrogenase
GNNGOPDE_01799	CDS	975			COG0053	putative cation efflux system protein
GNNGOPDE_01800	CDS	1164	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
GNNGOPDE_01801	CDS	798	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
GNNGOPDE_01802	CDS	507				hypothetical protein
GNNGOPDE_01803	CDS	693	msrA_1	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
GNNGOPDE_01804	CDS	1545	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
GNNGOPDE_01805	CDS	423				hypothetical protein
GNNGOPDE_01806	CDS	261				hypothetical protein
GNNGOPDE_01807	CDS	1902	uvrC		COG0322	UvrABC system protein C
GNNGOPDE_01808	CDS	333				hypothetical protein
GNNGOPDE_01809	CDS	630				hypothetical protein
GNNGOPDE_01810	CDS	750				hypothetical protein
GNNGOPDE_01811	CDS	237				hypothetical protein
GNNGOPDE_01812	tRNA	97				tRNA-Gln(ctg)
GNNGOPDE_01813	CDS	1734				hypothetical protein
GNNGOPDE_01814	CDS	207				hypothetical protein
GNNGOPDE_01815	CDS	837				hypothetical protein
GNNGOPDE_01816	CDS	738	tolQ_1			Tol-Pal system protein TolQ
GNNGOPDE_01817	CDS	408	tolR			Tol-Pal system protein TolR
GNNGOPDE_01818	CDS	285				hypothetical protein
GNNGOPDE_01819	CDS	1551	comM		COG0606	Competence protein ComM
GNNGOPDE_01820	CDS	390			COG3039	IS5 family transposase ISDge16
GNNGOPDE_01821	CDS	597				hypothetical protein
GNNGOPDE_01822	CDS	564				hypothetical protein
GNNGOPDE_01823	CDS	750				hypothetical protein
GNNGOPDE_01824	CDS	90				hypothetical protein
GNNGOPDE_01825	CDS	645	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
GNNGOPDE_01826	CDS	570				hypothetical protein
GNNGOPDE_01827	CDS	2622	actP	7.2.2.9		Copper-transporting P-type ATPase
GNNGOPDE_01828	CDS	354				hypothetical protein
GNNGOPDE_01829	CDS	741				hypothetical protein
GNNGOPDE_01830	CDS	1158				hypothetical protein
GNNGOPDE_01831	CDS	948	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
GNNGOPDE_01832	CDS	465				hypothetical protein
GNNGOPDE_01833	CDS	246				hypothetical protein
GNNGOPDE_01834	CDS	1974	gshA	6.3.2.2		Glutamate--cysteine ligase
GNNGOPDE_01835	CDS	1722	lapB			Lipopolysaccharide assembly protein B
GNNGOPDE_01836	CDS	792				hypothetical protein
GNNGOPDE_01837	CDS	1197				hypothetical protein
GNNGOPDE_01838	CDS	1419	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
GNNGOPDE_01839	CDS	225				hypothetical protein
GNNGOPDE_01840	CDS	198				hypothetical protein
GNNGOPDE_01841	CDS	1650				hypothetical protein
GNNGOPDE_01842	CDS	552	dnaJ_2			Chaperone protein DnaJ
GNNGOPDE_01843	CDS	2727	mutS		COG0249	DNA mismatch repair protein MutS
GNNGOPDE_01844	CDS	690				hypothetical protein
GNNGOPDE_01845	CDS	423				hypothetical protein
GNNGOPDE_01846	CDS	678				hypothetical protein
GNNGOPDE_01847	CDS	945	nadK	2.7.1.23	COG0061	NAD kinase
GNNGOPDE_01848	tRNA	75				tRNA-Phe(gaa)
GNNGOPDE_01849	CDS	1407	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
GNNGOPDE_01850	CDS	1560				hypothetical protein
GNNGOPDE_01851	CDS	240				hypothetical protein
GNNGOPDE_01852	CDS	1095	gldA	1.1.1.6		Glycerol dehydrogenase
GNNGOPDE_01853	CDS	300				hypothetical protein
GNNGOPDE_01854	CDS	1113				hypothetical protein
GNNGOPDE_01855	CDS	1125	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
GNNGOPDE_01856	CDS	738	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
GNNGOPDE_01857	CDS	2757				hypothetical protein
GNNGOPDE_01858	CDS	1140	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
GNNGOPDE_01859	CDS	477	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
GNNGOPDE_01860	CDS	1917				hypothetical protein
GNNGOPDE_01861	CDS	1239	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
GNNGOPDE_01862	CDS	465	smpB		COG0691	SsrA-binding protein
GNNGOPDE_01863	CDS	816	mqnA	4.2.1.151		Chorismate dehydratase
GNNGOPDE_01864	CDS	357	rplS		COG0335	50S ribosomal protein L19
GNNGOPDE_01865	CDS	726	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
GNNGOPDE_01866	CDS	597	rimM			Ribosome maturation factor RimM
GNNGOPDE_01867	CDS	618				hypothetical protein
GNNGOPDE_01868	CDS	1386	ffh		COG0541	Signal recognition particle protein
GNNGOPDE_01869	CDS	579	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
GNNGOPDE_01870	CDS	672				hypothetical protein
GNNGOPDE_01871	CDS	1320				hypothetical protein
GNNGOPDE_01872	CDS	1314		3.4.24.-	COG0612	putative zinc protease
GNNGOPDE_01873	CDS	2781	polA	2.7.7.7	COG0258	DNA polymerase I
GNNGOPDE_01874	CDS	678	gph_1	3.1.3.18		Phosphoglycolate phosphatase
GNNGOPDE_01875	CDS	2811	rcsC_19	2.7.13.3		Sensor histidine kinase RcsC
GNNGOPDE_01876	CDS	279			COG1662	IS1 family transposase ISSru3
GNNGOPDE_01877	CDS	315			COG1662	IS1 family transposase ISSru3
GNNGOPDE_01878	CDS	654	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
GNNGOPDE_01879	CDS	1587	purH		COG0138	Bifunctional purine biosynthesis protein PurH
GNNGOPDE_01880	CDS	1008	mreB			Cell shape-determining protein MreB
GNNGOPDE_01881	CDS	822				hypothetical protein
GNNGOPDE_01882	CDS	564	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
GNNGOPDE_01883	CDS	1110				hypothetical protein
GNNGOPDE_01884	CDS	1446	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
GNNGOPDE_01885	CDS	366				hypothetical protein
GNNGOPDE_01886	CDS	852				hypothetical protein
GNNGOPDE_01887	CDS	657	caiE			Carnitine operon protein CaiE
GNNGOPDE_01888	CDS	1008				hypothetical protein
GNNGOPDE_01889	tRNA	74				tRNA-Thr(tgt)
GNNGOPDE_01890	CDS	660				hypothetical protein
GNNGOPDE_01891	CDS	474	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
GNNGOPDE_01892	CDS	753	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
GNNGOPDE_01893	CDS	1050	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
GNNGOPDE_01894	CDS	957				hypothetical protein
GNNGOPDE_01895	CDS	1713	QRSL1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
GNNGOPDE_01896	CDS	603				hypothetical protein
GNNGOPDE_01897	CDS	1254				hypothetical protein
GNNGOPDE_01898	CDS	1656	prfC		COG4108	Peptide chain release factor 3
GNNGOPDE_01899	CDS	444				hypothetical protein
GNNGOPDE_01900	CDS	1275				hypothetical protein
GNNGOPDE_01901	CDS	789				hypothetical protein
GNNGOPDE_01902	CDS	1239				hypothetical protein
GNNGOPDE_01903	CDS	1509	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
GNNGOPDE_01904	CDS	480				hypothetical protein
GNNGOPDE_01905	CDS	1035	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
GNNGOPDE_01906	CDS	603	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
GNNGOPDE_01907	CDS	1035	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
GNNGOPDE_01908	CDS	813	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
GNNGOPDE_01909	CDS	666	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
GNNGOPDE_01910	CDS	1221	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
GNNGOPDE_01911	CDS	837	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
GNNGOPDE_01912	CDS	1149				hypothetical protein
GNNGOPDE_01913	CDS	375				hypothetical protein
GNNGOPDE_01914	CDS	1950	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
GNNGOPDE_01915	CDS	1044				hypothetical protein
GNNGOPDE_01916	CDS	945				hypothetical protein
GNNGOPDE_01917	CDS	426				hypothetical protein
GNNGOPDE_01918	CDS	1023	icd_1	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
GNNGOPDE_01919	CDS	462				hypothetical protein
GNNGOPDE_01920	CDS	609				hypothetical protein
GNNGOPDE_01921	CDS	282				hypothetical protein
GNNGOPDE_01922	CDS	747	tolQ_2			Tol-Pal system protein TolQ
GNNGOPDE_01923	CDS	1731	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
GNNGOPDE_01924	CDS	1968				hypothetical protein
GNNGOPDE_01925	CDS	1992	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
GNNGOPDE_01926	CDS	1848	menF_2	5.4.4.2		Isochorismate synthase MenF
GNNGOPDE_01927	CDS	1023	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
GNNGOPDE_01928	CDS	1257	nemA	1.3.1.-	COG1902	N-ethylmaleimide reductase
GNNGOPDE_01929	CDS	774	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
GNNGOPDE_01930	CDS	210				hypothetical protein
GNNGOPDE_01931	CDS	3510	icmF		COG1703	Fused isobutyryl-CoA mutase
GNNGOPDE_01932	CDS	786				hypothetical protein
GNNGOPDE_01933	CDS	492	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
GNNGOPDE_01934	CDS	1569	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
GNNGOPDE_01935	CDS	357	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
GNNGOPDE_01936	CDS	435	mrpB		COG2111	Na(+)/H(+) antiporter subunit B
GNNGOPDE_01937	CDS	2385	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
GNNGOPDE_01938	CDS	405				hypothetical protein
GNNGOPDE_01939	CDS	312				hypothetical protein
GNNGOPDE_01940	CDS	288				hypothetical protein
GNNGOPDE_01941	CDS	561				hypothetical protein
GNNGOPDE_01942	CDS	348				hypothetical protein
GNNGOPDE_01943	CDS	270				hypothetical protein
GNNGOPDE_01944	CDS	2307				hypothetical protein
GNNGOPDE_01945	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
GNNGOPDE_01946	CDS	870				hypothetical protein
GNNGOPDE_01947	CDS	654				hypothetical protein
GNNGOPDE_01948	CDS	873				hypothetical protein
GNNGOPDE_01949	CDS	1314				hypothetical protein
GNNGOPDE_01950	CDS	525	sigE		COG1595	ECF RNA polymerase sigma factor SigE
GNNGOPDE_01951	CDS	1422	tpl	4.1.99.2	COG3033	Tyrosine phenol-lyase
GNNGOPDE_01952	CDS	1089	ansA	3.5.1.1	COG0252	L-asparaginase 1
GNNGOPDE_01953	CDS	588	hpt	2.4.2.8	COG0634	Hypoxanthine-guanine phosphoribosyltransferase
GNNGOPDE_01954	CDS	1407	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
GNNGOPDE_01955	CDS	1986	mutL			DNA mismatch repair protein MutL
GNNGOPDE_01956	CDS	201				hypothetical protein
GNNGOPDE_01957	CDS	819				hypothetical protein
GNNGOPDE_01958	CDS	396				hypothetical protein
GNNGOPDE_01959	CDS	1005				hypothetical protein
GNNGOPDE_01960	tRNA	75				tRNA-Arg(ccg)
GNNGOPDE_01961	CDS	354				hypothetical protein
GNNGOPDE_01962	CDS	1713				hypothetical protein
GNNGOPDE_01963	CDS	765				hypothetical protein
GNNGOPDE_01964	CDS	1431	yeeO_1		COG0534	putative FMN/FAD exporter YeeO
GNNGOPDE_01965	CDS	1350	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
GNNGOPDE_01966	CDS	1425	zraR		COG2204	Transcriptional regulatory protein ZraR
GNNGOPDE_01967	CDS	1374	yknX		COG0845	Putative efflux system component YknX
GNNGOPDE_01968	CDS	2379				hypothetical protein
GNNGOPDE_01969	CDS	705	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
GNNGOPDE_01970	CDS	2433				hypothetical protein
GNNGOPDE_01971	CDS	810				hypothetical protein
GNNGOPDE_01972	CDS	273				hypothetical protein
GNNGOPDE_01973	CDS	525	yfkM	3.2.-.-	COG0693	General stress protein 18
GNNGOPDE_01974	CDS	618	sodA	1.15.1.1		Superoxide dismutase [Mn]
GNNGOPDE_01975	CDS	291				hypothetical protein
GNNGOPDE_01976	CDS	1065				hypothetical protein
GNNGOPDE_01977	CDS	1059				hypothetical protein
GNNGOPDE_01978	CDS	216	csp			Cold shock protein
GNNGOPDE_01979	CDS	1305				hypothetical protein
GNNGOPDE_01980	CDS	2337				hypothetical protein
GNNGOPDE_01981	CDS	960				hypothetical protein
GNNGOPDE_01982	CDS	192				hypothetical protein
GNNGOPDE_01983	CDS	744	argB_1	2.7.2.8		Acetylglutamate kinase
GNNGOPDE_01984	CDS	2112	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
GNNGOPDE_01985	CDS	861	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
GNNGOPDE_01986	CDS	387				hypothetical protein
GNNGOPDE_01987	CDS	930				hypothetical protein
GNNGOPDE_01988	CDS	912				hypothetical protein
GNNGOPDE_01989	CDS	273				hypothetical protein
GNNGOPDE_01990	CDS	1272	mdtG			Multidrug resistance protein MdtG
GNNGOPDE_01991	CDS	1317	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
GNNGOPDE_01992	CDS	573				hypothetical protein
GNNGOPDE_01993	CDS	1344	hemH_1	4.99.1.1		Ferrochelatase
GNNGOPDE_01994	CDS	984	hemF	1.3.3.3		Oxygen-dependent coproporphyrinogen-III oxidase
GNNGOPDE_01995	CDS	699	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
GNNGOPDE_01996	CDS	1029	ord	1.4.1.26		2,4-diaminopentanoate dehydrogenase
GNNGOPDE_01997	CDS	930	thrA_3		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
GNNGOPDE_01998	CDS	999				hypothetical protein
GNNGOPDE_01999	CDS	546	spmB			Spore maturation protein B
GNNGOPDE_02000	CDS	1554	dacC	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacC
GNNGOPDE_02001	CDS	1509	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
GNNGOPDE_02002	CDS	513				hypothetical protein
GNNGOPDE_02003	CDS	234				hypothetical protein
GNNGOPDE_02004	CDS	489				hypothetical protein
GNNGOPDE_02005	CDS	222				hypothetical protein
GNNGOPDE_02006	CDS	1389				hypothetical protein
GNNGOPDE_02007	CDS	1353	gltP		COG1301	Proton/glutamate-aspartate symporter
GNNGOPDE_02008	CDS	1452				hypothetical protein
GNNGOPDE_02009	CDS	4347	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
GNNGOPDE_02010	CDS	3864	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
GNNGOPDE_02011	CDS	384	rplL		COG0222	50S ribosomal protein L7/L12
GNNGOPDE_02012	CDS	537	rplJ		COG0244	50S ribosomal protein L10
GNNGOPDE_02013	CDS	714	rplA			50S ribosomal protein L1
GNNGOPDE_02014	CDS	441	rplK		COG0080	50S ribosomal protein L11
GNNGOPDE_02015	CDS	558	nusG		COG0250	Transcription termination/antitermination protein NusG
GNNGOPDE_02016	CDS	186	secE			Protein translocase subunit SecE
GNNGOPDE_02017	tRNA	76				tRNA-Trp(cca)
GNNGOPDE_02018	CDS	1191	tuf		COG0050	Elongation factor Tu
GNNGOPDE_02019	CDS	1785				hypothetical protein
GNNGOPDE_02020	CDS	312				hypothetical protein
GNNGOPDE_02021	CDS	243				hypothetical protein
GNNGOPDE_02022	CDS	1608				hypothetical protein
GNNGOPDE_02023	CDS	822	scpA		COG1354	Segregation and condensation protein A
GNNGOPDE_02024	CDS	1014	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
GNNGOPDE_02025	CDS	2139	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
GNNGOPDE_02026	CDS	267	rpsO			30S ribosomal protein S15
GNNGOPDE_02027	CDS	936	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
