locus_tag	ftype	length_bp	gene	EC_number	COG	product
MENLLFMI_01579	CDS	741	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
MENLLFMI_01580	CDS	933	hel		COG2503	Lipoprotein E
MENLLFMI_01581	CDS	1692		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
MENLLFMI_01582	CDS	1674	ppx	3.6.1.11	COG0248	Exopolyphosphatase
MENLLFMI_01583	CDS	495	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
MENLLFMI_01584	CDS	306	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
MENLLFMI_01585	CDS	1998	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
MENLLFMI_01586	CDS	1635	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
MENLLFMI_01587	CDS	291	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
MENLLFMI_01588	CDS	1500	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
MENLLFMI_01589	CDS	555				hypothetical protein
MENLLFMI_01590	CDS	1680	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
MENLLFMI_01591	CDS	1338				hypothetical protein
MENLLFMI_01592	CDS	1605				hypothetical protein
MENLLFMI_01593	CDS	549				hypothetical protein
MENLLFMI_01594	CDS	2013				hypothetical protein
MENLLFMI_01595	CDS	1953	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
MENLLFMI_01596	CDS	1455	alkH	1.2.1.3		Aldehyde dehydrogenase
MENLLFMI_01597	CDS	627	pncA	3.5.1.19	COG1335	Nicotinamidase
MENLLFMI_01598	CDS	1590			COG0645	putative protein
MENLLFMI_01599	CDS	2160	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
MENLLFMI_01600	CDS	1302	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
MENLLFMI_01601	CDS	762	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
MENLLFMI_01602	CDS	1950				hypothetical protein
MENLLFMI_01603	CDS	1575	glpD	1.1.5.3		Aerobic glycerol-3-phosphate dehydrogenase
MENLLFMI_01604	CDS	1203				hypothetical protein
MENLLFMI_01605	CDS	1836				hypothetical protein
MENLLFMI_01606	CDS	291				hypothetical protein
MENLLFMI_01607	CDS	795	dasC		COG0395	Diacetylchitobiose uptake system permease protein DasC
MENLLFMI_01608	CDS	867	sugA		COG1175	Trehalose transport system permease protein SugA
MENLLFMI_01609	CDS	1119	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
MENLLFMI_01610	CDS	1116	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
MENLLFMI_01611	CDS	1581	glpK	2.7.1.30	COG0554	Glycerol kinase
MENLLFMI_01612	CDS	912	rhaS			HTH-type transcriptional activator RhaS
MENLLFMI_01613	CDS	981	gpsA_1	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
MENLLFMI_01614	CDS	1071	fbp_1	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
MENLLFMI_01615	CDS	765				hypothetical protein
MENLLFMI_01616	CDS	795	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
MENLLFMI_01617	CDS	1977	leuC_1	4.2.1.33		3-isopropylmalate dehydratase large subunit
MENLLFMI_01618	CDS	810				hypothetical protein
MENLLFMI_01619	CDS	1014	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
MENLLFMI_01620	CDS	690	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
MENLLFMI_01621	CDS	1035	gpsA_2	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
MENLLFMI_01622	CDS	651				hypothetical protein
MENLLFMI_01623	CDS	2334	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
MENLLFMI_01624	CDS	1932	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
MENLLFMI_01625	tRNA	77				tRNA-Lys(ctt)
MENLLFMI_01626	CDS	348				hypothetical protein
MENLLFMI_01627	CDS	168				hypothetical protein
MENLLFMI_01628	CDS	615				hypothetical protein
MENLLFMI_01629	CDS	537				hypothetical protein
MENLLFMI_01630	CDS	1065				hypothetical protein
MENLLFMI_01631	CDS	177				hypothetical protein
MENLLFMI_01632	CDS	1155				hypothetical protein
MENLLFMI_01633	CDS	177				hypothetical protein
MENLLFMI_01634	CDS	783	hdpA_1	3.1.3.-		Dihydroxyacetone phosphatase
MENLLFMI_01635	CDS	342				hypothetical protein
MENLLFMI_01636	CDS	513				hypothetical protein
MENLLFMI_01637	CDS	747	scpB			Segregation and condensation protein B
MENLLFMI_01638	CDS	750	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
MENLLFMI_01639	CDS	1527	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
MENLLFMI_01640	CDS	1059		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
MENLLFMI_01641	CDS	1320				hypothetical protein
MENLLFMI_01642	CDS	996	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
MENLLFMI_01643	CDS	822				Green-light absorbing proteorhodopsin
MENLLFMI_01644	CDS	705				hypothetical protein
MENLLFMI_01645	CDS	1533	crtN_2	1.3.8.2		4,4'-diapophytoene desaturase (4,4'-diapolycopene-forming)
MENLLFMI_01646	CDS	231				hypothetical protein
MENLLFMI_01647	CDS	639	kynB	3.5.1.9	COG1878	Kynurenine formamidase
MENLLFMI_01648	CDS	1215				hypothetical protein
MENLLFMI_01649	CDS	909	xerC_4			Tyrosine recombinase XerC
MENLLFMI_01650	CDS	330				hypothetical protein
MENLLFMI_01651	CDS	1083	xerD_4		COG4974	Tyrosine recombinase XerD
MENLLFMI_01652	CDS	915				hypothetical protein
MENLLFMI_01653	CDS	279			COG1662	IS1 family transposase ISSru3
MENLLFMI_01654	CDS	315			COG1662	IS1 family transposase ISSru3
MENLLFMI_01655	CDS	372				hypothetical protein
MENLLFMI_01656	CDS	1029	tdh	1.1.1.103		L-threonine 3-dehydrogenase
MENLLFMI_01657	CDS	1368	ribBA_2	3.5.4.25		Riboflavin biosynthesis protein RibBA
MENLLFMI_01658	CDS	846				hypothetical protein
MENLLFMI_01659	CDS	1041	degA		COG1609	HTH-type transcriptional regulator DegA
MENLLFMI_01660	CDS	975	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
MENLLFMI_01661	CDS	840	ramA	3.5.1.100		(R)-stereoselective amidase
MENLLFMI_01662	CDS	501	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
MENLLFMI_01663	CDS	1359	lolC_2		COG4591	Lipoprotein-releasing system transmembrane protein LolC
MENLLFMI_01664	CDS	1689	rocA	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase
MENLLFMI_01665	CDS	471				hypothetical protein
MENLLFMI_01666	CDS	930				hypothetical protein
MENLLFMI_01667	CDS	2628				hypothetical protein
MENLLFMI_01668	CDS	1341				hypothetical protein
MENLLFMI_01669	tRNA	75				tRNA-Pro(ggg)
MENLLFMI_01670	CDS	1221				hypothetical protein
MENLLFMI_01671	CDS	780				hypothetical protein
MENLLFMI_01672	CDS	579	rsmH_2	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
MENLLFMI_01673	CDS	1083	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
MENLLFMI_01674	CDS	4842				hypothetical protein
MENLLFMI_01675	CDS	1989	rnr	3.1.13.1	COG0557	Ribonuclease R
MENLLFMI_01676	CDS	1263				hypothetical protein
MENLLFMI_01677	CDS	756				hypothetical protein
MENLLFMI_01678	CDS	1062	recA		COG0468	Protein RecA
MENLLFMI_01679	CDS	909				hypothetical protein
MENLLFMI_01680	CDS	789				hypothetical protein
MENLLFMI_01681	CDS	2106				hypothetical protein
MENLLFMI_01682	CDS	384	divK			Polar-differentiation response regulator DivK
MENLLFMI_01683	CDS	381				hypothetical protein
MENLLFMI_01684	CDS	645				hypothetical protein
MENLLFMI_01685	CDS	747	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
MENLLFMI_01686	CDS	1122	dinB	2.7.7.7	COG0389	DNA polymerase IV
MENLLFMI_01687	CDS	855				hypothetical protein
MENLLFMI_01688	CDS	648				hypothetical protein
MENLLFMI_01689	CDS	222				hypothetical protein
MENLLFMI_01690	CDS	651				hypothetical protein
MENLLFMI_01691	CDS	1155				hypothetical protein
MENLLFMI_01692	tRNA	91				tRNA-Ser(cga)
MENLLFMI_01693	CDS	2886	alaS_2	6.1.1.7	COG0013	Alanine--tRNA ligase
MENLLFMI_01694	CDS	621		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
MENLLFMI_01695	CDS	912				hypothetical protein
MENLLFMI_01696	CDS	1191	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
MENLLFMI_01697	CDS	2106				hypothetical protein
MENLLFMI_01698	CDS	2598				hypothetical protein
MENLLFMI_01699	CDS	1347		2.7.1.165	COG2379	D-glycerate 2-kinase
MENLLFMI_01700	CDS	1044				hypothetical protein
MENLLFMI_01701	CDS	684	thiE_2	2.5.1.3		Thiamine-phosphate synthase
MENLLFMI_01702	CDS	744				hypothetical protein
MENLLFMI_01703	CDS	972	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
MENLLFMI_01704	CDS	1440	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
MENLLFMI_01705	CDS	720	pfs	3.2.2.30	COG0775	Aminodeoxyfutalosine nucleosidase
MENLLFMI_01706	CDS	537				hypothetical protein
MENLLFMI_01707	CDS	2142	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
MENLLFMI_01708	CDS	366				hypothetical protein
MENLLFMI_01709	CDS	609	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
MENLLFMI_01710	CDS	819	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
MENLLFMI_01711	CDS	657	hisH	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisH
MENLLFMI_01712	CDS	93				hypothetical protein
MENLLFMI_01713	CDS	210	scoF		COG1278	Cold shock protein ScoF
MENLLFMI_01714	CDS	777	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
MENLLFMI_01715	CDS	807	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
MENLLFMI_01716	CDS	324				hypothetical protein
MENLLFMI_01717	CDS	459				hypothetical protein
MENLLFMI_01718	CDS	540	ytlP	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
MENLLFMI_01719	CDS	642	lolA			Outer-membrane lipoprotein carrier protein
MENLLFMI_01720	CDS	1191				hypothetical protein
MENLLFMI_01721	CDS	945	mdh	1.1.1.37	COG0039	Malate dehydrogenase
MENLLFMI_01722	CDS	975			COG0053	putative cation efflux system protein
MENLLFMI_01723	CDS	1164	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
MENLLFMI_01724	CDS	1002	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
MENLLFMI_01725	CDS	507				hypothetical protein
MENLLFMI_01726	CDS	693	msrA_1	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
MENLLFMI_01727	CDS	1542	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
MENLLFMI_01728	CDS	423				hypothetical protein
MENLLFMI_01729	CDS	261				hypothetical protein
MENLLFMI_01730	CDS	1902	uvrC		COG0322	UvrABC system protein C
MENLLFMI_01731	CDS	333				hypothetical protein
MENLLFMI_01732	CDS	630				hypothetical protein
MENLLFMI_01733	CDS	750				hypothetical protein
MENLLFMI_01734	CDS	237				hypothetical protein
MENLLFMI_01735	tRNA	97				tRNA-Gln(ctg)
MENLLFMI_01736	CDS	1728				hypothetical protein
MENLLFMI_01737	CDS	207				hypothetical protein
MENLLFMI_01738	CDS	837				hypothetical protein
MENLLFMI_01739	CDS	738	tolQ_1			Tol-Pal system protein TolQ
MENLLFMI_01740	CDS	408	tolR			Tol-Pal system protein TolR
MENLLFMI_01741	CDS	1551	comM		COG0606	Competence protein ComM
MENLLFMI_01742	CDS	570				hypothetical protein
MENLLFMI_01743	CDS	750				hypothetical protein
MENLLFMI_01744	CDS	645	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
MENLLFMI_01745	CDS	570				hypothetical protein
MENLLFMI_01746	CDS	2622	actP	7.2.2.9		Copper-transporting P-type ATPase
MENLLFMI_01747	CDS	354				hypothetical protein
MENLLFMI_01748	CDS	741				hypothetical protein
MENLLFMI_01749	CDS	1158				hypothetical protein
MENLLFMI_01750	CDS	948	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
MENLLFMI_01751	CDS	465				hypothetical protein
MENLLFMI_01752	CDS	246				hypothetical protein
MENLLFMI_01753	CDS	1974	gshA	6.3.2.2		Glutamate--cysteine ligase
MENLLFMI_01754	CDS	1767	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
MENLLFMI_01755	CDS	792				hypothetical protein
MENLLFMI_01756	CDS	1197				hypothetical protein
MENLLFMI_01757	CDS	1419	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
MENLLFMI_01758	CDS	225				hypothetical protein
MENLLFMI_01759	CDS	198				hypothetical protein
MENLLFMI_01760	CDS	1650				hypothetical protein
MENLLFMI_01761	CDS	552	dnaJ_2			Chaperone protein DnaJ
MENLLFMI_01762	CDS	2727	mutS		COG0249	DNA mismatch repair protein MutS
MENLLFMI_01763	CDS	690				hypothetical protein
MENLLFMI_01764	CDS	423				hypothetical protein
MENLLFMI_01765	CDS	678				hypothetical protein
MENLLFMI_01766	CDS	945	nadK	2.7.1.23	COG0061	NAD kinase
MENLLFMI_01767	tRNA	75				tRNA-Phe(gaa)
MENLLFMI_01768	CDS	1407	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
MENLLFMI_01769	CDS	1560				hypothetical protein
MENLLFMI_01770	CDS	240				hypothetical protein
MENLLFMI_01771	CDS	1095	gldA	1.1.1.6		Glycerol dehydrogenase
MENLLFMI_01772	CDS	300				hypothetical protein
MENLLFMI_01773	CDS	1113				hypothetical protein
MENLLFMI_01774	CDS	1125	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
MENLLFMI_01775	CDS	738	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
MENLLFMI_01776	CDS	2745				hypothetical protein
MENLLFMI_01777	CDS	1140	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
MENLLFMI_01778	CDS	477	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
MENLLFMI_01779	CDS	2076				hypothetical protein
MENLLFMI_01780	CDS	1239	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
MENLLFMI_01781	CDS	465	smpB		COG0691	SsrA-binding protein
MENLLFMI_01782	CDS	816	mqnA	4.2.1.151		Chorismate dehydratase
MENLLFMI_01783	CDS	357	rplS		COG0335	50S ribosomal protein L19
MENLLFMI_01784	CDS	726	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
MENLLFMI_01785	CDS	597	rimM			Ribosome maturation factor RimM
MENLLFMI_01786	CDS	618				hypothetical protein
MENLLFMI_01787	CDS	1386	ffh		COG0541	Signal recognition particle protein
MENLLFMI_01788	CDS	579	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
MENLLFMI_01789	CDS	672				hypothetical protein
MENLLFMI_01790	CDS	1320				hypothetical protein
MENLLFMI_01791	CDS	1314		3.4.24.-	COG0612	putative zinc protease
MENLLFMI_01792	CDS	2781	polA	2.7.7.7	COG0258	DNA polymerase I
MENLLFMI_01793	CDS	678	gph_1	3.1.3.18		Phosphoglycolate phosphatase
MENLLFMI_01794	CDS	2811	rcsC_20	2.7.13.3		Sensor histidine kinase RcsC
MENLLFMI_01795	CDS	654	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
MENLLFMI_01796	CDS	1587	purH		COG0138	Bifunctional purine biosynthesis protein PurH
MENLLFMI_01797	CDS	1008	mreB			Cell shape-determining protein MreB
MENLLFMI_01798	CDS	822				hypothetical protein
MENLLFMI_01799	CDS	564	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
MENLLFMI_01800	CDS	1110				hypothetical protein
MENLLFMI_01801	CDS	1446	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
MENLLFMI_01802	CDS	366				hypothetical protein
MENLLFMI_01803	CDS	852				hypothetical protein
MENLLFMI_01804	CDS	657	caiE			Carnitine operon protein CaiE
MENLLFMI_01805	CDS	1008				hypothetical protein
MENLLFMI_01806	tRNA	74				tRNA-Thr(tgt)
MENLLFMI_01807	CDS	660				hypothetical protein
MENLLFMI_01808	CDS	474	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
MENLLFMI_01809	CDS	753	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
MENLLFMI_01810	CDS	1050	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
MENLLFMI_01811	CDS	957				hypothetical protein
MENLLFMI_01812	CDS	1713	QRSL1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
MENLLFMI_01813	CDS	408				hypothetical protein
MENLLFMI_01814	CDS	1680				hypothetical protein
MENLLFMI_01815	CDS	171				hypothetical protein
MENLLFMI_01816	CDS	1254				hypothetical protein
MENLLFMI_01817	CDS	1656	prfC		COG4108	Peptide chain release factor 3
MENLLFMI_01818	CDS	444				hypothetical protein
MENLLFMI_01819	CDS	1275				hypothetical protein
MENLLFMI_01820	CDS	789				hypothetical protein
MENLLFMI_01821	CDS	1239				hypothetical protein
MENLLFMI_01822	CDS	1509	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
MENLLFMI_01823	CDS	480				hypothetical protein
MENLLFMI_01824	CDS	1035	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
MENLLFMI_01825	CDS	603	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
MENLLFMI_01826	CDS	1035	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
MENLLFMI_01827	CDS	813	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
MENLLFMI_01828	CDS	666	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
MENLLFMI_01829	CDS	1221	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
MENLLFMI_01830	CDS	837	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
MENLLFMI_01831	CDS	1149				hypothetical protein
MENLLFMI_01832	CDS	375				hypothetical protein
MENLLFMI_01833	CDS	1950	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
MENLLFMI_01834	CDS	1044				hypothetical protein
MENLLFMI_01835	CDS	945				hypothetical protein
MENLLFMI_01836	CDS	426				hypothetical protein
MENLLFMI_01837	CDS	1023	icd_1	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
MENLLFMI_01838	CDS	462				hypothetical protein
MENLLFMI_01839	CDS	609				hypothetical protein
MENLLFMI_01840	CDS	282				hypothetical protein
MENLLFMI_01841	CDS	747	tolQ_2			Tol-Pal system protein TolQ
MENLLFMI_01842	CDS	1677	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
MENLLFMI_01843	CDS	1968				hypothetical protein
MENLLFMI_01844	CDS	1992	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
MENLLFMI_01845	CDS	1848	menF_2	5.4.4.2		Isochorismate synthase MenF
MENLLFMI_01846	CDS	1023	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
MENLLFMI_01847	CDS	1257	nemA	1.3.1.-	COG1902	N-ethylmaleimide reductase
MENLLFMI_01848	CDS	774	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
MENLLFMI_01849	CDS	210				hypothetical protein
MENLLFMI_01850	CDS	3510	icmF		COG1703	Fused isobutyryl-CoA mutase
MENLLFMI_01851	CDS	786				hypothetical protein
MENLLFMI_01852	CDS	492	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
MENLLFMI_01853	CDS	1569	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
MENLLFMI_01854	CDS	357	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
MENLLFMI_01855	CDS	435	mrpB		COG2111	Na(+)/H(+) antiporter subunit B
MENLLFMI_01856	CDS	2385	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
MENLLFMI_01857	CDS	405				hypothetical protein
MENLLFMI_01858	CDS	312				hypothetical protein
MENLLFMI_01859	CDS	288				hypothetical protein
MENLLFMI_01860	CDS	561				hypothetical protein
MENLLFMI_01861	CDS	348				hypothetical protein
MENLLFMI_01862	CDS	270				hypothetical protein
MENLLFMI_01863	CDS	2307				hypothetical protein
MENLLFMI_01864	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
MENLLFMI_01865	CDS	870				hypothetical protein
MENLLFMI_01866	CDS	654				hypothetical protein
MENLLFMI_01867	CDS	939				hypothetical protein
MENLLFMI_01868	CDS	1314				hypothetical protein
MENLLFMI_01869	CDS	525	sigE		COG1595	ECF RNA polymerase sigma factor SigE
MENLLFMI_01870	CDS	1422	tpl	4.1.99.2	COG3033	Tyrosine phenol-lyase
MENLLFMI_01871	CDS	1089	ansA	3.5.1.1	COG0252	L-asparaginase 1
MENLLFMI_01872	CDS	588	hpt	2.4.2.8	COG0634	Hypoxanthine-guanine phosphoribosyltransferase
MENLLFMI_01873	CDS	1407	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
MENLLFMI_01874	CDS	1986	mutL			DNA mismatch repair protein MutL
MENLLFMI_01875	CDS	201				hypothetical protein
MENLLFMI_01876	CDS	819				hypothetical protein
MENLLFMI_01877	CDS	396				hypothetical protein
MENLLFMI_01878	CDS	1005				hypothetical protein
MENLLFMI_01879	tRNA	75				tRNA-Arg(ccg)
MENLLFMI_01880	CDS	354				hypothetical protein
MENLLFMI_01881	CDS	1713				hypothetical protein
MENLLFMI_01882	CDS	765				hypothetical protein
MENLLFMI_01883	CDS	1479	yeeO_1		COG0534	putative FMN/FAD exporter YeeO
MENLLFMI_01884	CDS	276				hypothetical protein
MENLLFMI_01885	CDS	525	yfkM	3.2.-.-	COG0693	General stress protein 18
MENLLFMI_01886	CDS	618	sodA	1.15.1.1		Superoxide dismutase [Mn]
MENLLFMI_01887	CDS	303				hypothetical protein
MENLLFMI_01888	CDS	1065				hypothetical protein
MENLLFMI_01889	CDS	1059				hypothetical protein
MENLLFMI_01890	CDS	216	csp			Cold shock protein
MENLLFMI_01891	CDS	1305				hypothetical protein
MENLLFMI_01892	CDS	2337				hypothetical protein
MENLLFMI_01893	CDS	960				hypothetical protein
MENLLFMI_01894	CDS	192				hypothetical protein
MENLLFMI_01895	CDS	744	argB_1	2.7.2.8		Acetylglutamate kinase
MENLLFMI_01896	CDS	2112	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
MENLLFMI_01897	CDS	861	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
MENLLFMI_01898	CDS	387				hypothetical protein
MENLLFMI_01899	CDS	930				hypothetical protein
MENLLFMI_01900	CDS	912				hypothetical protein
MENLLFMI_01901	CDS	273				hypothetical protein
MENLLFMI_01902	CDS	1272	mdtG			Multidrug resistance protein MdtG
MENLLFMI_01903	CDS	1317	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
MENLLFMI_01904	CDS	573				hypothetical protein
MENLLFMI_01905	CDS	1344	hemH_1	4.99.1.1		Ferrochelatase
MENLLFMI_01906	CDS	984	hemF	1.3.3.3		Oxygen-dependent coproporphyrinogen-III oxidase
MENLLFMI_01907	CDS	699	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
MENLLFMI_01908	CDS	1029	ord	1.4.1.26		2,4-diaminopentanoate dehydrogenase
MENLLFMI_01909	CDS	930	thrA_4		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
MENLLFMI_01910	CDS	999				hypothetical protein
MENLLFMI_01911	CDS	546	spmB			Spore maturation protein B
MENLLFMI_01912	CDS	1554	dacC	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacC
MENLLFMI_01913	CDS	1509	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
MENLLFMI_01914	CDS	513				hypothetical protein
MENLLFMI_01915	CDS	234				hypothetical protein
MENLLFMI_01916	CDS	489				hypothetical protein
MENLLFMI_01917	CDS	222				hypothetical protein
MENLLFMI_01918	CDS	1389				hypothetical protein
MENLLFMI_01919	CDS	1353	gltP		COG1301	Proton/glutamate-aspartate symporter
MENLLFMI_01920	CDS	1452				hypothetical protein
MENLLFMI_01921	CDS	4347	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
MENLLFMI_01922	CDS	3864	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
MENLLFMI_01923	CDS	384	rplL		COG0222	50S ribosomal protein L7/L12
MENLLFMI_01924	CDS	537	rplJ		COG0244	50S ribosomal protein L10
MENLLFMI_01925	CDS	714	rplA			50S ribosomal protein L1
MENLLFMI_01926	CDS	441	rplK		COG0080	50S ribosomal protein L11
MENLLFMI_01927	CDS	558	nusG		COG0250	Transcription termination/antitermination protein NusG
MENLLFMI_01928	CDS	186	secE			Protein translocase subunit SecE
MENLLFMI_01929	tRNA	76				tRNA-Trp(cca)
MENLLFMI_01930	CDS	1191	tufA		COG0050	Elongation factor Tu-A
MENLLFMI_01931	CDS	1785				hypothetical protein
MENLLFMI_01932	CDS	312				hypothetical protein
MENLLFMI_01933	CDS	243				hypothetical protein
MENLLFMI_01934	CDS	1602				hypothetical protein
MENLLFMI_01935	CDS	822	scpA		COG1354	Segregation and condensation protein A
MENLLFMI_01936	CDS	1014	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
MENLLFMI_01937	CDS	2139	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
MENLLFMI_01938	CDS	267	rpsO			30S ribosomal protein S15
MENLLFMI_01939	CDS	936	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
MENLLFMI_01940	CDS	399	rbfA		COG0858	30S ribosome-binding factor
MENLLFMI_01941	CDS	3090	infB			Translation initiation factor IF-2
MENLLFMI_01942	CDS	1641	nusA			Transcription termination/antitermination protein NusA
MENLLFMI_01943	CDS	468	rimP			Ribosome maturation factor RimP
MENLLFMI_01944	CDS	1050	prfB			Peptide chain release factor 2
MENLLFMI_01945	CDS	1203	dapX	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
MENLLFMI_01946	CDS	1488	aldHT	1.2.1.5		Aldehyde dehydrogenase, thermostable
MENLLFMI_01947	CDS	309				hypothetical protein
MENLLFMI_01948	CDS	351				hypothetical protein
MENLLFMI_01949	CDS	738				hypothetical protein
MENLLFMI_01950	CDS	1422		1.1.1.38		NAD-dependent malic enzyme
