locus_tag	ftype	length_bp	gene	EC_number	COG	product
HOOJEANF_01536	CDS	2076	surA_1	5.2.1.8		Chaperone SurA
HOOJEANF_01537	CDS	912	mtfA			Protein MtfA
HOOJEANF_01538	CDS	1242	kynU	3.7.1.3		Kynureninase
HOOJEANF_01539	CDS	261	rpmA		COG0211	50S ribosomal protein L27
HOOJEANF_01540	CDS	408				hypothetical protein
HOOJEANF_01541	CDS	663	ycgM		COG0179	putative protein YcgM
HOOJEANF_01542	CDS	606				hypothetical protein
HOOJEANF_01543	CDS	1047	ltaA	4.1.2.49		L-allo-threonine aldolase
HOOJEANF_01544	CDS	480	greA		COG0782	Transcription elongation factor GreA
HOOJEANF_01545	CDS	882	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
HOOJEANF_01546	CDS	318	lapA			Lipopolysaccharide assembly protein A
HOOJEANF_01547	CDS	1101				hypothetical protein
HOOJEANF_01548	CDS	624				hypothetical protein
HOOJEANF_01549	CDS	678				hypothetical protein
HOOJEANF_01550	CDS	924	crtM	2.5.1.96		4,4'-diapophytoene synthase
HOOJEANF_01551	CDS	867				hypothetical protein
HOOJEANF_01552	CDS	687				putative protein
HOOJEANF_01553	CDS	558	dcd	3.5.4.13	COG0717	dCTP deaminase
HOOJEANF_01554	CDS	291				hypothetical protein
HOOJEANF_01555	CDS	939	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
HOOJEANF_01556	CDS	831	zupT_2		COG0428	Zinc transporter ZupT
HOOJEANF_01557	CDS	348				hypothetical protein
HOOJEANF_01558	CDS	546				hypothetical protein
HOOJEANF_01559	CDS	741	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
HOOJEANF_01560	CDS	933	hel		COG2503	Lipoprotein E
HOOJEANF_01561	CDS	1692		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
HOOJEANF_01562	CDS	1674	ppx	3.6.1.11	COG0248	Exopolyphosphatase
HOOJEANF_01563	CDS	495	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
HOOJEANF_01564	CDS	306	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
HOOJEANF_01565	CDS	1998	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
HOOJEANF_01566	CDS	1635	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
HOOJEANF_01567	CDS	291	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
HOOJEANF_01568	CDS	1500	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
HOOJEANF_01569	CDS	555				hypothetical protein
HOOJEANF_01570	CDS	1680	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
HOOJEANF_01571	CDS	1338				hypothetical protein
HOOJEANF_01572	CDS	1602				hypothetical protein
HOOJEANF_01573	CDS	549				hypothetical protein
HOOJEANF_01574	CDS	2010				hypothetical protein
HOOJEANF_01575	CDS	1950	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
HOOJEANF_01576	CDS	1455	alkH	1.2.1.3		Aldehyde dehydrogenase
HOOJEANF_01577	CDS	627	pncA	3.5.1.19	COG1335	Nicotinamidase
HOOJEANF_01578	CDS	1590			COG0645	putative protein
HOOJEANF_01579	CDS	2160	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
HOOJEANF_01580	CDS	1302	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
HOOJEANF_01581	CDS	762	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
HOOJEANF_01582	CDS	1950				hypothetical protein
HOOJEANF_01583	CDS	1575	glpD	1.1.5.3		Aerobic glycerol-3-phosphate dehydrogenase
HOOJEANF_01584	CDS	1212				hypothetical protein
HOOJEANF_01585	CDS	1836				hypothetical protein
HOOJEANF_01586	CDS	291				hypothetical protein
HOOJEANF_01587	CDS	795	dasC		COG0395	Diacetylchitobiose uptake system permease protein DasC
HOOJEANF_01588	CDS	867	sugA		COG1175	Trehalose transport system permease protein SugA
HOOJEANF_01589	CDS	1119	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
HOOJEANF_01590	CDS	1116	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
HOOJEANF_01591	CDS	1581	glpK	2.7.1.30	COG0554	Glycerol kinase
HOOJEANF_01592	CDS	912	rhaS			HTH-type transcriptional activator RhaS
HOOJEANF_01593	CDS	981	gpsA_1	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
HOOJEANF_01594	CDS	1071	fbp_1	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
HOOJEANF_01595	CDS	765				hypothetical protein
HOOJEANF_01596	CDS	795	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
HOOJEANF_01597	CDS	1977	leuC_1	4.2.1.33		3-isopropylmalate dehydratase large subunit
HOOJEANF_01598	CDS	810				hypothetical protein
HOOJEANF_01599	CDS	1014	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
HOOJEANF_01600	CDS	690	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
HOOJEANF_01601	CDS	1035	gpsA_2	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
HOOJEANF_01602	CDS	651				hypothetical protein
HOOJEANF_01603	CDS	2334	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
HOOJEANF_01604	CDS	1932	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
HOOJEANF_01605	tRNA	77				tRNA-Lys(ctt)
HOOJEANF_01606	CDS	348				hypothetical protein
HOOJEANF_01607	CDS	171				hypothetical protein
HOOJEANF_01608	CDS	615				hypothetical protein
HOOJEANF_01609	CDS	537				hypothetical protein
HOOJEANF_01610	CDS	1065				hypothetical protein
HOOJEANF_01611	CDS	1155				hypothetical protein
HOOJEANF_01612	CDS	177				hypothetical protein
HOOJEANF_01613	CDS	783	hdpA_1	3.1.3.-		Dihydroxyacetone phosphatase
HOOJEANF_01614	CDS	342				hypothetical protein
HOOJEANF_01615	CDS	513				hypothetical protein
HOOJEANF_01616	CDS	747	scpB			Segregation and condensation protein B
HOOJEANF_01617	CDS	750	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
HOOJEANF_01618	CDS	1527	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
HOOJEANF_01619	CDS	1059		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
HOOJEANF_01620	CDS	1320				hypothetical protein
HOOJEANF_01621	CDS	996	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
HOOJEANF_01622	CDS	822				Green-light absorbing proteorhodopsin
HOOJEANF_01623	CDS	705				hypothetical protein
HOOJEANF_01624	CDS	1533	crtN_2	1.3.8.2		4,4'-diapophytoene desaturase (4,4'-diapolycopene-forming)
HOOJEANF_01625	CDS	231				hypothetical protein
HOOJEANF_01626	CDS	639	kynB	3.5.1.9	COG1878	Kynurenine formamidase
HOOJEANF_01627	CDS	1215				hypothetical protein
HOOJEANF_01628	CDS	909	xerC_5			Tyrosine recombinase XerC
HOOJEANF_01629	CDS	1047	xerD_3		COG4974	Tyrosine recombinase XerD
HOOJEANF_01630	CDS	915				hypothetical protein
HOOJEANF_01631	CDS	372				hypothetical protein
HOOJEANF_01632	CDS	1029	tdh	1.1.1.103		L-threonine 3-dehydrogenase
HOOJEANF_01633	CDS	1368	ribBA_2	3.5.4.25		Riboflavin biosynthesis protein RibBA
HOOJEANF_01634	CDS	846				hypothetical protein
HOOJEANF_01635	CDS	1041	degA		COG1609	HTH-type transcriptional regulator DegA
HOOJEANF_01636	CDS	975	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
HOOJEANF_01637	CDS	840	ramA	3.5.1.100		(R)-stereoselective amidase
HOOJEANF_01638	CDS	501	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
HOOJEANF_01639	CDS	1359	lolC_2		COG4591	Lipoprotein-releasing system transmembrane protein LolC
HOOJEANF_01640	CDS	1689	rocA	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase
HOOJEANF_01641	CDS	471				hypothetical protein
HOOJEANF_01642	CDS	930				hypothetical protein
HOOJEANF_01643	CDS	2628				hypothetical protein
HOOJEANF_01644	CDS	1341				hypothetical protein
HOOJEANF_01645	tRNA	75				tRNA-Pro(ggg)
HOOJEANF_01646	CDS	1221				hypothetical protein
HOOJEANF_01647	CDS	780				hypothetical protein
HOOJEANF_01648	CDS	579	rsmH_2	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
HOOJEANF_01649	CDS	1083	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
HOOJEANF_01650	CDS	4842				hypothetical protein
HOOJEANF_01651	CDS	1989	rnr	3.1.13.1	COG0557	Ribonuclease R
HOOJEANF_01652	CDS	1263				hypothetical protein
HOOJEANF_01653	CDS	756				hypothetical protein
HOOJEANF_01654	CDS	1062	recA		COG0468	Protein RecA
HOOJEANF_01655	CDS	909				hypothetical protein
HOOJEANF_01656	CDS	789				hypothetical protein
HOOJEANF_01657	CDS	2106				hypothetical protein
HOOJEANF_01658	CDS	384	divK			Polar-differentiation response regulator DivK
HOOJEANF_01659	CDS	381				hypothetical protein
HOOJEANF_01660	CDS	645				hypothetical protein
HOOJEANF_01661	CDS	747	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
HOOJEANF_01662	CDS	1122	dinB	2.7.7.7	COG0389	DNA polymerase IV
HOOJEANF_01663	CDS	855				hypothetical protein
HOOJEANF_01664	CDS	648				hypothetical protein
HOOJEANF_01665	CDS	222				hypothetical protein
HOOJEANF_01666	CDS	651				hypothetical protein
HOOJEANF_01667	CDS	1155				hypothetical protein
HOOJEANF_01668	tRNA	91				tRNA-Ser(cga)
HOOJEANF_01669	CDS	2886	alaS_2	6.1.1.7	COG0013	Alanine--tRNA ligase
HOOJEANF_01670	CDS	621		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
HOOJEANF_01671	CDS	912				hypothetical protein
HOOJEANF_01672	CDS	1191	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
HOOJEANF_01673	CDS	2106				hypothetical protein
HOOJEANF_01674	CDS	2598				hypothetical protein
HOOJEANF_01675	CDS	1347		2.7.1.165	COG2379	D-glycerate 2-kinase
HOOJEANF_01676	CDS	1044				hypothetical protein
HOOJEANF_01677	CDS	684	thiE_2	2.5.1.3		Thiamine-phosphate synthase
HOOJEANF_01678	CDS	744				hypothetical protein
HOOJEANF_01679	CDS	972	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
HOOJEANF_01680	CDS	1440	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
HOOJEANF_01681	CDS	720	pfs	3.2.2.30	COG0775	Aminodeoxyfutalosine nucleosidase
HOOJEANF_01682	CDS	537				hypothetical protein
HOOJEANF_01683	CDS	2142	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
HOOJEANF_01684	CDS	366				hypothetical protein
HOOJEANF_01685	CDS	609	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
HOOJEANF_01686	CDS	819	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
HOOJEANF_01687	CDS	657	hisH	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisH
HOOJEANF_01688	CDS	93				hypothetical protein
HOOJEANF_01689	CDS	210	scoF		COG1278	Cold shock protein ScoF
HOOJEANF_01690	CDS	777	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
HOOJEANF_01691	CDS	807	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
HOOJEANF_01692	CDS	324				hypothetical protein
HOOJEANF_01693	CDS	459				hypothetical protein
HOOJEANF_01694	CDS	540	ytlP	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
HOOJEANF_01695	CDS	642	lolA			Outer-membrane lipoprotein carrier protein
HOOJEANF_01696	CDS	1191				hypothetical protein
HOOJEANF_01697	CDS	945	mdh	1.1.1.37	COG0039	Malate dehydrogenase
HOOJEANF_01698	CDS	975			COG0053	putative cation efflux system protein
HOOJEANF_01699	CDS	1164	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
HOOJEANF_01700	CDS	1002	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
HOOJEANF_01701	CDS	507				hypothetical protein
HOOJEANF_01702	CDS	693	msrA_1	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
HOOJEANF_01703	CDS	1542	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
HOOJEANF_01704	CDS	423				hypothetical protein
HOOJEANF_01705	CDS	261				hypothetical protein
HOOJEANF_01706	CDS	1902	uvrC		COG0322	UvrABC system protein C
HOOJEANF_01707	CDS	333				hypothetical protein
HOOJEANF_01708	CDS	630				hypothetical protein
HOOJEANF_01709	CDS	750				hypothetical protein
HOOJEANF_01710	CDS	237				hypothetical protein
HOOJEANF_01711	tRNA	97				tRNA-Gln(ctg)
HOOJEANF_01712	CDS	1698				hypothetical protein
HOOJEANF_01713	CDS	207				hypothetical protein
HOOJEANF_01714	CDS	837				hypothetical protein
HOOJEANF_01715	CDS	738	tolQ_1			Tol-Pal system protein TolQ
HOOJEANF_01716	CDS	408	tolR			Tol-Pal system protein TolR
HOOJEANF_01717	CDS	1551	comM		COG0606	Competence protein ComM
HOOJEANF_01718	CDS	570				hypothetical protein
HOOJEANF_01719	CDS	750				hypothetical protein
HOOJEANF_01720	CDS	645	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
HOOJEANF_01721	CDS	570				hypothetical protein
HOOJEANF_01722	CDS	2622	actP	7.2.2.9		Copper-transporting P-type ATPase
HOOJEANF_01723	CDS	354				hypothetical protein
HOOJEANF_01724	CDS	741				hypothetical protein
HOOJEANF_01725	CDS	1158				hypothetical protein
HOOJEANF_01726	CDS	948	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
HOOJEANF_01727	CDS	465				hypothetical protein
HOOJEANF_01728	CDS	246				hypothetical protein
HOOJEANF_01729	CDS	1974	gshA	6.3.2.2		Glutamate--cysteine ligase
HOOJEANF_01730	CDS	1767	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
HOOJEANF_01731	CDS	792				hypothetical protein
HOOJEANF_01732	CDS	1197				hypothetical protein
HOOJEANF_01733	CDS	1419	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
HOOJEANF_01734	CDS	225				hypothetical protein
HOOJEANF_01735	CDS	198				hypothetical protein
HOOJEANF_01736	CDS	1650				hypothetical protein
HOOJEANF_01737	CDS	552	dnaJ_2			Chaperone protein DnaJ
HOOJEANF_01738	CDS	2727	mutS		COG0249	DNA mismatch repair protein MutS
HOOJEANF_01739	CDS	690				hypothetical protein
HOOJEANF_01740	CDS	423				hypothetical protein
HOOJEANF_01741	CDS	678				hypothetical protein
HOOJEANF_01742	CDS	945	nadK	2.7.1.23	COG0061	NAD kinase
HOOJEANF_01743	tRNA	75				tRNA-Phe(gaa)
HOOJEANF_01744	CDS	1407	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
HOOJEANF_01745	CDS	1560				hypothetical protein
HOOJEANF_01746	CDS	240				hypothetical protein
HOOJEANF_01747	CDS	1095	gldA	1.1.1.6		Glycerol dehydrogenase
HOOJEANF_01748	CDS	300				hypothetical protein
HOOJEANF_01749	CDS	1113				hypothetical protein
HOOJEANF_01750	CDS	1125	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
HOOJEANF_01751	CDS	738	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
HOOJEANF_01752	CDS	2745				hypothetical protein
HOOJEANF_01753	CDS	1140	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
HOOJEANF_01754	CDS	477	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
HOOJEANF_01755	CDS	2076				hypothetical protein
HOOJEANF_01756	CDS	1239	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
HOOJEANF_01757	CDS	465	smpB		COG0691	SsrA-binding protein
HOOJEANF_01758	CDS	816	mqnA	4.2.1.151		Chorismate dehydratase
HOOJEANF_01759	CDS	357	rplS		COG0335	50S ribosomal protein L19
HOOJEANF_01760	CDS	726	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
HOOJEANF_01761	CDS	597	rimM			Ribosome maturation factor RimM
HOOJEANF_01762	CDS	618				hypothetical protein
HOOJEANF_01763	CDS	1386	ffh		COG0541	Signal recognition particle protein
HOOJEANF_01764	CDS	579	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
HOOJEANF_01765	CDS	672				hypothetical protein
HOOJEANF_01766	CDS	1320				hypothetical protein
HOOJEANF_01767	CDS	1314		3.4.24.-	COG0612	putative zinc protease
HOOJEANF_01768	CDS	2781	polA	2.7.7.7	COG0258	DNA polymerase I
HOOJEANF_01769	CDS	678	gph_1	3.1.3.18		Phosphoglycolate phosphatase
HOOJEANF_01770	CDS	2811	rcsC_20	2.7.13.3		Sensor histidine kinase RcsC
HOOJEANF_01771	CDS	654	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
HOOJEANF_01772	CDS	1587	purH		COG0138	Bifunctional purine biosynthesis protein PurH
HOOJEANF_01773	CDS	1008	mreB			Cell shape-determining protein MreB
HOOJEANF_01774	CDS	822				hypothetical protein
HOOJEANF_01775	CDS	564	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
HOOJEANF_01776	CDS	1110				hypothetical protein
HOOJEANF_01777	CDS	1446	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
HOOJEANF_01778	CDS	366				hypothetical protein
HOOJEANF_01779	CDS	852				hypothetical protein
HOOJEANF_01780	CDS	657	caiE			Carnitine operon protein CaiE
HOOJEANF_01781	CDS	1008				hypothetical protein
HOOJEANF_01782	tRNA	74				tRNA-Thr(tgt)
HOOJEANF_01783	CDS	660				hypothetical protein
HOOJEANF_01784	CDS	474	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
HOOJEANF_01785	CDS	753	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
HOOJEANF_01786	CDS	1050	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
HOOJEANF_01787	CDS	957				hypothetical protein
HOOJEANF_01788	CDS	1713	QRSL1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
HOOJEANF_01789	CDS	603				hypothetical protein
HOOJEANF_01790	CDS	1254				hypothetical protein
HOOJEANF_01791	CDS	1656	prfC		COG4108	Peptide chain release factor 3
HOOJEANF_01792	CDS	444				hypothetical protein
HOOJEANF_01793	CDS	1275				hypothetical protein
HOOJEANF_01794	CDS	789				hypothetical protein
HOOJEANF_01795	CDS	1239				hypothetical protein
HOOJEANF_01796	CDS	1509	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
HOOJEANF_01797	CDS	480				hypothetical protein
HOOJEANF_01798	CDS	1035	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
HOOJEANF_01799	CDS	603	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
HOOJEANF_01800	CDS	1035	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
HOOJEANF_01801	CDS	813	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
HOOJEANF_01802	CDS	666	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
HOOJEANF_01803	CDS	1221	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
HOOJEANF_01804	CDS	837	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
HOOJEANF_01805	CDS	1149				hypothetical protein
HOOJEANF_01806	CDS	375				hypothetical protein
HOOJEANF_01807	CDS	1950	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
HOOJEANF_01808	CDS	1044				hypothetical protein
HOOJEANF_01809	CDS	945				hypothetical protein
HOOJEANF_01810	CDS	426				hypothetical protein
HOOJEANF_01811	CDS	1023	icd_1	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
HOOJEANF_01812	CDS	462				hypothetical protein
HOOJEANF_01813	CDS	609				hypothetical protein
HOOJEANF_01814	CDS	282				hypothetical protein
HOOJEANF_01815	CDS	747	tolQ_2			Tol-Pal system protein TolQ
HOOJEANF_01816	CDS	1677	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
HOOJEANF_01817	CDS	1968				hypothetical protein
HOOJEANF_01818	CDS	1992	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
HOOJEANF_01819	CDS	1848	menF_2	5.4.4.2		Isochorismate synthase MenF
HOOJEANF_01820	CDS	1023	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
HOOJEANF_01821	CDS	1257	nemA	1.3.1.-	COG1902	N-ethylmaleimide reductase
HOOJEANF_01822	CDS	774	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
HOOJEANF_01823	CDS	210				hypothetical protein
HOOJEANF_01824	CDS	3510	icmF		COG1703	Fused isobutyryl-CoA mutase
HOOJEANF_01825	CDS	786				hypothetical protein
HOOJEANF_01826	CDS	492	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
HOOJEANF_01827	CDS	1569	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
HOOJEANF_01828	CDS	357	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
HOOJEANF_01829	CDS	435	mrpB		COG2111	Na(+)/H(+) antiporter subunit B
HOOJEANF_01830	CDS	2385	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
HOOJEANF_01831	CDS	405				hypothetical protein
HOOJEANF_01832	CDS	312				hypothetical protein
HOOJEANF_01833	CDS	288				hypothetical protein
HOOJEANF_01834	CDS	561				hypothetical protein
HOOJEANF_01835	CDS	348				hypothetical protein
HOOJEANF_01836	CDS	270				hypothetical protein
HOOJEANF_01837	CDS	2307				hypothetical protein
HOOJEANF_01838	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
HOOJEANF_01839	CDS	870				hypothetical protein
HOOJEANF_01840	CDS	654				hypothetical protein
HOOJEANF_01841	CDS	939				hypothetical protein
HOOJEANF_01842	CDS	1314				hypothetical protein
HOOJEANF_01843	CDS	525	sigE		COG1595	ECF RNA polymerase sigma factor SigE
HOOJEANF_01844	CDS	1422	tpl	4.1.99.2	COG3033	Tyrosine phenol-lyase
HOOJEANF_01845	CDS	1089	ansA	3.5.1.1	COG0252	L-asparaginase 1
HOOJEANF_01846	CDS	588	hpt	2.4.2.8	COG0634	Hypoxanthine-guanine phosphoribosyltransferase
HOOJEANF_01847	CDS	1407	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
HOOJEANF_01848	CDS	1986	mutL			DNA mismatch repair protein MutL
HOOJEANF_01849	CDS	201				hypothetical protein
HOOJEANF_01850	CDS	819				hypothetical protein
HOOJEANF_01851	CDS	396				hypothetical protein
HOOJEANF_01852	CDS	1005				hypothetical protein
HOOJEANF_01853	tRNA	75				tRNA-Arg(ccg)
HOOJEANF_01854	CDS	354				hypothetical protein
HOOJEANF_01855	CDS	1713				hypothetical protein
HOOJEANF_01856	CDS	765				hypothetical protein
HOOJEANF_01857	CDS	1479	yeeO_1		COG0534	putative FMN/FAD exporter YeeO
HOOJEANF_01858	CDS	276				hypothetical protein
HOOJEANF_01859	CDS	525	yfkM	3.2.-.-	COG0693	General stress protein 18
HOOJEANF_01860	CDS	618	sodA	1.15.1.1		Superoxide dismutase [Mn]
HOOJEANF_01861	CDS	303				hypothetical protein
HOOJEANF_01862	CDS	1065				hypothetical protein
HOOJEANF_01863	CDS	1059				hypothetical protein
HOOJEANF_01864	CDS	216	csp			Cold shock protein
HOOJEANF_01865	CDS	1305				hypothetical protein
HOOJEANF_01866	CDS	2337				hypothetical protein
HOOJEANF_01867	CDS	960				hypothetical protein
HOOJEANF_01868	CDS	192				hypothetical protein
HOOJEANF_01869	CDS	744	argB_1	2.7.2.8		Acetylglutamate kinase
HOOJEANF_01870	CDS	2112	caiA_2	1.3.8.13		Crotonobetainyl-CoA reductase
HOOJEANF_01871	CDS	861	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
HOOJEANF_01872	CDS	387				hypothetical protein
HOOJEANF_01873	CDS	930				hypothetical protein
HOOJEANF_01874	CDS	912				hypothetical protein
HOOJEANF_01875	CDS	273				hypothetical protein
HOOJEANF_01876	CDS	1272	mdtG			Multidrug resistance protein MdtG
HOOJEANF_01877	CDS	1317	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
HOOJEANF_01878	CDS	573				hypothetical protein
HOOJEANF_01879	CDS	1344	hemH_1	4.99.1.1		Ferrochelatase
HOOJEANF_01880	CDS	984	hemF	1.3.3.3		Oxygen-dependent coproporphyrinogen-III oxidase
HOOJEANF_01881	CDS	699	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
HOOJEANF_01882	CDS	1029	ord	1.4.1.26		2,4-diaminopentanoate dehydrogenase
HOOJEANF_01883	CDS	930	thrA_4		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
HOOJEANF_01884	CDS	999				hypothetical protein
HOOJEANF_01885	CDS	546	spmB			Spore maturation protein B
HOOJEANF_01886	CDS	1554	dacC	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacC
HOOJEANF_01887	CDS	1509	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
HOOJEANF_01888	CDS	513				hypothetical protein
HOOJEANF_01889	CDS	234				hypothetical protein
HOOJEANF_01890	CDS	489				hypothetical protein
HOOJEANF_01891	CDS	222				hypothetical protein
HOOJEANF_01892	CDS	1389				hypothetical protein
HOOJEANF_01893	CDS	1353	gltP		COG1301	Proton/glutamate-aspartate symporter
HOOJEANF_01894	CDS	1452				hypothetical protein
HOOJEANF_01895	CDS	4347	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
HOOJEANF_01896	CDS	3864	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
HOOJEANF_01897	CDS	384	rplL		COG0222	50S ribosomal protein L7/L12
HOOJEANF_01898	CDS	537	rplJ		COG0244	50S ribosomal protein L10
HOOJEANF_01899	CDS	714	rplA			50S ribosomal protein L1
HOOJEANF_01900	CDS	441	rplK		COG0080	50S ribosomal protein L11
HOOJEANF_01901	CDS	558	nusG		COG0250	Transcription termination/antitermination protein NusG
HOOJEANF_01902	CDS	186	secE			Protein translocase subunit SecE
HOOJEANF_01903	tRNA	76				tRNA-Trp(cca)
HOOJEANF_01904	CDS	1191	tufA_2		COG0050	Elongation factor Tu-A
HOOJEANF_01905	CDS	1785				hypothetical protein
HOOJEANF_01906	CDS	312				hypothetical protein
HOOJEANF_01907	CDS	243				hypothetical protein
HOOJEANF_01908	CDS	1602				hypothetical protein
HOOJEANF_01909	CDS	822	scpA		COG1354	Segregation and condensation protein A
